
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.400]   Just
[01:06:56.550 --> 01:06:56.730]   was
[01:06:56.730 --> 01:06:57.240]   awesome
[01:06:57.240 --> 01:06:57.710]   you
[01:06:57.710 --> 01:06:57.850]   know
[01:06:57.850 --> 01:06:58.370]   where
[01:06:58.370 --> 01:06:58.370]   I
[01:06:58.370 --> 01:06:58.830]   think
[01:06:58.830 --> 01:06:58.840]   I
[01:06:58.840 --> 01:06:59.280]   Someone
[01:06:59.280 --> 01:06:59.470]   who
[01:06:59.470 --> 01:06:59.530]   I
[01:06:59.530 --> 01:06:59.850]   blame
[01:06:59.850 --> 01:07:00.040]   for
[01:07:00.040 --> 01:07:00.290]   this
[01:07:00.290 --> 01:07:00.640]   whole
[01:07:00.640 --> 01:07:01.240]   concept
[01:07:01.240 --> 01:07:01.380]   of
[01:07:01.380 --> 01:07:01.710]   kind
[01:07:01.710 --> 01:07:01.930]   of
[01:07:01.930 --> 01:07:02.400]   wanting
[01:07:02.400 --> 01:07:02.560]   to
[01:07:02.560 --> 01:07:02.740]   be
[01:07:02.740 --> 01:07:03.330]   a
[01:07:03.330 --> 01:07:03.440]   rock
[01:07:03.440 --> 01:07:03.880]   star
[01:07:03.880 --> 01:07:04.050]   and
[01:07:04.050 --> 01:07:04.160]   it
[01:07:04.160 --> 01:07:04.270]  's
[01:07:04.270 --> 01:07:04.320]   I
[01:07:04.320 --> 01:07:04.430]  'm
[01:07:04.430 --> 01:07:04.650]   kind
[01:07:04.650 --> 01:07:04.760]   of
[01:07:04.760 --> 01:07:05.210]   slightly
[01:07:05.210 --> 01:07:05.600]   saying
[01:07:05.600 --> 01:07:05.720]   this
[01:07:05.720 --> 01:07:05.890]   Tong
[01:07:05.890 --> 01:07:05.970]  ue
[01:07:05.970 --> 01:07:06.010]  -
[01:07:06.010 --> 01:07:06.090]  in
[01:07:06.090 --> 01:07:06.130]  -
[01:07:06.130 --> 01:07:06.250]  che
[01:07:06.250 --> 01:07:06.400]  ek
[01:07:06.400 --> 01:07:06.400]  ,
[01:07:06.400 --> 01:07:06.790]   but
[01:07:06.790 --> 01:07:06.800]   did
[01:07:06.800 --> 01:07:06.950]   you
[01:07:06.950 --> 01:07:07.170]   ever
[01:07:07.170 --> 01:07:07.390]   hear
[01:07:07.390 --> 01:07:07.550]   of
[01:07:07.550 --> 01:07:07.580]   k
[01:07:07.580 --> 01:07:07.660]  ai
[01:07:07.660 --> 01:07:07.960]   power
[01:07:07.960 --> 01:07:08.250]   tools
[01:07:08.250 --> 01:07:08.380]   for
[01:07:08.380 --> 01:07:08.880]   Photoshop
[01:07:08.880 --> 01:07:09.120]  ?
[01:07:09.120 --> 01:07:09.880]   Yeah
[01:07:09.880 --> 01:07:10.100]  .
[01:07:10.100 --> 01:07:10.400]   Yeah
[01:07:10.400 --> 01:07:10.740]   like
[01:07:10.740 --> 01:07:11.080]   that
[01:07:11.080 --> 01:07:11.230]   Is
[01:07:11.230 --> 01:07:11.550]   that
[01:07:11.550 --> 01:07:11.760]   guy
[01:07:11.760 --> 01:07:11.990]   was
[01:07:11.990 --> 01:07:12.220]   the
[01:07:12.220 --> 01:07:12.600]   first
[01:07:12.600 --> 01:07:12.750]  ,
[01:07:12.750 --> 01:07:13.150]   you
[01:07:13.150 --> 01:07:13.320]   know
[01:07:13.320 --> 01:07:13.550]   rock
[01:07:13.550 --> 01:07:13.830]   star
[01:07:13.830 --> 01:07:13.950]   who
[01:07:13.950 --> 01:07:14.460]   basically
[01:07:14.460 --> 01:07:14.770]   built
[01:07:14.770 --> 01:07:15.410]   something
[01:07:15.410 --> 01:07:15.580]   that
[01:07:15.580 --> 01:07:16.100]   was
[01:07:16.100 --> 01:07:16.250]   really
[01:07:16.250 --> 01:07:16.940]   beautiful
[01:07:16.940 --> 01:07:17.680]   Really
[01:07:17.680 --> 01:07:18.180]   functional
[01:07:18.180 --> 01:07:18.640]   worked
[01:07:18.640 --> 01:07:19.100]   really
[01:07:19.100 --> 01:07:19.440]   well
[01:07:19.440 --> 01:07:19.560]  ,
[01:07:19.560 --> 01:07:19.880]   and
[01:07:19.880 --> 01:07:19.970]   he
[01:07:19.970 --> 01:07:20.140]   just
[01:07:20.140 --> 01:07:20.520]   seemed
[01:07:20.520 --> 01:07:20.780]   like
[01:07:20.780 --> 01:07:21.080]   you
[01:07:21.080 --> 01:07:21.260]   know
[01:07:21.260 --> 01:07:21.260]  
[01:07:21.260 --> 01:07:21.530]   That
[01:07:21.530 --> 01:07:21.650]   would
[01:07:21.650 --> 01:07:22.210]   it
[01:07:22.210 --> 01:07:22.570]   just
[01:07:22.570 --> 01:07:22.590]   made
[01:07:22.590 --> 01:07:22.800]   you
[01:07:22.800 --> 01:07:23.080]   want
[01:07:23.080 --> 01:07:23.220]   to
[01:07:23.220 --> 01:07:23.500]   kind
[01:07:23.500 --> 01:07:23.640]   of
[01:07:23.640 --> 01:07:24.140]   emulate
[01:07:24.140 --> 01:07:24.360]   his
[01:07:24.360 --> 01:07:24.630]   kind
[01:07:24.630 --> 01:07:24.780]   of
[01:07:24.780 --> 01:07:25.360]   success
[01:07:25.360 --> 01:07:25.510]  ,
[01:07:25.510 --> 01:07:26.080]   right
[01:07:26.080 --> 01:07:26.160]  ?
[01:07:26.160 --> 01:07:26.380]   Do
[01:07:26.380 --> 01:07:26.740]   you
[01:07:26.740 --> 01:07:27.080]   know
[01:07:27.080 --> 01:07:27.080]   his
[01:07:27.080 --> 01:07:27.860]   background
[01:07:27.860 --> 01:07:28.120]  ?
[01:07:28.120 --> 01:07:28.220]   Do
[01:07:28.220 --> 01:07:28.330]   you
[01:07:28.330 --> 01:07:28.500]   know
[01:07:28.500 --> 01:07:28.630]   how
[01:07:28.630 --> 01:07:28.800]   long
[01:07:28.800 --> 01:07:28.880]   he
[01:07:28.880 --> 01:07:29.010]   was
[01:07:29.010 --> 01:07:29.310]   working
[01:07:29.310 --> 01:07:29.390]   on
[01:07:29.390 --> 01:07:29.640]   that
[01:07:29.640 --> 01:07:29.640]   or
[01:07:29.640 --> 01:07:29.770]   how
[01:07:29.770 --> 01:07:29.940]   long
[01:07:29.940 --> 01:07:30.070]   you
[01:07:30.070 --> 01:07:30.200]  've
[01:07:30.200 --> 01:07:30.370]   been
[01:07:30.370 --> 01:07:30.840]   programming
[01:07:30.840 --> 01:07:31.130]   before
[01:07:31.130 --> 01:07:31.180]   he
[01:07:31.180 --> 01:07:31.350]   made
[01:07:31.350 --> 01:07:31.600]   that
[01:07:31.600 --> 01:07:31.600]  ?
[01:07:31.600 --> 01:07:31.960]   No
[01:07:31.960 --> 01:07:32.160]  ,
[01:07:32.160 --> 01:07:32.260]   I
[01:07:32.260 --> 01:07:32.570]   don
[01:07:32.570 --> 01:07:33.200]  't
[01:07:33.200 --> 01:07:33.200]   know
[01:07:33.200 --> 01:07:33.400]   That
[01:07:33.400 --> 01:07:33.500]  'd
[01:07:33.500 --> 01:07:33.600]   be
[01:07:33.600 --> 01:07:34.160]   interesting
[01:07:34.160 --> 01:07:34.240]  ,
[01:07:34.240 --> 01:07:34.330]   you
[01:07:34.330 --> 01:07:34.480]   know
[01:07:34.480 --> 01:07:34.610]  ,
[01:07:34.610 --> 01:07:35.120]   because
[01:07:35.120 --> 01:07:35.130]   I
[01:07:35.130 --> 01:07:35.320]   can
[01:07:35.320 --> 01:07:35.910]   virtually
[01:07:35.910 --> 01:07:36.520]   guarantee
[01:07:36.520 --> 01:07:36.560]   you
[01:07:36.560 --> 01:07:36.700]   It
[01:07:36.700 --> 01:07:36.900]  's
[01:07:36.900 --> 01:07:37.130]   very
[01:07:37.130 --> 01:07:37.420]   very
[01:07:37.420 --> 01:07:37.710]   rare
[01:07:37.710 --> 01:07:37.830]   to
[01:07:37.830 --> 01:07:38.210]   find
[01:07:38.210 --> 01:07:38.260]   a
[01:07:38.260 --> 01:07:38.570]   story
[01:07:38.570 --> 01:07:38.860]   that
[01:07:38.860 --> 01:07:39.230]   doesn
[01:07:39.230 --> 01:07:39.360]  't
[01:07:39.360 --> 01:07:39.520]   go
[01:07:39.520 --> 01:07:39.790]   like
[01:07:39.790 --> 01:07:40.160]   this
[01:07:40.160 --> 01:07:40.400]  .
[01:07:40.400 --> 01:07:40.790]   But
[01:07:40.790 --> 01:07:40.970]   but
[01:07:40.970 --> 01:07:41.140]   Kai
[01:07:41.140 --> 01:07:41.470]   he
[01:07:41.470 --> 01:07:41.950]   I
[01:07:41.950 --> 01:07:42.680]   mean
[01:07:42.680 --> 01:07:43.490]   You
[01:07:43.490 --> 01:07:44.330]   saw
[01:07:44.330 --> 01:07:44.570]   him
[01:07:44.570 --> 01:07:44.990]   at
[01:07:44.990 --> 01:07:45.620]   his
[01:07:45.620 --> 01:07:46.480]   peak
[01:07:46.480 --> 01:07:46.720]  .
[01:07:46.720 --> 01:07:47.050]   Yeah
[01:07:47.050 --> 01:07:47.550]   likely
[01:07:47.550 --> 01:07:47.820]  .
[01:07:47.820 --> 01:07:47.890]   Yeah
[01:07:47.890 --> 01:07:47.980]  ,
[01:07:47.980 --> 01:07:48.170]   and
[01:07:48.170 --> 01:07:48.260]   you
[01:07:48.260 --> 01:07:48.400]  've
[01:07:48.400 --> 01:07:48.640]   never
[01:07:48.640 --> 01:07:48.880]   heard
[01:07:48.880 --> 01:07:48.970]   of
[01:07:48.970 --> 01:07:49.130]   him
[01:07:49.130 --> 01:07:49.350]   since
[01:07:49.350 --> 01:07:49.540]   have
[01:07:49.540 --> 01:07:49.680]   you
[01:07:49.680 --> 01:07:49.960]   what
[01:07:49.960 --> 01:07:50.010]   is
[01:07:50.010 --> 01:07:50.050]   he
[01:07:50.050 --> 01:07:50.290]   doing
[01:07:50.290 --> 01:07:50.430]   now
[01:07:50.430 --> 01:07:50.720]  ?
[01:07:50.720 --> 01:07:50.720]  
[01:07:50.720 --> 01:07:50.840]   I
[01:07:50.840 --> 01:07:51.190]  've
[01:07:51.190 --> 01:07:51.440]   no
[01:07:51.440 --> 01:07:51.910]   idea
[01:07:51.910 --> 01:07:52.380]   no
[01:07:52.380 --> 01:07:52.720]   idea
[01:07:52.720 --> 01:07:52.880]   right
[01:07:52.880 --> 01:07:53.520]  ,
[01:07:53.520 --> 01:07:53.640]   right
[01:07:53.640 --> 01:07:53.790]   I
[01:07:53.790 --> 01:07:54.180]   mean
[01:07:54.180 --> 01:07:54.280]   he
[01:07:54.280 --> 01:07:54.720]   probably
[01:07:54.720 --> 01:07:54.940]   lab
[01:07:54.940 --> 01:07:55.240]  ored
[01:07:55.240 --> 01:07:55.520]   away
[01:07:55.520 --> 01:07:55.660]   on
[01:07:55.660 --> 01:07:55.950]   that
[01:07:55.950 --> 01:07:56.320]   in
[01:07:56.320 --> 01:07:56.330]   obsc
[01:07:56.330 --> 01:07:56.560]  urity
[01:07:56.560 --> 01:07:56.770]   for
[01:07:56.770 --> 01:07:56.840]   a
[01:07:56.840 --> 01:07:57.120]   long
[01:07:57.120 --> 01:07:57.400]   time
[01:07:57.400 --> 01:07:57.830]   before
[01:07:57.830 --> 01:07:58.260]   anyone
[01:07:58.260 --> 01:07:58.750]   noticed
[01:07:58.750 --> 01:07:58.900]   it
[01:07:58.900 --> 01:07:59.160]   and
[01:07:59.160 --> 01:07:59.800]   Before
[01:07:59.800 --> 01:07:59.810]   ever
[01:07:59.810 --> 01:08:00.010]   lab
[01:08:00.010 --> 01:08:00.320]  oring
[01:08:00.320 --> 01:08:00.580]   away
[01:08:00.580 --> 01:08:00.730]   on
[01:08:00.730 --> 01:08:00.900]   and
[01:08:00.900 --> 01:08:01.030]   he
[01:08:01.030 --> 01:08:01.570]   probably
[01:08:01.570 --> 01:08:01.740]   was
[01:08:01.740 --> 01:08:01.790]   a
[01:08:01.790 --> 01:08:02.450]   programmer
[01:08:02.450 --> 01:08:02.640]   for
[01:08:02.640 --> 01:08:03.030]   20
[01:08:03.030 --> 01:08:03.440]   years
[01:08:03.440 --> 01:08:04.080]   Doing
[01:08:04.080 --> 01:08:04.170]   crappy
[01:08:04.170 --> 01:08:04.510]   stuff
[01:08:04.510 --> 01:08:04.780]   that
[01:08:04.780 --> 01:08:05.170]   nobody
[01:08:05.170 --> 01:08:05.500]   cared
[01:08:05.500 --> 01:08:05.830]   about
[01:08:05.830 --> 01:08:06.230]   and
[01:08:06.230 --> 01:08:06.270]   and
[01:08:06.270 --> 01:08:06.470]   and
[01:08:06.470 --> 01:08:06.800]   that
[01:08:06.800 --> 01:08:06.830]  's
[01:08:06.830 --> 01:08:06.890]   I
[01:08:06.890 --> 01:08:07.220]   guess
[01:08:07.220 --> 01:08:07.490]   that
[01:08:07.490 --> 01:08:07.630]  's
[01:08:07.630 --> 01:08:07.900]   part
[01:08:07.900 --> 01:08:08.100]   of
[01:08:08.100 --> 01:08:08.660]   The
[01:08:08.660 --> 01:08:09.500]   reason
[01:08:09.500 --> 01:08:09.570]   that
[01:08:09.570 --> 01:08:09.790]   I
[01:08:09.790 --> 01:08:10.040]   didn
[01:08:10.040 --> 01:08:10.250]  't
[01:08:10.250 --> 01:08:10.790]   think
[01:08:10.790 --> 01:08:11.220]   that
[01:08:11.220 --> 01:08:11.650]   what
[01:08:11.650 --> 01:08:12.070]   what
[01:08:12.070 --> 01:08:12.370]   I
[01:08:12.370 --> 01:08:12.400]  'm
[01:08:12.400 --> 01:08:13.040]   doing
[01:08:13.040 --> 01:08:13.200]   now
[01:08:13.200 --> 01:08:13.450]   was
[01:08:13.450 --> 01:08:13.610]   an
[01:08:13.610 --> 01:08:14.120]   option
[01:08:14.120 --> 01:08:14.240]   is
[01:08:14.240 --> 01:08:14.480]   that
[01:08:14.480 --> 01:08:14.900]   there
[01:08:14.900 --> 01:08:15.020]   isn
[01:08:15.020 --> 01:08:15.160]  't
[01:08:15.160 --> 01:08:15.350]   you
[01:08:15.350 --> 01:08:15.620]   know
[01:08:15.620 --> 01:08:15.910]   You
[01:08:15.910 --> 01:08:16.300]   want
[01:08:16.300 --> 01:08:16.590]   you
[01:08:16.590 --> 01:08:16.980]   want
[01:08:16.980 --> 01:08:17.380]   to
[01:08:17.380 --> 01:08:17.460]   go
[01:08:17.460 --> 01:08:17.620]   to
[01:08:17.620 --> 01:08:17.620]  ?
[01:08:19.260 --> 01:08:19.360]  
[01:08:19.360 --> 01:08:19.360]   To
[01:08:19.360 --> 01:08:19.690]   some
[01:08:19.690 --> 01:08:20.070]   conference
[01:08:20.070 --> 01:08:20.220]   and
[01:08:20.220 --> 01:08:20.330]   be
[01:08:20.330 --> 01:08:20.530]   like
[01:08:20.530 --> 01:08:20.620]  ,
[01:08:20.620 --> 01:08:20.820]   yeah
[01:08:20.820 --> 01:08:20.920]  ,
[01:08:20.920 --> 01:08:20.970]   I
[01:08:20.970 --> 01:08:21.380]   invented
[01:08:21.380 --> 01:08:21.860]   Facebook
[01:08:21.860 --> 01:08:22.020]  .
[01:08:22.020 --> 01:08:22.100]   Yeah
[01:08:22.100 --> 01:08:22.210]  ,
[01:08:22.210 --> 01:08:22.260]   I
[01:08:22.260 --> 01:08:22.370]  'm
[01:08:22.370 --> 01:08:22.600]   that
[01:08:22.600 --> 01:08:22.800]   guy
[01:08:22.800 --> 01:08:22.960]  .
[01:08:22.960 --> 01:08:22.990]   I
[01:08:22.990 --> 01:08:23.180]  'm
[01:08:23.180 --> 01:08:23.390]   the
[01:08:23.390 --> 01:08:24.060]   Twitter
[01:08:24.060 --> 01:08:24.360]   guy
[01:08:24.360 --> 01:08:24.430]   I
[01:08:24.430 --> 01:08:24.570]  'm
[01:08:24.570 --> 01:08:25.110]   whatever
[01:08:25.110 --> 01:08:25.560]   and
[01:08:25.560 --> 01:08:25.600]   and
[01:08:25.600 --> 01:08:25.820]   but
[01:08:25.820 --> 01:08:25.890]   I
[01:08:25.890 --> 01:08:26.110]   can
[01:08:26.110 --> 01:08:26.250]  't
[01:08:26.250 --> 01:08:26.770]   because
[01:08:26.770 --> 01:08:26.840]   I
[01:08:26.840 --> 01:08:27.070]   can
[01:08:27.070 --> 01:08:27.200]   go
[01:08:27.200 --> 01:08:27.420]   and
[01:08:27.420 --> 01:08:27.560]   be
[01:08:27.560 --> 01:08:27.990]   like
[01:08:27.990 --> 01:08:28.010]  ,
[01:08:28.010 --> 01:08:28.100]   yeah
[01:08:28.100 --> 01:08:28.170]  ,
[01:08:28.170 --> 01:08:28.210]   I
[01:08:28.210 --> 01:08:28.280]  'm
[01:08:28.280 --> 01:08:28.420]   the
[01:08:28.420 --> 01:08:28.740]   Lots
[01:08:28.740 --> 01:08:29.140]   of
[01:08:29.140 --> 01:08:29.230]   you
[01:08:29.230 --> 01:08:29.460]   know
[01:08:29.460 --> 01:08:30.390]   mediocre
[01:08:30.390 --> 01:08:30.500]   blogs
[01:08:30.500 --> 01:08:30.740]   and
[01:08:30.740 --> 01:08:31.140]   books
[01:08:31.140 --> 01:08:31.460]   that
[01:08:31.460 --> 01:08:31.700]   you
[01:08:31.700 --> 01:08:32.340]   probably
[01:08:32.340 --> 01:08:32.580]   don
[01:08:32.580 --> 01:08:32.740]  't
[01:08:32.740 --> 01:08:33.080]   care
[01:08:33.080 --> 01:08:33.460]   about
[01:08:33.460 --> 01:08:33.780]   guy
[01:08:33.780 --> 01:08:34.200]   You
[01:08:34.200 --> 01:08:34.820]   know
[01:08:34.820 --> 01:08:34.890]  ,
[01:08:34.890 --> 01:08:35.120]   what
[01:08:35.120 --> 01:08:35.230]   he
[01:08:35.230 --> 01:08:35.520]   wants
[01:08:35.520 --> 01:08:35.770]   to
[01:08:35.770 --> 01:08:35.970]   nobody
[01:08:35.970 --> 01:08:36.260]   wants
[01:08:36.260 --> 01:08:36.380]   to
[01:08:36.380 --> 01:08:36.540]   say
[01:08:36.540 --> 01:08:36.770]   that
[01:08:36.770 --> 01:08:36.940]   and
[01:08:36.940 --> 01:08:37.050]   it
[01:08:37.050 --> 01:08:37.170]  's
[01:08:37.170 --> 01:08:37.330]   not
[01:08:37.330 --> 01:08:37.640]   sexy
[01:08:37.640 --> 01:08:37.760]  ,
[01:08:37.760 --> 01:08:38.110]   but
[01:08:38.110 --> 01:08:38.170]   but
[01:08:38.170 --> 01:08:38.230]   it
[01:08:38.230 --> 01:08:38.540]   works
[01:08:38.540 --> 01:08:39.000]   No
[01:08:39.000 --> 01:08:39.110]  ,
[01:08:39.110 --> 01:08:39.250]   but
[01:08:39.250 --> 01:08:39.400]   you
[01:08:39.400 --> 01:08:39.660]   could
[01:08:39.660 --> 01:08:39.810]   you
[01:08:39.810 --> 01:08:40.070]   could
[01:08:40.070 --> 01:08:40.330]   still
[01:08:40.330 --> 01:08:40.380]   I
[01:08:40.380 --> 01:08:40.590]   mean
[01:08:40.590 --> 01:08:40.690]   to
[01:08:40.690 --> 01:08:40.790]   be
[01:08:40.790 --> 01:08:41.160]   honest
[01:08:41.160 --> 01:08:41.300]   It
[01:08:41.300 --> 01:08:41.520]   would
[01:08:41.520 --> 01:08:41.670]   be
[01:08:41.670 --> 01:08:41.720]   it
[01:08:41.720 --> 01:08:42.030]   wouldn
[01:08:42.030 --> 01:08:42.130]  't
[01:08:42.130 --> 01:08:42.230]   be
[01:08:42.230 --> 01:08:42.440]   very
[01:08:42.440 --> 01:08:42.750]   hard
[01:08:42.750 --> 01:08:42.800]   for
[01:08:42.800 --> 01:08:42.950]   you
[01:08:42.950 --> 01:08:43.080]   to
[01:08:43.080 --> 01:08:43.150]   go
[01:08:43.150 --> 01:08:43.440]   down
[01:08:43.440 --> 01:08:43.650]   the
[01:08:43.650 --> 01:08:44.150]   similar
[01:08:44.150 --> 01:08:44.430]   path
[01:08:44.430 --> 01:08:44.660]   to
[01:08:44.660 --> 01:08:45.070]   someone
[01:08:45.070 --> 01:08:45.350]   like
[01:08:45.350 --> 01:08:45.630]   Joel
[01:08:45.630 --> 01:08:45.960]   come
[01:08:45.960 --> 01:08:46.390]   Do
[01:08:46.390 --> 01:08:46.480]   you
[01:08:46.480 --> 01:08:46.900]   know
[01:08:46.900 --> 01:08:47.110]   of
[01:08:47.110 --> 01:08:47.520]   Joel
[01:08:47.520 --> 01:08:47.950]   come
[01:08:47.950 --> 01:08:47.960]  ?
[01:08:48.080 --> 01:08:48.520]  
[01:08:48.520 --> 01:08:49.360]   that
[01:08:49.360 --> 01:08:49.560]   He
[01:08:49.560 --> 01:08:49.750]  's
[01:08:49.750 --> 01:08:49.850]   a
[01:08:49.850 --> 01:08:50.150]   guy
[01:08:50.150 --> 01:08:50.450]   who
[01:08:50.450 --> 01:08:51.360]   basically
[01:08:51.360 --> 01:08:51.520]   He
[01:08:51.520 --> 01:08:51.670]   he
[01:08:51.670 --> 01:08:51.990]  's
[01:08:51.990 --> 01:08:52.540]   pretty
[01:08:52.540 --> 01:08:52.670]   well
[01:08:52.670 --> 01:08:52.970]  ,
[01:08:52.970 --> 01:08:52.990]   he
[01:08:52.990 --> 01:08:53.150]  's
[01:08:53.150 --> 01:08:53.630]   very
[01:08:53.630 --> 01:08:54.400]   successful
[01:08:54.400 --> 01:08:54.640]  .
[01:08:54.640 --> 01:08:54.710]   He
[01:08:54.710 --> 01:08:54.860]  's
[01:08:54.860 --> 01:08:55.080]   very
[01:08:55.080 --> 01:08:55.200]   he
[01:08:55.200 --> 01:08:55.320]  's
[01:08:55.320 --> 01:08:55.600]   done
[01:08:55.600 --> 01:08:56.200]   extremely
[01:08:56.200 --> 01:08:56.360]   well
[01:08:56.360 --> 01:08:56.730]   through
[01:08:56.730 --> 01:08:57.090]   essentially
[01:08:57.090 --> 01:08:57.410]   internet
[01:08:57.410 --> 01:08:57.800]   marketing
[01:08:57.800 --> 01:08:58.690]   Teaching
[01:08:58.690 --> 01:08:58.690]   people
[01:08:58.690 --> 01:08:58.880]   how
[01:08:58.880 --> 01:08:59.020]   to
[01:08:59.020 --> 01:08:59.510]   internet
[01:08:59.510 --> 01:08:59.890]   market
[01:08:59.890 --> 01:09:00.080]   and
[01:09:00.080 --> 01:09:00.330]   just
[01:09:00.330 --> 01:09:00.960]   generally
[01:09:00.960 --> 01:09:01.150]   make
[01:09:01.150 --> 01:09:01.470]   money
[01:09:01.470 --> 01:09:01.910]   through
[01:09:01.910 --> 01:09:02.140]   the
[01:09:02.140 --> 01:09:02.680]   internet
[01:09:02.680 --> 01:09:02.850]   But
[01:09:02.850 --> 01:09:03.070]   but
[01:09:03.070 --> 01:09:03.160]   you
[01:09:03.160 --> 01:09:03.470]   know
[01:09:03.470 --> 01:09:03.570]  ,
[01:09:03.570 --> 01:09:03.580]   he
[01:09:03.580 --> 01:09:03.860]   but
[01:09:03.860 --> 01:09:03.890]   the
[01:09:03.890 --> 01:09:04.160]   thing
[01:09:04.160 --> 01:09:04.260]   is
[01:09:04.260 --> 01:09:04.620]   there
[01:09:04.620 --> 01:09:04.690]   was
[01:09:04.690 --> 01:09:05.130]   between
[01:09:05.130 --> 01:09:05.500]   internet
[01:09:05.500 --> 01:09:06.080]   marketing
[01:09:06.080 --> 01:09:06.210]  .
[01:09:06.210 --> 01:09:06.250]   I
[01:09:06.250 --> 01:09:06.440]   mean
[01:09:06.440 --> 01:09:06.820]   He
[01:09:06.820 --> 01:09:06.940]   is
[01:09:06.940 --> 01:09:07.930]   actually
[01:09:07.930 --> 01:09:08.490]   creating
[01:09:08.490 --> 01:09:08.960]   value
[01:09:08.960 --> 01:09:09.080]   as
[01:09:09.080 --> 01:09:09.170]   a
[01:09:09.170 --> 01:09:10.000]   purchase
[01:09:10.000 --> 01:09:10.320]  .
[01:09:10.320 --> 01:09:10.400]   Well
[01:09:10.400 --> 01:09:10.510]  ,
[01:09:10.510 --> 01:09:10.560]   I
[01:09:10.560 --> 01:09:10.780]   love
[01:09:10.780 --> 01:09:10.900]   as
[01:09:10.900 --> 01:09:11.270]   opposed
[01:09:11.270 --> 01:09:11.390]   to
[01:09:11.390 --> 01:09:11.710]   gaming
[01:09:11.710 --> 01:09:11.750]   a
[01:09:11.750 --> 01:09:12.090]   system
[01:09:12.090 --> 01:09:12.200]   or
[01:09:12.200 --> 01:09:12.720]   something
[01:09:12.720 --> 01:09:12.800]   I
[01:09:12.800 --> 01:09:13.040]   will
[01:09:13.040 --> 01:09:13.240]   say
[01:09:13.240 --> 01:09:13.500]   that
[01:09:13.500 --> 01:09:13.740]   but
[01:09:13.740 --> 01:09:14.070]   but
[01:09:14.070 --> 01:09:14.300]   having
[01:09:14.300 --> 01:09:14.380]   a
[01:09:14.380 --> 01:09:14.620]   look
[01:09:14.620 --> 01:09:14.750]   at
[01:09:14.750 --> 01:09:15.120]   some
[01:09:15.120 --> 01:09:15.140]   of
[01:09:15.140 --> 01:09:15.480]   peace
[01:09:15.480 --> 01:09:15.670]   and
[01:09:15.670 --> 01:09:16.100]   and
[01:09:16.100 --> 01:09:16.720]   products
[01:09:16.720 --> 01:09:16.800]  
[01:09:16.800 --> 01:09:16.810]   I
[01:09:16.810 --> 01:09:17.150]   mean
[01:09:17.150 --> 01:09:17.320]  ,
[01:09:17.320 --> 01:09:17.670]   they
[01:09:17.670 --> 01:09:17.930]  're
[01:09:17.930 --> 01:09:18.570]   very
[01:09:18.570 --> 01:09:18.690]   let
[01:09:18.690 --> 01:09:18.730]  's
[01:09:18.730 --> 01:09:19.060]   just
[01:09:19.060 --> 01:09:19.320]   say
[01:09:19.320 --> 01:09:19.760]   they
[01:09:19.760 --> 01:09:19.950]  're
[01:09:19.950 --> 01:09:20.010]   not
[01:09:20.010 --> 01:09:20.020]   a
[01:09:20.020 --> 01:09:20.450]   million
[01:09:20.450 --> 01:09:20.770]   miles
[01:09:20.770 --> 01:09:21.010]   away
[01:09:21.010 --> 01:09:21.350]   from
[01:09:21.350 --> 01:09:21.590]   sales
[01:09:21.590 --> 01:09:21.970]   letter
[01:09:21.970 --> 01:09:22.220]   type
[01:09:22.220 --> 01:09:22.600]   sites
[01:09:22.600 --> 01:09:22.920]   Oh
[01:09:22.920 --> 01:09:23.360]   totally
[01:09:23.360 --> 01:09:23.560]   not
[01:09:23.560 --> 01:09:23.710]   and
[01:09:23.710 --> 01:09:23.770]   I
[01:09:23.770 --> 01:09:23.930]  'll
[01:09:23.930 --> 01:09:24.030]   be
[01:09:24.030 --> 01:09:24.190]   the
[01:09:24.190 --> 01:09:24.450]   first
[01:09:24.450 --> 01:09:24.560]   to
[01:09:24.560 --> 01:09:24.810]   admit
[01:09:24.810 --> 01:09:25.020]   that
[01:09:25.020 --> 01:09:25.280]   like
[01:09:25.280 --> 01:09:26.200]   the
[01:09:26.200 --> 01:09:27.190]   statistics
[01:09:27.190 --> 01:09:27.280]   how
