
[00:00:00.000 --> 00:00:00.140]  
[00:00:00.140 --> 00:00:13.130]   Music
[01:05:22.900 --> 01:05:23.000]   i
[01:05:23.000 --> 01:05:23.300]   think
[01:05:23.300 --> 01:05:23.380]   i
[01:05:23.380 --> 01:05:23.770]   think
[01:05:23.770 --> 01:05:23.940]   it
[01:05:23.940 --> 01:05:24.100]  's
[01:05:24.100 --> 01:05:24.180]   a
[01:05:24.180 --> 01:05:25.080]   great
[01:05:25.080 --> 01:05:25.400]   initiative
[01:05:25.400 --> 01:05:25.630]   and
[01:05:25.630 --> 01:05:25.710]   i
[01:05:25.710 --> 01:05:25.870]  'm
[01:05:25.870 --> 01:05:26.350]   hoping
[01:05:26.350 --> 01:05:26.670]   that
[01:05:26.670 --> 01:05:26.830]   it
[01:05:26.830 --> 01:05:27.440]   speeds
[01:05:27.440 --> 01:05:27.470]   up
[01:05:27.470 --> 01:05:27.710]   the
[01:05:27.710 --> 01:05:28.040]  .
[01:05:28.620 --> 01:05:28.870]  
[01:05:28.870 --> 01:05:29.400]   The
[01:05:29.400 --> 01:05:30.970]   output
[01:05:30.970 --> 01:05:31.490]   of
[01:05:31.490 --> 01:05:32.270]   any
[01:05:32.270 --> 01:05:33.320]   food
[01:05:33.320 --> 01:05:34.140]  .
[01:05:34.140 --> 01:05:34.500]   I
[01:05:34.500 --> 01:05:34.520]   know
[01:05:34.520 --> 01:05:34.640]   we
[01:05:34.640 --> 01:05:34.860]  're
[01:05:34.860 --> 01:05:35.220]   gonna
[01:05:35.220 --> 01:05:35.500]   make
[01:05:35.500 --> 01:05:35.640]   it
[01:05:35.640 --> 01:05:36.120]   happen
[01:05:36.120 --> 01:05:36.230]   it
[01:05:36.230 --> 01:05:36.370]  's
[01:05:36.370 --> 01:05:36.730]   gonna
[01:05:36.730 --> 01:05:37.170]   happen
[01:05:37.170 --> 01:05:37.460]   soon
[01:05:37.460 --> 01:05:37.670]   i
[01:05:37.670 --> 01:05:37.730]  'm
[01:05:37.730 --> 01:05:37.810]   so
[01:05:37.810 --> 01:05:38.100]   when
[01:05:38.100 --> 01:05:38.170]   i
[01:05:38.170 --> 01:05:38.310]  'm
[01:05:38.310 --> 01:05:38.380]   a
[01:05:38.380 --> 01:05:38.970]   slightly
[01:05:38.970 --> 01:05:39.630]   different
[01:05:39.630 --> 01:05:40.140]   tangent
[01:05:40.140 --> 01:05:40.500]  .
[01:05:40.500 --> 01:05:40.540]   At
[01:05:40.540 --> 01:05:41.210]   least
[01:05:41.210 --> 01:05:41.580]   on
[01:05:41.580 --> 01:05:41.720]   the
[01:05:41.720 --> 01:05:42.170]   epic
[01:05:42.170 --> 01:05:42.640]   night
[01:05:42.640 --> 01:05:43.150]   world
[01:05:43.150 --> 01:05:43.250]   i
[01:05:43.250 --> 01:05:43.550]   had
[01:05:43.550 --> 01:05:44.100]   lunch
[01:05:44.100 --> 01:05:44.270]   on
[01:05:44.270 --> 01:05:44.470]   fr
[01:05:44.470 --> 01:05:44.880]  iday
[01:05:44.880 --> 01:05:45.320]   with
[01:05:45.320 --> 01:05:45.390]   f
[01:05:45.390 --> 01:05:45.750]  ez
[01:05:45.750 --> 01:05:45.900]   who
[01:05:45.900 --> 01:05:46.100]  's
[01:05:46.100 --> 01:05:46.200]   a
[01:05:46.200 --> 01:05:46.400]   he
[01:05:46.400 --> 01:05:46.700]   was
[01:05:46.700 --> 01:05:47.020]   the
[01:05:47.020 --> 01:05:47.830]   primary
[01:05:47.830 --> 01:05:48.560]   investor
[01:05:48.560 --> 01:05:48.870]   and
[01:05:48.870 --> 01:05:48.970]   a
[01:05:48.970 --> 01:05:49.280]   pri
[01:05:49.280 --> 01:05:49.580]  z
[01:05:49.580 --> 01:05:49.620]  zo
[01:05:49.620 --> 01:05:50.270]   right
[01:05:50.270 --> 01:05:50.560]  .
[01:05:50.620 --> 01:05:50.870]  
[01:05:50.870 --> 01:05:51.310]   Remember
[01:05:51.310 --> 01:05:51.400]   i
[01:05:51.400 --> 01:05:51.900]   talked
[01:05:51.900 --> 01:05:52.330]   about
[01:05:52.330 --> 01:05:52.670]   back
[01:05:52.670 --> 01:05:52.840]  er
[01:05:52.840 --> 01:05:53.300]   high
[01:05:53.300 --> 01:05:53.520]   gave
[01:05:53.520 --> 01:05:53.760]   him
[01:05:53.760 --> 01:05:54.190]   you
[01:05:54.190 --> 01:05:54.380]   know
[01:05:54.380 --> 01:05:54.810]   press
[01:05:54.810 --> 01:05:54.890]   a
[01:05:54.890 --> 01:05:55.490]   certain
[01:05:55.490 --> 01:05:56.350]   percentage
[01:05:56.350 --> 01:05:56.550]   of
[01:05:56.550 --> 01:05:56.690]   of
[01:05:56.690 --> 01:05:57.060]   epic
[01:05:57.060 --> 01:05:57.460]   night
[01:05:57.460 --> 01:05:57.890]   going
[01:05:57.890 --> 01:05:58.580]   forward
[01:05:58.580 --> 01:05:59.090]   because
[01:05:59.090 --> 01:05:59.170]   i
[01:05:59.170 --> 01:05:59.680]   wanted
[01:05:59.680 --> 01:05:59.910]   i
[01:05:59.910 --> 01:06:00.100]   felt
[01:06:00.100 --> 01:06:00.440]   that
[01:06:00.440 --> 01:06:00.660]   he
[01:06:00.660 --> 01:06:00.780]   by
[01:06:00.780 --> 01:06:01.550]   investing
[01:06:01.550 --> 01:06:01.720]   in
[01:06:01.720 --> 01:06:01.890]   me
[01:06:01.890 --> 01:06:02.320]  .
[01:06:02.320 --> 01:06:02.640]   Sort
[01:06:02.640 --> 01:06:02.720]   of
[01:06:02.720 --> 01:06:03.260]   invested
[01:06:03.260 --> 01:06:03.580]   in
[01:06:03.580 --> 01:06:03.670]   trip
[01:06:03.670 --> 01:06:03.830]   to
[01:06:03.830 --> 01:06:04.070]   said
[01:06:04.070 --> 01:06:04.340]   look
[01:06:04.340 --> 01:06:04.540]   you
[01:06:04.540 --> 01:06:04.810]   just
[01:06:04.810 --> 01:06:05.190]   make
[01:06:05.190 --> 01:06:05.200]   it
[01:06:05.200 --> 01:06:05.620]   happen
[01:06:05.620 --> 01:06:05.690]   i
[01:06:05.690 --> 01:06:05.950]   mean
[01:06:05.950 --> 01:06:06.010]   i
[01:06:06.010 --> 01:06:06.490]   believe
[01:06:06.490 --> 01:06:06.630]   in
[01:06:06.630 --> 01:06:06.820]   you
[01:06:06.820 --> 01:06:07.180]  .
[01:06:07.180 --> 01:06:07.670]   Yeah
[01:06:07.670 --> 01:06:07.910]   he
[01:06:07.910 --> 01:06:08.560]   wasn
[01:06:08.560 --> 01:06:08.640]  't
[01:06:08.640 --> 01:06:09.500]   saying
[01:06:09.500 --> 01:06:09.600]   he
[01:06:09.600 --> 01:06:09.710]   wasn
[01:06:09.710 --> 01:06:09.810]  't
[01:06:09.810 --> 01:06:10.170]   looking
[01:06:10.170 --> 01:06:10.270]   at
[01:06:10.270 --> 01:06:10.370]   my
[01:06:10.370 --> 01:06:10.790]   shoulder
[01:06:10.790 --> 01:06:11.100]   saying
[01:06:11.100 --> 01:06:11.250]   you
[01:06:11.250 --> 01:06:11.460]   know
[01:06:11.460 --> 01:06:11.820]   wanting
[01:06:11.820 --> 01:06:11.920]   to
[01:06:11.920 --> 01:06:12.130]   meet
[01:06:12.130 --> 01:06:12.390]   every
[01:06:12.390 --> 01:06:12.650]   month
[01:06:12.650 --> 01:06:12.800]   and
[01:06:12.800 --> 01:06:13.200]   over
[01:06:13.200 --> 01:06:13.330]   in
[01:06:13.330 --> 01:06:13.510]   second
[01:06:13.510 --> 01:06:13.770]   guess
[01:06:13.770 --> 01:06:13.870]   me
[01:06:13.870 --> 01:06:13.980]   on
[01:06:13.980 --> 01:06:14.500]   everything
[01:06:14.500 --> 01:06:14.600]   he
[01:06:14.600 --> 01:06:14.700]  's
[01:06:14.700 --> 01:06:14.910]   just
[01:06:14.910 --> 01:06:15.120]   like
[01:06:15.120 --> 01:06:15.170]   a
[01:06:15.170 --> 01:06:15.380]   call
[01:06:15.380 --> 01:06:15.480]   me
[01:06:15.480 --> 01:06:15.670]   if
[01:06:15.670 --> 01:06:15.730]   you
[01:06:15.730 --> 01:06:15.990]   wanna
[01:06:15.990 --> 01:06:16.200]   talk
[01:06:16.200 --> 01:06:16.460]   about
[01:06:16.460 --> 01:06:16.880]   anything
[01:06:16.880 --> 01:06:17.130]   and
[01:06:17.130 --> 01:06:17.270]   we
[01:06:17.270 --> 01:06:17.420]   get
[01:06:17.420 --> 01:06:17.830]   together
[01:06:17.830 --> 01:06:17.990]   and
[01:06:17.990 --> 01:06:18.090]   he
[01:06:18.090 --> 01:06:18.250]   was
[01:06:18.250 --> 01:06:18.460]   just
[01:06:18.460 --> 01:06:18.660]  .
[01:06:18.760 --> 01:06:18.900]  
[01:06:18.900 --> 01:06:18.970]   No
[01:06:18.970 --> 01:06:19.010]   i
[01:06:19.010 --> 01:06:19.180]   don
[01:06:19.180 --> 01:06:19.360]  't
[01:06:19.360 --> 01:06:19.600]   like
[01:06:19.600 --> 01:06:20.170]   believed
[01:06:20.170 --> 01:06:20.310]   in
[01:06:20.310 --> 01:06:20.450]   me
[01:06:20.450 --> 01:06:20.730]   and
[01:06:20.730 --> 01:06:20.950]   when
[01:06:20.950 --> 01:06:21.220]   when
[01:06:21.220 --> 01:06:21.400]   pri
[01:06:21.400 --> 01:06:21.770]  zzo
[01:06:21.770 --> 01:06:22.000]   ended
[01:06:22.000 --> 01:06:22.220]   up
[01:06:22.220 --> 01:06:22.350]   not
[01:06:22.350 --> 01:06:22.780]   making
[01:06:22.780 --> 01:06:23.100]  .
[01:06:23.100 --> 01:06:23.670]   You
[01:06:23.670 --> 01:06:23.700]   know
[01:06:23.700 --> 01:06:23.960]   any
[01:06:23.960 --> 01:06:24.390]   money
[01:06:24.390 --> 01:06:24.650]   and
[01:06:24.650 --> 01:06:24.730]   i
[01:06:24.730 --> 01:06:25.100]   felt
[01:06:25.100 --> 01:06:25.600]   really
[01:06:25.600 --> 01:06:25.860]   bad
[01:06:25.860 --> 01:06:26.280]   about
[01:06:26.280 --> 01:06:26.570]   it
[01:06:26.570 --> 01:06:26.710]   you
[01:06:26.710 --> 01:06:27.080]   know
[01:06:27.080 --> 01:06:27.660]   because
[01:06:27.660 --> 01:06:27.830]   we
[01:06:27.830 --> 01:06:28.170]   came
[01:06:28.170 --> 01:06:28.340]   so
[01:06:28.340 --> 01:06:28.980]   close
[01:06:28.980 --> 01:06:29.030]   but
[01:06:29.030 --> 01:06:29.400]  .
[01:06:29.400 --> 01:06:29.790]   Last
[01:06:29.790 --> 01:06:30.140]   there
[01:06:30.140 --> 01:06:30.320]   is
[01:06:30.320 --> 01:06:30.460]   no
[01:06:30.460 --> 01:06:30.620]   he
[01:06:30.620 --> 01:06:31.200]   lost
[01:06:31.200 --> 01:06:31.330]   all
[01:06:31.330 --> 01:06:31.450]   his
[01:06:31.450 --> 01:06:31.940]   entire
[01:06:31.940 --> 01:06:32.270]   best
[01:06:32.270 --> 01:06:32.750]   right
[01:06:32.750 --> 01:06:32.840]   so
[01:06:32.840 --> 01:06:32.920]   i
[01:06:32.920 --> 01:06:33.160]   so
[01:06:33.160 --> 01:06:33.540]   i
[01:06:33.540 --> 01:06:33.740]   thought
[01:06:33.740 --> 01:06:34.230]   you
[01:06:34.230 --> 01:06:34.320]   know
[01:06:34.320 --> 01:06:34.460]   i
[01:06:34.460 --> 01:06:34.560]  'm
[01:06:34.560 --> 01:06:34.970]   gonna
[01:06:34.970 --> 01:06:35.300]   give
[01:06:35.300 --> 01:06:35.550]   him
[01:06:35.550 --> 01:06:35.900]  .
[01:06:35.900 --> 01:06:36.360]   Some
[01:06:36.360 --> 01:06:37.060]   percentage
[01:06:37.060 --> 01:06:37.220]   of
[01:06:37.220 --> 01:06:37.380]   of
[01:06:37.380 --> 01:06:37.720]   a
[01:06:37.720 --> 01:06:37.960]   picnic
[01:06:37.960 --> 01:06:38.120]   no
[01:06:38.120 --> 01:06:38.620]   matter
[01:06:38.620 --> 01:06:38.950]   what
[01:06:38.950 --> 01:06:39.180]   and
[01:06:39.180 --> 01:06:39.610]   if
[01:06:39.610 --> 01:06:39.660]   you
[01:06:39.660 --> 01:06:39.940]   want
[01:06:39.940 --> 01:06:40.100]   to
[01:06:40.100 --> 01:06:40.350]   put
[01:06:40.350 --> 01:06:40.430]   a
[01:06:40.430 --> 01:06:40.930]   little
[01:06:40.930 --> 01:06:41.380]   money
[01:06:41.380 --> 01:06:41.420]   i
[01:06:41.420 --> 01:06:41.670]  'll
[01:06:41.670 --> 01:06:42.000]   give
[01:06:42.000 --> 01:06:42.250]   him
[01:06:42.250 --> 01:06:42.500]   you
[01:06:42.500 --> 01:06:42.830]   know
[01:06:42.830 --> 01:06:43.160]   even
[01:06:43.160 --> 01:06:43.490]   more
[01:06:43.490 --> 01:06:43.840]  .
[01:06:44.000 --> 01:06:44.250]  
[01:06:44.250 --> 01:06:44.270]   And
[01:06:44.270 --> 01:06:44.450]   so
[01:06:44.450 --> 01:06:44.630]   we
[01:06:44.630 --> 01:06:44.900]   had
[01:06:44.900 --> 01:06:44.990]   a
[01:06:44.990 --> 01:06:46.070]   conversation
[01:06:46.070 --> 01:06:46.520]   about
[01:06:46.520 --> 01:06:46.910]   back
[01:06:46.910 --> 01:06:47.150]   and
[01:06:47.150 --> 01:06:47.420]   you
[01:06:47.420 --> 01:06:47.780]   know
[01:06:47.780 --> 01:06:47.960]   he
[01:06:47.960 --> 01:06:48.850]   obviously
[01:06:48.850 --> 01:06:48.950]   he
[01:06:48.950 --> 01:06:49.380]   was
[01:06:49.380 --> 01:06:49.580]   very
[01:06:49.580 --> 01:06:49.880]  .
[01:06:49.880 --> 01:06:50.190]   I
[01:06:50.190 --> 01:06:50.210]   was
[01:06:50.210 --> 01:06:50.440]   he
[01:06:50.440 --> 01:06:50.640]   was
[01:06:50.640 --> 01:06:51.030]   happy
[01:06:51.030 --> 01:06:51.440]   about
[01:06:51.440 --> 01:06:51.770]   that
[01:06:51.770 --> 01:06:51.850]   i
[01:06:51.850 --> 01:06:52.100]   was
[01:06:52.100 --> 01:06:52.260]   he
[01:06:52.260 --> 01:06:52.590]   knew
[01:06:52.590 --> 01:06:52.670]   i
[01:06:52.670 --> 01:06:53.000]   didn
[01:06:53.000 --> 01:06:53.160]  't
[01:06:53.160 --> 01:06:53.410]   owe
[01:06:53.410 --> 01:06:53.700]   him
[01:06:53.700 --> 01:06:54.320]   anything
[01:06:54.320 --> 01:06:54.560]   and
[01:06:54.560 --> 01:06:54.730]   he
[01:06:54.730 --> 01:06:55.410]   thought
[01:06:55.410 --> 01:06:55.640]   that
[01:06:55.640 --> 01:06:55.970]   was
[01:06:55.970 --> 01:06:55.970]   a
[01:06:55.970 --> 01:06:56.300]   nice
[01:06:56.300 --> 01:06:56.880]   gesture
[01:06:56.880 --> 01:06:57.140]   so
[01:06:57.140 --> 01:06:57.450]   we
[01:06:57.450 --> 01:06:57.910]   had
[01:06:57.910 --> 01:06:58.090]   a
[01:06:58.090 --> 01:06:58.230]   week
[01:06:58.230 --> 01:06:58.350]   we
[01:06:58.350 --> 01:06:58.600]   sort
[01:06:58.600 --> 01:06:58.720]   of
[01:06:58.720 --> 01:06:59.120]   caught
[01:06:59.120 --> 01:06:59.210]   up
[01:06:59.210 --> 01:06:59.390]   and
[01:06:59.390 --> 01:06:59.530]   i
[01:06:59.530 --> 01:06:59.700]   said
[01:06:59.700 --> 01:06:59.950]   look
[01:06:59.950 --> 01:07:00.130]   you
[01:07:00.130 --> 01:07:00.390]   know
[01:07:00.390 --> 01:07:00.440]   i
[01:07:00.440 --> 01:07:00.750]   think
[01:07:00.750 --> 01:07:01.320]   night
[01:07:01.320 --> 01:07:01.330]   is
[01:07:01.330 --> 01:07:01.410]   i
[01:07:01.410 --> 01:07:01.720]  'm
[01:07:01.720 --> 01:07:02.130]   really
[01:07:02.130 --> 01:07:02.490]   push
[01:07:02.490 --> 01:07:02.760]   not
[01:07:02.760 --> 01:07:03.210]   again
[01:07:03.210 --> 01:07:03.480]   and
[01:07:03.480 --> 01:07:03.700]  ,
[01:07:03.700 --> 01:07:03.930]   try
[01:07:03.930 --> 01:07:04.000]   to
[01:07:04.000 --> 01:07:04.120]   make
[01:07:04.120 --> 01:07:04.310]   some
[01:07:04.310 --> 01:07:04.600]   happen
[01:07:04.600 --> 01:07:04.740]   and
[01:07:04.740 --> 01:07:04.830]   so
[01:07:04.830 --> 01:07:04.920]   we
[01:07:04.920 --> 01:07:05.090]  're
[01:07:05.090 --> 01:07:05.300]   gonna
[01:07:05.300 --> 01:07:05.410]   do
[01:07:05.410 --> 01:07:05.480]   is
[01:07:05.480 --> 01:07:05.660]   get
[01:07:05.660 --> 01:07:05.760]   the
[01:07:05.760 --> 01:07:05.950]   same
[01:07:05.950 --> 01:07:06.390]   corporate
[01:07:06.390 --> 01:07:06.730]   because
[01:07:06.730 --> 01:07:06.820]   he
[01:07:06.820 --> 01:07:06.910]  's
[01:07:06.910 --> 01:07:07.100]   like
[01:07:07.100 --> 01:07:07.240]   you
[01:07:07.240 --> 01:07:07.500]   know
[01:07:07.500 --> 01:07:07.520]   if
[01:07:07.520 --> 01:07:07.660]   you
[01:07:07.660 --> 01:07:07.800]  're
[01:07:07.800 --> 01:07:08.040]   gonna
[01:07:08.040 --> 01:07:08.130]   do
[01:07:08.130 --> 01:07:08.310]   this
[01:07:08.310 --> 01:07:08.560]   thing
[01:07:08.560 --> 01:07:08.700]   let
[01:07:08.700 --> 01:07:08.790]  's
[01:07:08.790 --> 01:07:09.000]   just
[01:07:09.000 --> 01:07:09.140]   get
[01:07:09.140 --> 01:07:09.330]   this
[01:07:09.330 --> 01:07:09.940]   thing
[01:07:09.940 --> 01:07:10.000]   the
[01:07:10.000 --> 01:07:10.310]   setup
[01:07:10.310 --> 01:07:10.370]   a
[01:07:10.370 --> 01:07:11.060]   corporation
[01:07:11.060 --> 01:07:11.240]   and
[01:07:11.240 --> 01:07:11.610]   really
[01:07:11.610 --> 01:07:11.790]   get
[01:07:11.790 --> 01:07:12.160]   moving
[01:07:12.160 --> 01:07:12.400]  .
[01:07:12.460 --> 01:07:12.660]  
[01:07:12.660 --> 01:07:12.770]   Which
[01:07:12.770 --> 01:07:12.890]   is
[01:07:12.890 --> 01:07:13.150]   that
[01:07:13.150 --> 01:07:13.320]   was
[01:07:13.320 --> 01:07:13.820]   actually
[01:07:13.820 --> 01:07:14.070]   kind
[01:07:14.070 --> 01:07:14.170]   of
[01:07:14.170 --> 01:07:14.940]   helpful
[01:07:14.940 --> 01:07:15.050]   because
[01:07:15.050 --> 01:07:15.610]   sometimes
[01:07:15.610 --> 01:07:15.790]   you
[01:07:15.790 --> 01:07:15.970]   get
[01:07:15.970 --> 01:07:16.220]   some
[01:07:16.220 --> 01:07:16.280]  b
[01:07:16.280 --> 01:07:16.460]  ody
[01:07:16.460 --> 01:07:16.630]  's
[01:07:16.630 --> 01:07:17.010]   outside
[01:07:17.010 --> 01:07:17.350]   of
[01:07:17.350 --> 01:07:17.360]   it
[01:07:17.360 --> 01:07:17.610]   and
[01:07:17.610 --> 01:07:17.830]   from
[01:07:17.830 --> 01:07:18.330]   his
[01:07:18.330 --> 01:07:18.780]   perspective
[01:07:18.780 --> 01:07:18.910]   it
[01:07:18.910 --> 01:07:19.060]  's
[01:07:19.060 --> 01:07:19.100]   a
[01:07:19.100 --> 01:07:19.650]   business
[01:07:19.650 --> 01:07:20.010]   about
[01:07:20.010 --> 01:07:20.400]   making
[01:07:20.400 --> 01:07:20.740]   money
[01:07:20.740 --> 01:07:21.100]   where
[01:07:21.100 --> 01:07:21.230]   is
[01:07:21.230 --> 01:07:21.480]   from
[01:07:21.480 --> 01:07:21.680]   guy
[01:07:21.680 --> 01:07:22.050]   on
[01:07:22.050 --> 01:07:22.120]   the
[01:07:22.120 --> 01:07:22.920]   perspective
[01:07:22.920 --> 01:07:23.010]   of
[01:07:23.010 --> 01:07:23.070]   g
[01:07:23.070 --> 01:07:23.200]  uy
[01:07:23.200 --> 01:07:23.400]   and
[01:07:23.400 --> 01:07:23.460]   i
[01:07:23.460 --> 01:07:23.590]   it
[01:07:23.590 --> 01:07:23.930]   could
[01:07:23.930 --> 01:07:24.330]   be
[01:07:24.330 --> 01:07:24.330]   what
[01:07:24.330 --> 01:07:24.440]  's
[01:07:24.440 --> 01:07:24.650]   about
[01:07:24.650 --> 01:07:24.840]   that
[01:07:24.840 --> 01:07:24.980]   but
[01:07:24.980 --> 01:07:25.120]   you
[01:07:25.120 --> 01:07:25.350]   know
[01:07:25.350 --> 01:07:25.400]   we
[01:07:25.400 --> 01:07:25.600]  're
[01:07:25.600 --> 01:07:25.770]   gonna
[01:07:25.770 --> 01:07:25.910]   get
[01:07:25.910 --> 01:07:26.050]   out
[01:07:26.050 --> 01:07:26.260]   with
[01:07:26.260 --> 01:07:26.330]   it
[01:07:26.330 --> 01:07:26.420]   to
[01:07:26.420 --> 01:07:26.650]   write
[01:07:26.650 --> 01:07:26.860]  .
[01:07:26.860 --> 01:07:27.220]   Yeah
[01:07:27.220 --> 01:07:27.500]  .
[01:07:27.500 --> 01:07:27.800]   Where
[01:07:27.800 --> 01:07:27.920]  's
[01:07:27.920 --> 01:07:28.340]   he
[01:07:28.340 --> 01:07:28.370]   doesn
[01:07:28.370 --> 01:07:28.460]  't
[01:07:28.460 --> 01:07:28.700]   care
[01:07:28.700 --> 01:07:29.000]   about
[01:07:29.000 --> 01:07:29.240]   the
[01:07:29.240 --> 01:07:29.420]   geek
[01:07:29.420 --> 01:07:29.600]  ing
[01:07:29.600 --> 01:07:29.780]   out
[01:07:29.780 --> 01:07:29.830]   i
[01:07:29.830 --> 01:07:30.080]   mean
[01:07:30.080 --> 01:07:30.330]   that
[01:07:30.330 --> 01:07:30.440]  's
[01:07:30.440 --> 01:07:30.770]   just
[01:07:30.770 --> 01:07:30.920]   like
[01:07:30.920 --> 01:07:31.160]   that
[01:07:31.160 --> 01:07:31.280]  's
[01:07:31.280 --> 01:07:31.640]   beside
[01:07:31.640 --> 01:07:31.870]   the
[01:07:31.870 --> 01:07:32.120]   point
[01:07:32.120 --> 01:07:32.420]   like
[01:07:32.420 --> 01:07:32.430]   a
[01:07:32.430 --> 01:07:33.020]   technology
[01:07:33.020 --> 01:07:33.580]   school
[01:07:33.580 --> 01:07:33.630]   you
[01:07:33.630 --> 01:07:33.770]   know
[01:07:33.770 --> 01:07:33.860]   it
[01:07:33.860 --> 01:07:33.960]  's
[01:07:33.960 --> 01:07:34.210]   like
[01:07:34.210 --> 01:07:34.280]   let
[01:07:34.280 --> 01:07:34.370]  's
[01:07:34.370 --> 01:07:34.510]   get
[01:07:34.510 --> 01:07:34.740]   this
[01:07:34.740 --> 01:07:34.940]   thing
[01:07:34.940 --> 01:07:35.240]   making
[01:07:35.240 --> 01:07:35.460]   money
[01:07:35.460 --> 01:07:35.660]  .
[01:07:35.900 --> 01:07:36.140]  
[01:07:36.140 --> 01:07:36.200]   You
[01:07:36.200 --> 01:07:36.610]   know
[01:07:36.610 --> 01:07:36.820]   he
[01:07:36.820 --> 01:07:37.200]   sees
[01:07:37.200 --> 01:07:37.500]   the
[01:07:37.500 --> 01:07:38.620]   opportunity
[01:07:38.620 --> 01:07:38.820]   he
[01:07:38.820 --> 01:07:39.540]   thinks
[01:07:39.540 --> 01:07:39.630]   it
[01:07:39.630 --> 01:07:39.830]  's
[01:07:39.830 --> 01:07:39.930]   a
[01:07:39.930 --> 01:07:40.330]   cool
[01:07:40.330 --> 01:07:40.730]   idea
[01:07:40.730 --> 01:07:41.030]   and
[01:07:41.030 --> 01:07:41.270]   so
[01:07:41.270 --> 01:07:41.530]   i
[01:07:41.530 --> 01:07:41.660]  'm
[01:07:41.660 --> 01:07:42.040]   gonna
[01:07:42.040 --> 01:07:42.240]   go
[01:07:42.240 --> 01:07:42.540]   set
[01:07:42.540 --> 01:07:43.660]   incorporate
[01:07:43.660 --> 01:07:44.010]   and
[01:07:44.010 --> 01:07:44.360]   what
[01:07:44.360 --> 01:07:44.940]   would
[01:07:44.940 --> 01:07:45.070]   he
[01:07:45.070 --> 01:07:46.040]   suggested
[01:07:46.040 --> 01:07:46.420]   was
[01:07:46.420 --> 01:07:46.580]   not
[01:07:46.580 --> 01:07:47.090]   doing
[01:07:47.090 --> 01:07:47.190]   l
[01:07:47.190 --> 01:07:47.360]  c
[01:07:47.360 --> 01:07:47.590]   but
[01:07:47.590 --> 01:07:48.160]   doing
[01:07:48.160 --> 01:07:48.300]   it
[01:07:48.300 --> 01:07:48.400]   s
[01:07:48.400 --> 01:07:48.700]   and
[01:07:48.700 --> 01:07:48.800]   s
[01:07:48.800 --> 01:07:49.100]   cor
[01:07:49.100 --> 01:07:49.200]  p
[01:07:49.200 --> 01:07:49.680]  .
[01:07:50.420 --> 01:07:50.700]  
[01:07:50.700 --> 01:07:50.820]   Send
[01:07:50.820 --> 01:07:51.120]   the
[01:07:51.120 --> 01:07:51.720]   reason
[01:07:51.720 --> 01:07:52.120]   that
[01:07:52.120 --> 01:07:52.350]   he
[01:07:52.350 --> 01:07:53.610]   suggested
[01:07:53.610 --> 01:07:53.630]   that
[01:07:53.630 --> 01:07:53.930]   was
[01:07:53.930 --> 01:07:54.550]   that
[01:07:54.550 --> 01:07:54.730]   when
[01:07:54.730 --> 01:07:54.880]   l
[01:07:54.880 --> 01:07:54.930]  c
[01:07:54.930 --> 01:07:55.130]   if
[01:07:55.130 --> 01:07:55.460]   you
[01:07:55.460 --> 01:07:55.730]  're
[01:07:55.730 --> 01:07:56.530]   making
[01:07:56.530 --> 01:07:56.670]   it
[01:07:56.670 --> 01:07:57.030]   money
[01:07:57.030 --> 01:07:57.330]   yet
[01:07:57.330 --> 01:07:57.730]   will
[01:07:57.730 --> 01:07:57.830]   i
[01:07:57.830 --> 01:07:58.330]   never
[01:07:58.330 --> 01:07:58.630]   car
[01:07:58.630 --> 01:07:59.030]  less
[01:07:59.030 --> 01:07:59.330]   you
[01:07:59.330 --> 01:07:59.810]   have
[01:07:59.810 --> 01:07:59.930]   to
[01:07:59.930 --> 01:08:00.940]   distribute
[01:08:00.940 --> 01:08:01.040]   k
[01:08:01.040 --> 01:08:01.580]  1
[01:08:01.580 --> 01:08:01.600]   k
[01:08:01.600 --> 01:08:02.150]  1
[01:08:02.150 --> 01:08:02.780]   forms
[01:08:02.780 --> 01:08:03.060]   to
[01:08:03.060 --> 01:08:03.700]   all
[01:08:03.700 --> 01:08:03.800]   of
[01:08:03.800 --> 01:08:04.390]   your
[01:08:04.390 --> 01:08:05.570]   partners
[01:08:05.570 --> 01:08:06.060]  .
[01:08:06.060 --> 01:08:06.070]   And
[01:08:06.070 --> 01:08:06.540]   if
[01:08:06.540 --> 01:08:06.620]   you
