
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.340]   Oh
[00:59:35.560 --> 00:59:35.860]   know
[00:59:35.860 --> 00:59:36.570]   more
[00:59:36.570 --> 00:59:36.620]   energy
[00:59:36.620 --> 00:59:36.770]   so
[00:59:36.770 --> 00:59:37.080]  .
[00:59:37.160 --> 00:59:37.260]  
[00:59:37.260 --> 00:59:37.400]   If
[00:59:37.400 --> 00:59:37.440]   we
[00:59:37.440 --> 00:59:37.650]   have
[00:59:37.650 --> 00:59:38.030]   twelve
[00:59:38.030 --> 00:59:38.160]   to
[00:59:38.160 --> 00:59:38.590]   fifteen
[00:59:38.590 --> 00:59:38.970]   people
[00:59:38.970 --> 00:59:39.030]   i
[00:59:39.030 --> 00:59:39.340]   think
[00:59:39.340 --> 00:59:39.590]   you
[00:59:39.590 --> 00:59:39.730]  're
[00:59:39.730 --> 00:59:40.160]   talking
[00:59:40.160 --> 00:59:40.370]   like
[00:59:40.370 --> 00:59:40.480]   a
[00:59:40.480 --> 00:59:40.820]   day
[00:59:40.820 --> 00:59:40.850]   and
[00:59:40.850 --> 00:59:40.910]   a
[00:59:40.910 --> 00:59:41.160]   half
[00:59:41.160 --> 00:59:41.400]   like
[00:59:41.400 --> 00:59:41.520]   we
[00:59:41.520 --> 00:59:42.030]   have
[00:59:42.030 --> 00:59:42.090]   like
[00:59:42.090 --> 00:59:42.110]   a
[00:59:42.110 --> 00:59:42.250]   fr
[00:59:42.250 --> 00:59:42.460]  iday
[00:59:42.460 --> 00:59:42.900]   night
[00:59:42.900 --> 00:59:43.150]   dinner
[00:59:43.150 --> 00:59:43.340]   and
[00:59:43.340 --> 00:59:43.460]   we
[00:59:43.460 --> 00:59:43.650]   all
[00:59:43.650 --> 00:59:43.840]   day
[00:59:43.840 --> 00:59:43.960]   we
[00:59:43.960 --> 00:59:44.080]   do
[00:59:44.080 --> 00:59:44.390]   three
[00:59:44.390 --> 00:59:44.580]   get
[00:59:44.580 --> 00:59:45.080]   together
[00:59:45.080 --> 00:59:45.260]   on
[00:59:45.260 --> 00:59:45.390]   sat
[00:59:45.390 --> 00:59:45.820]  urday
[00:59:45.820 --> 00:59:46.000]   like
[00:59:46.000 --> 00:59:46.070]   we
[00:59:46.070 --> 00:59:46.320]   have
[00:59:46.320 --> 00:59:46.570]   with
[00:59:46.570 --> 00:59:46.760]   all
[00:59:46.760 --> 00:59:47.060]   meal
[00:59:47.060 --> 00:59:47.320]   round
[00:59:47.320 --> 00:59:47.630]   meals
[00:59:47.630 --> 00:59:47.750]   or
[00:59:47.750 --> 00:59:48.320]   something
[00:59:48.320 --> 00:59:48.570]   like
[00:59:48.570 --> 00:59:48.820]   that
[00:59:48.820 --> 00:59:49.010]   you
[00:59:49.010 --> 00:59:49.260]   know
[00:59:49.260 --> 00:59:49.560]   we
[00:59:49.560 --> 00:59:49.570]  're
[00:59:49.570 --> 00:59:49.820]   like
[00:59:49.820 --> 00:59:50.130]   three
[00:59:50.130 --> 00:59:50.380]   hour
[00:59:50.380 --> 00:59:50.690]   meals
[00:59:50.690 --> 00:59:50.930]   that
[00:59:50.930 --> 00:59:51.190]   kind
[00:59:51.190 --> 00:59:51.340]   of
[00:59:51.340 --> 00:59:51.690]   things
[00:59:51.690 --> 00:59:51.940]   like
[00:59:51.940 --> 00:59:52.190]   that
[00:59:52.190 --> 00:59:52.440]   hang
[00:59:52.440 --> 00:59:52.630]   out
[00:59:52.630 --> 00:59:52.810]   and
[00:59:52.810 --> 00:59:53.000]   you
[00:59:53.000 --> 00:59:53.490]   know
[00:59:53.490 --> 00:59:53.570]   maybe
[00:59:53.570 --> 00:59:53.690]   we
[00:59:53.690 --> 00:59:53.940]   have
[00:59:53.940 --> 00:59:54.480]  .
[00:59:54.480 --> 00:59:54.690]   You
[00:59:54.690 --> 00:59:54.980]   know
[00:59:54.980 --> 00:59:55.190]   i
[00:59:55.190 --> 00:59:55.260]   don
[00:59:55.260 --> 00:59:55.400]  't
[00:59:55.400 --> 00:59:55.730]   know
[00:59:55.730 --> 00:59:55.830]   so
[00:59:55.830 --> 00:59:56.050]   but
[00:59:56.050 --> 00:59:56.210]   if
[00:59:56.210 --> 00:59:56.440]   we
[00:59:56.440 --> 00:59:56.610]   have
[00:59:56.610 --> 00:59:56.970]   more
[00:59:56.970 --> 00:59:57.350]   people
[00:59:57.350 --> 00:59:57.470]   we
[00:59:57.470 --> 00:59:57.680]   got
[00:59:57.680 --> 00:59:58.110]   to
[00:59:58.110 --> 00:59:58.200]   like
[00:59:58.200 --> 00:59:58.380]   the
[00:59:58.380 --> 00:59:58.770]   twenty
[00:59:58.770 --> 00:59:58.890]   to
[00:59:58.890 --> 00:59:59.330]   thirty
[00:59:59.330 --> 00:59:59.750]   range
[00:59:59.750 --> 01:00:00.040]   maybe
[01:00:00.040 --> 01:00:00.250]   you
[01:00:00.250 --> 01:00:00.900]   could
[01:00:00.900 --> 01:00:00.910]   make
[01:00:00.910 --> 01:00:01.040]   it
[01:00:01.040 --> 01:00:01.320]   like
[01:00:01.320 --> 01:00:01.550]   sat
[01:00:01.550 --> 01:00:01.900]  urday
[01:00:01.900 --> 01:00:02.230]   and
[01:00:02.230 --> 01:00:02.400]   sund
[01:00:02.400 --> 01:00:02.530]  ay
[01:00:02.530 --> 01:00:02.680]   or
[01:00:02.680 --> 01:00:03.320]   something
[01:00:03.320 --> 01:00:03.400]   i
[01:00:03.400 --> 01:00:03.670]   don
[01:00:03.670 --> 01:00:03.750]  't
[01:00:03.750 --> 01:00:04.150]   know
[01:00:04.150 --> 01:00:04.280]   but
[01:00:04.280 --> 01:00:04.320]   i
[01:00:04.320 --> 01:00:04.710]   would
[01:00:04.710 --> 01:00:04.890]   say
[01:00:04.890 --> 01:00:05.180]   that
[01:00:05.180 --> 01:00:05.680]  .
[01:00:06.320 --> 01:00:06.570]  
[01:00:06.570 --> 01:00:06.630]   For
[01:00:06.630 --> 01:00:07.070]   people
[01:00:07.070 --> 01:00:07.310]   who
[01:00:07.310 --> 01:00:07.560]   are
[01:00:07.560 --> 01:00:08.530]   traveling
[01:00:08.530 --> 01:00:08.630]   they
[01:00:08.630 --> 01:00:08.690]   can
[01:00:08.690 --> 01:00:08.790]   we
[01:00:08.790 --> 01:00:09.050]   could
[01:00:09.050 --> 01:00:09.260]   just
[01:00:09.260 --> 01:00:09.390]   be
[01:00:09.390 --> 01:00:09.410]   a
[01:00:09.410 --> 01:00:09.620]   book
[01:00:09.620 --> 01:00:09.830]   into
[01:00:09.830 --> 01:00:10.090]   their
[01:00:10.090 --> 01:00:10.400]   travel
[01:00:10.400 --> 01:00:10.540]   so
[01:00:10.540 --> 01:00:10.710]   like
[01:00:10.710 --> 01:00:10.870]   you
[01:00:10.870 --> 01:00:11.080]   know
[01:00:11.080 --> 01:00:11.360]   what
[01:00:11.360 --> 01:00:11.550]   i
[01:00:11.550 --> 01:00:11.590]  'll
[01:00:11.590 --> 01:00:11.760]   use
[01:00:11.760 --> 01:00:11.990]   this
[01:00:11.990 --> 01:00:12.100]   is
[01:00:12.100 --> 01:00:12.160]   a
[01:00:12.160 --> 01:00:12.510]   excuse
[01:00:12.510 --> 01:00:12.620]   of
[01:00:12.620 --> 01:00:12.860]   the
[01:00:12.860 --> 01:00:12.960]   one
[01:00:12.960 --> 01:00:13.130]   car
[01:00:13.130 --> 01:00:13.300]   you
[01:00:13.300 --> 01:00:13.470]   ask
[01:00:13.470 --> 01:00:13.580]   to
[01:00:13.580 --> 01:00:13.810]   take
[01:00:13.810 --> 01:00:13.870]   a
[01:00:13.870 --> 01:00:14.340]   vacation
[01:00:14.340 --> 01:00:14.570]   will
[01:00:14.570 --> 01:00:14.890]   come
[01:00:14.890 --> 01:00:14.970]   out
[01:00:14.970 --> 01:00:15.190]   will
[01:00:15.190 --> 01:00:15.450]   hang
[01:00:15.450 --> 01:00:15.600]   out
[01:00:15.600 --> 01:00:15.830]   with
[01:00:15.830 --> 01:00:15.890]   a
[01:00:15.890 --> 01:00:16.300]   texting
[01:00:16.300 --> 01:00:16.530]   some
[01:00:16.530 --> 01:00:16.700]   for
[01:00:16.700 --> 01:00:16.870]   day
[01:00:16.870 --> 01:00:17.040]   or
[01:00:17.040 --> 01:00:17.150]   two
[01:00:17.150 --> 01:00:17.380]   and
[01:00:17.380 --> 01:00:17.550]   then
[01:00:17.550 --> 01:00:17.610]   i
[01:00:17.610 --> 01:00:18.100]  'm
[01:00:18.100 --> 01:00:18.230]   there
[01:00:18.230 --> 01:00:18.420]   were
[01:00:18.420 --> 01:00:18.620]   taken
[01:00:18.620 --> 01:00:18.750]   off
[01:00:18.750 --> 01:00:18.930]   from
[01:00:18.930 --> 01:00:19.150]   where
[01:00:19.150 --> 01:00:19.240]   to
[01:00:19.240 --> 01:00:19.360]   go
[01:00:19.360 --> 01:00:19.400]  .
[01:00:19.400 --> 01:00:19.590]   Well
[01:00:19.590 --> 01:00:19.780]   yeah
[01:00:19.780 --> 01:00:19.970]   that
[01:00:19.970 --> 01:00:20.080]  's
[01:00:20.080 --> 01:00:20.250]   what
[01:00:20.250 --> 01:00:20.290]   i
[01:00:20.290 --> 01:00:20.430]   was
[01:00:20.430 --> 01:00:20.670]   gonna
[01:00:20.670 --> 01:00:20.850]   say
[01:00:20.850 --> 01:00:21.140]   because
[01:00:21.140 --> 01:00:21.250]   if
[01:00:21.250 --> 01:00:21.370]   you
[01:00:21.370 --> 01:00:21.510]  're
[01:00:21.510 --> 01:00:21.600]   if
[01:00:21.600 --> 01:00:21.740]   you
[01:00:21.740 --> 01:00:21.880]  're
[01:00:21.880 --> 01:00:22.190]   coming
[01:00:22.190 --> 01:00:22.360]   over
[01:00:22.360 --> 01:00:22.560]   from
[01:00:22.560 --> 01:00:22.690]   lat
[01:00:22.690 --> 01:00:22.830]  via
[01:00:22.830 --> 01:00:22.970]   and
[01:00:22.970 --> 01:00:23.080]   it
[01:00:23.080 --> 01:00:23.230]  's
[01:00:23.230 --> 01:00:23.340]   just
[01:00:23.340 --> 01:00:23.380]   a
[01:00:23.380 --> 01:00:23.470]   fr
[01:00:23.470 --> 01:00:23.660]  iday
[01:00:23.660 --> 01:00:23.900]   night
[01:00:23.900 --> 01:00:24.040]   and
[01:00:24.040 --> 01:00:24.080]   a
[01:00:24.080 --> 01:00:24.220]   sat
[01:00:24.220 --> 01:00:24.460]  urday
[01:00:24.460 --> 01:00:24.650]   that
[01:00:24.650 --> 01:00:24.740]  's
[01:00:24.740 --> 01:00:25.150]   probably
[01:00:25.150 --> 01:00:25.440]   gonna
[01:00:25.440 --> 01:00:25.500]   not
[01:00:25.500 --> 01:00:25.590]   be
[01:00:25.590 --> 01:00:25.830]   great
[01:00:25.830 --> 01:00:25.920]   so
[01:00:25.920 --> 01:00:25.960]   i
[01:00:25.960 --> 01:00:26.140]   was
[01:00:26.140 --> 01:00:26.480]   thinking
[01:00:26.480 --> 01:00:26.880]  .
[01:00:26.880 --> 01:00:27.030]   We
[01:00:27.030 --> 01:00:27.640]   should
[01:00:27.640 --> 01:00:27.650]   we
[01:00:27.650 --> 01:00:28.120]   should
[01:00:28.120 --> 01:00:28.820]   basically
[01:00:28.820 --> 01:00:28.970]   be
[01:00:28.970 --> 01:00:29.670]   available
[01:00:29.670 --> 01:00:29.900]   for
[01:00:29.900 --> 01:00:30.210]   both
[01:00:30.210 --> 01:00:30.520]   days
[01:00:30.520 --> 01:00:30.760]   you
[01:00:30.760 --> 01:00:31.370]   yourself
[01:00:31.370 --> 01:00:31.970]   and
[01:00:31.970 --> 01:00:32.070]   myself
[01:00:32.070 --> 01:00:32.430]   and
[01:00:32.430 --> 01:00:32.610]   just
[01:00:32.610 --> 01:00:32.840]   say
[01:00:32.840 --> 01:00:33.160]  .
[01:00:33.260 --> 01:00:33.420]  
[01:00:33.420 --> 01:00:33.510]   You
[01:00:33.510 --> 01:00:33.640]   know
[01:00:33.640 --> 01:00:33.750]   if
[01:00:33.750 --> 01:00:33.910]   you
[01:00:33.910 --> 01:00:34.070]   are
[01:00:34.070 --> 01:00:34.450]   coming
[01:00:34.450 --> 01:00:34.620]   over
[01:00:34.620 --> 01:00:34.780]   lat
[01:00:34.780 --> 01:00:34.940]  via
[01:00:34.940 --> 01:00:35.210]   doesn
[01:00:35.210 --> 01:00:35.320]  't
[01:00:35.320 --> 01:00:35.650]   really
[01:00:35.650 --> 01:00:36.060]   matter
[01:00:36.060 --> 01:00:36.340]   how
[01:00:36.340 --> 01:00:36.360]   many
[01:00:36.360 --> 01:00:36.580]   like
[01:00:36.580 --> 01:00:37.020]   assuming
[01:00:37.020 --> 01:00:37.240]   that
[01:00:37.240 --> 01:00:37.530]   the
[01:00:37.530 --> 01:00:37.670]   prere
[01:00:37.670 --> 01:00:38.110]  quisite
[01:00:38.110 --> 01:00:38.180]   of
[01:00:38.180 --> 01:00:38.530]   twelve
[01:00:38.530 --> 01:00:38.600]   to
[01:00:38.600 --> 01:00:38.980]   fifteen
[01:00:38.980 --> 01:00:39.030]   a
[01:00:39.030 --> 01:00:39.250]   year
[01:00:39.250 --> 01:00:39.560]  .
[01:00:39.560 --> 01:00:39.680]   You
[01:00:39.680 --> 01:00:40.110]   know
[01:00:40.110 --> 01:00:40.430]   definitely
[01:00:40.430 --> 01:00:40.630]   sund
[01:00:40.630 --> 01:00:40.810]  ay
[01:00:40.810 --> 01:00:40.830]  's
[01:00:40.830 --> 01:00:41.110]   gonna
[01:00:41.110 --> 01:00:41.400]   happen
[01:00:41.400 --> 01:00:41.490]   we
[01:00:41.490 --> 01:00:41.700]   will
[01:00:41.700 --> 01:00:41.900]   meet
[01:00:41.900 --> 01:00:42.000]   up
[01:00:42.000 --> 01:00:42.200]   with
[01:00:42.200 --> 01:00:42.350]   you
[01:00:42.350 --> 01:00:42.450]   on
[01:00:42.450 --> 01:00:42.650]   sund
[01:00:42.650 --> 01:00:42.750]  ay
[01:00:42.750 --> 01:00:42.850]   on
[01:00:42.850 --> 01:00:43.000]   the
[01:00:43.000 --> 01:00:43.200]   sund
[01:00:43.200 --> 01:00:43.300]  ay
[01:00:43.300 --> 01:00:43.450]   and
[01:00:43.450 --> 01:00:43.560]   we
[01:00:43.560 --> 01:00:43.700]  'll
[01:00:43.700 --> 01:00:43.800]   do
[01:00:43.800 --> 01:00:44.000]   will
[01:00:44.000 --> 01:00:44.100]   do
[01:00:44.100 --> 01:00:44.560]   something
[01:00:44.560 --> 01:00:44.710]   but
[01:00:44.710 --> 01:00:44.760]   i
[01:00:44.760 --> 01:00:44.960]   mean
[01:00:44.960 --> 01:00:45.010]   i
[01:00:45.010 --> 01:00:45.160]   don
[01:00:45.160 --> 01:00:45.260]  't
[01:00:45.260 --> 01:00:45.520]   think
[01:00:45.520 --> 01:00:45.620]   so
[01:00:45.620 --> 01:00:45.720]   if
[01:00:45.720 --> 01:00:46.080]   someone
[01:00:46.080 --> 01:00:46.340]   laugh
[01:00:46.340 --> 01:00:46.490]   you
[01:00:46.490 --> 01:00:46.690]   they
[01:00:46.690 --> 01:00:46.950]   would
[01:00:46.950 --> 01:00:47.150]   just
[01:00:47.150 --> 01:00:47.250]   be
[01:00:47.250 --> 01:00:47.560]   coming
[01:00:47.560 --> 01:00:47.730]   for
[01:00:47.730 --> 01:00:47.910]   that
[01:00:47.910 --> 01:00:48.180]   they
[01:00:48.180 --> 01:00:48.520]   probably
[01:00:48.520 --> 01:00:48.780]   doing
[01:00:48.780 --> 01:00:49.040]   other
[01:00:49.040 --> 01:00:49.350]   things
[01:00:49.350 --> 01:00:49.780]  .
[01:00:49.780 --> 01:00:50.250]   They
[01:00:50.250 --> 01:00:50.320]   be
[01:00:50.320 --> 01:00:50.670]   like
[01:00:50.670 --> 01:00:51.090]   you
[01:00:51.090 --> 01:00:51.310]   know
[01:00:51.310 --> 01:00:51.580]  .
[01:00:51.580 --> 01:00:52.150]   It
[01:00:52.150 --> 01:00:52.350]   probably
[01:00:52.350 --> 01:00:52.610]   like
[01:00:52.610 --> 01:00:52.660]   i
[01:00:52.660 --> 01:00:52.870]  'll
[01:00:52.870 --> 01:00:53.120]   you
[01:00:53.120 --> 01:00:53.370]   know
[01:00:53.370 --> 01:00:53.660]   cuz
[01:00:53.660 --> 01:00:53.720]   it
[01:00:53.720 --> 01:00:53.890]  's
[01:00:53.890 --> 01:00:53.920]   a
[01:00:53.920 --> 01:00:54.130]   jet
[01:00:54.130 --> 01:00:54.410]   lag
[01:00:54.410 --> 01:00:54.560]   why
[01:00:54.560 --> 01:00:54.920]   would
[01:00:54.920 --> 01:00:54.990]   i
[01:00:54.990 --> 01:00:55.200]   fly
[01:00:55.200 --> 01:00:55.490]   that
[01:00:55.490 --> 01:00:55.700]   far
[01:00:55.700 --> 01:00:56.060]   just
[01:00:56.060 --> 01:00:56.200]   for
[01:00:56.200 --> 01:00:56.410]   one
[01:00:56.410 --> 01:00:56.770]   thing
[01:00:56.770 --> 01:00:57.060]   that
[01:00:57.060 --> 01:00:57.630]   probably
[01:00:57.630 --> 01:00:58.040]   hang
[01:00:58.040 --> 01:00:58.140]   out
[01:00:58.140 --> 01:00:58.570]   and
[01:00:58.570 --> 01:00:58.640]   then
[01:00:58.640 --> 01:00:58.810]   do
[01:00:58.810 --> 01:00:59.210]   stuff
[01:00:59.210 --> 01:00:59.260]   i
[01:00:59.260 --> 01:00:59.600]   would
[01:00:59.600 --> 01:01:00.140]   think
[01:01:00.140 --> 01:01:00.160]   you
[01:01:00.160 --> 01:01:00.350]   got
[01:01:00.350 --> 01:01:00.550]   the
[01:01:00.550 --> 01:01:01.150]   whole
[01:01:01.150 --> 01:01:01.420]   country
[01:01:01.420 --> 01:01:01.710]   to
[01:01:01.710 --> 01:01:01.770]   see
[01:01:01.770 --> 01:01:02.220]  .
[01:01:02.520 --> 01:01:02.770]  
[01:01:02.770 --> 01:01:02.800]   But
[01:01:02.800 --> 01:01:02.940]   so
[01:01:02.940 --> 01:01:03.270]   yeah
[01:01:03.270 --> 01:01:03.390]   so
[01:01:03.390 --> 01:01:03.620]   we
[01:01:03.620 --> 01:01:04.090]   have
[01:01:04.090 --> 01:01:04.210]   how
[01:01:04.210 --> 01:01:04.550]   many
[01:01:04.550 --> 01:01:05.060]   people
[01:01:05.060 --> 01:01:05.260]   if
[01:01:05.260 --> 01:01:05.480]   you
[01:01:05.480 --> 01:01:05.730]   can
[01:01:05.730 --> 01:01:06.080]   find
[01:01:06.080 --> 01:01:06.580]   people
[01:01:06.580 --> 01:01:06.920]   five
[01:01:06.920 --> 01:01:07.430]   people
[01:01:07.430 --> 01:01:07.610]   so
[01:01:07.610 --> 01:01:07.850]   far
[01:01:07.850 --> 01:01:07.950]   five
[01:01:07.950 --> 01:01:08.340]   so
[01:01:08.340 --> 01:01:08.690]   if
[01:01:08.690 --> 01:01:08.700]   we
[01:01:08.700 --> 01:01:08.950]   get
[01:01:08.950 --> 01:01:09.120]   in
[01:01:09.120 --> 01:01:09.370]   the
[01:01:09.370 --> 01:01:09.890]   twelve
[01:01:09.890 --> 01:01:10.050]   to
[01:01:10.050 --> 01:01:10.650]   fifteen
[01:01:10.650 --> 01:01:11.080]   range
[01:01:11.080 --> 01:01:11.160]   i
[01:01:11.160 --> 01:01:11.590]   think
[01:01:11.590 --> 01:01:11.760]   it
[01:01:11.760 --> 01:01:11.930]  's
[01:01:11.930 --> 01:01:12.010]   a
[01:01:12.010 --> 01:01:12.410]   go
[01:01:12.410 --> 01:01:12.620]  .
[01:01:12.620 --> 01:01:12.890]   I
[01:01:12.890 --> 01:01:13.080]   think
[01:01:13.080 --> 01:01:13.150]   i
[01:01:13.150 --> 01:01:13.690]   think
[01:01:13.690 --> 01:01:13.720]   it
[01:01:13.720 --> 01:01:13.840]  's
[01:01:13.840 --> 01:01:14.150]   less
[01:01:14.150 --> 01:01:14.460]   than
[01:01:14.460 --> 01:01:14.930]   twelve
[01:01:14.930 --> 01:01:15.080]   we
[01:01:15.080 --> 01:01:15.390]   will
[01:01:15.390 --> 01:01:15.700]   just
[01:01:15.700 --> 01:01:16.170]   refund
[01:01:16.170 --> 01:01:16.520]   what
[01:01:16.520 --> 01:01:16.630]   is
[01:01:16.630 --> 01:01:16.860]   the
[01:01:16.860 --> 01:01:17.390]   refund
[01:01:17.390 --> 01:01:17.680]  .
[01:01:17.680 --> 01:01:19.040]   Yeah
[01:01:19.040 --> 01:01:19.080]   and
[01:01:19.080 --> 01:01:19.700]  .
[01:01:19.700 --> 01:01:20.030]   Yeah
[01:01:20.030 --> 01:01:20.520]   and
[01:01:20.520 --> 01:01:20.530]   and
[01:01:20.530 --> 01:01:20.840]   and
[01:01:20.840 --> 01:01:21.140]   and
[01:01:21.140 --> 01:01:21.360]   just
[01:01:21.360 --> 01:01:21.520]   so
[01:01:21.520 --> 01:01:22.020]   people
[01:01:22.020 --> 01:01:22.850]   understand
[01:01:22.850 --> 01:01:23.190]   that
[01:01:23.190 --> 01:01:23.430]   you
[01:01:23.430 --> 01:01:23.760]   know
[01:01:23.760 --> 01:01:24.060]  .
[01:01:25.040 --> 01:01:25.270]  
[01:01:25.270 --> 01:01:25.300]   What
[01:01:25.300 --> 01:01:25.380]  's
[01:01:25.380 --> 01:01:25.670]   gonna
[01:01:25.670 --> 01:01:25.840]   fit
[01:01:25.840 --> 01:01:26.000]   as
[01:01:26.000 --> 01:01:26.180]   well
[01:01:26.180 --> 01:01:26.350]   and
[01:01:26.350 --> 01:01:26.580]   what
[01:01:26.580 --> 01:01:26.690]  's
[01:01:26.690 --> 01:01:26.980]   gonna
[01:01:26.980 --> 01:01:27.390]   confirm
[01:01:27.390 --> 01:01:27.730]   number
[01:01:27.730 --> 01:01:28.090]   people
[01:01:28.090 --> 01:01:28.320]   will
[01:01:28.320 --> 01:01:28.730]   clarify
[01:01:28.730 --> 01:01:28.780]   a
[01:01:28.780 --> 01:01:29.130]   little
[01:01:29.130 --> 01:01:29.300]   bit
[01:01:29.300 --> 01:01:29.590]   about
[01:01:29.590 --> 01:01:29.700]   me
[01:01:29.700 --> 01:01:29.870]   but
[01:01:29.870 --> 01:01:29.980]   we
[01:01:29.980 --> 01:01:30.150]  're
[01:01:30.150 --> 01:01:30.440]   gonna
[01:01:30.440 --> 01:01:30.550]   do
[01:01:30.550 --> 01:01:30.660]   my
[01:01:30.660 --> 01:01:31.070]   thought
[01:01:31.070 --> 01:01:31.180]   my
[01:01:31.180 --> 01:01:31.470]   loose
[01:01:31.470 --> 01:01:31.880]   thought
[01:01:31.880 --> 01:01:31.930]   i
[01:01:31.930 --> 01:01:32.260]   think
[01:01:32.260 --> 01:01:32.450]   this
[01:01:32.450 --> 01:01:32.560]   is
[01:01:32.560 --> 01:01:32.840]   what
[01:01:32.840 --> 01:01:32.950]   you
[01:01:32.950 --> 01:01:33.130]  're
[01:01:33.130 --> 01:01:33.680]   thinking
[01:01:33.680 --> 01:01:33.710]   is
[01:01:33.710 --> 01:01:33.940]   that
[01:01:33.940 --> 01:01:34.340]  .
[01:01:34.340 --> 01:01:34.470]   It
[01:01:34.470 --> 01:01:34.860]  'll
[01:01:34.860 --> 01:01:34.880]   be
[01:01:34.880 --> 01:01:35.250]   kinda
[01:01:35.250 --> 01:01:36.020]   discussion
[01:01:36.020 --> 01:01:36.400]   based
[01:01:36.400 --> 01:01:36.640]   off
[01:01:36.640 --> 01:01:37.100]   maybe
[01:01:37.100 --> 01:01:37.160]   we
[01:01:37.160 --> 01:01:37.460]   have
[01:01:37.460 --> 01:01:37.610]   it
[01:01:37.610 --> 01:01:37.900]  .
[01:01:37.900 --> 01:01:37.910]   You
[01:01:37.910 --> 01:01:38.500]   know
[01:01:38.500 --> 01:01:38.560]   each
[01:01:38.560 --> 01:01:38.800]   meal
[01:01:38.800 --> 01:01:38.920]   we
[01:01:38.920 --> 01:01:39.220]   start
[01:01:39.220 --> 01:01:39.340]   to
[01:01:39.340 --> 01:01:39.580]   talk
[01:01:39.580 --> 01:01:39.900]   about
[01:01:39.900 --> 01:01:40.180]   these
[01:01:40.180 --> 01:01:40.420]   four
[01:01:40.420 --> 01:01:40.780]   things
[01:01:40.780 --> 01:01:40.960]   are
[01:01:40.960 --> 01:01:41.200]   made
[01:01:41.200 --> 01:01:41.320]   we
[01:01:41.320 --> 01:01:41.500]  're
[01:01:41.500 --> 01:01:41.800]   gonna
[01:01:41.800 --> 01:01:42.050]   do
[01:01:42.050 --> 01:01:42.160]   like
[01:01:42.160 --> 01:01:42.420]   crit
[01:01:42.420 --> 01:01:42.640]   lock
[01:01:42.640 --> 01:01:42.880]   crit
[01:01:42.880 --> 01:01:43.180]  iques
[01:01:43.180 --> 01:01:43.300]   of
[01:01:43.300 --> 01:01:43.720]   various
[01:01:43.720 --> 01:01:44.080]   things
[01:01:44.080 --> 01:01:44.530]   like
[01:01:44.530 --> 01:01:44.740]   someone
[01:01:44.740 --> 01:01:44.950]   says
[01:01:44.950 --> 01:01:45.030]   i
[01:01:45.030 --> 01:01:45.220]   this
[01:01:45.220 --> 01:01:45.410]   my
[01:01:45.410 --> 01:01:45.720]   project
[01:01:45.720 --> 01:01:45.830]   is
[01:01:45.830 --> 01:01:45.940]   on
[01:01:45.940 --> 01:01:46.210]   doing
[01:01:46.210 --> 01:01:46.320]   we
[01:01:46.320 --> 01:01:46.540]   just
[01:01:46.540 --> 01:01:46.690]   go
[01:01:46.690 --> 01:01:46.760]   on
[01:01:46.760 --> 01:01:46.920]   the
[01:01:46.920 --> 01:01:47.190]   table
[01:01:47.190 --> 01:01:47.300]   we
[01:01:47.300 --> 01:01:47.850]   brainstorm
[01:01:47.850 --> 01:01:48.120]   about
[01:01:48.120 --> 01:01:48.230]   it
[01:01:48.230 --> 01:01:48.450]   talk
[01:01:48.450 --> 01:01:48.720]   about
[01:01:48.720 --> 01:01:48.830]   it
[01:01:48.830 --> 01:01:49.050]   like
[01:01:49.050 --> 01:01:49.160]   we
[01:01:49.160 --> 01:01:49.300]   do
[01:01:49.300 --> 01:01:49.490]   that
[01:01:49.490 --> 01:01:49.730]   with
[01:01:49.730 --> 01:01:50.060]   three
[01:01:50.060 --> 01:01:50.200]   four
[01:01:50.200 --> 01:01:50.640]   projects
[01:01:50.640 --> 01:01:50.690]   i
[01:01:50.690 --> 01:01:50.910]   mean
[01:01:50.910 --> 01:01:51.140]   you
[01:01:51.140 --> 01:01:51.290]   know
[01:01:51.290 --> 01:01:51.340]   i
[01:01:51.340 --> 01:01:51.660]  .
[01:01:51.780 --> 01:01:52.030]  
[01:01:52.030 --> 01:01:52.040]   Yeah
[01:01:52.040 --> 01:01:52.280]   yeah
