
[00:00:00.660 --> 00:00:09.820]   Music
[00:43:45.300 --> 00:43:45.470]   the
[00:43:45.470 --> 00:43:46.080]   structured
[00:43:46.080 --> 00:43:46.570]   approach
[00:43:46.570 --> 00:43:46.810]   even
[00:43:46.810 --> 00:43:47.230]   without
[00:43:47.230 --> 00:43:47.650]   numbers
[00:43:47.650 --> 00:43:47.770]   is
[00:43:47.770 --> 00:43:48.130]   better
[00:43:48.130 --> 00:43:48.370]   than
[00:43:48.370 --> 00:43:48.550]   not
[00:43:48.550 --> 00:43:48.970]  .
[00:43:48.970 --> 00:43:48.970]   Um
[00:43:48.970 --> 00:43:49.140]   but
[00:43:49.140 --> 00:43:49.470]   yes
[00:43:49.470 --> 00:43:49.520]  ,
[00:43:49.520 --> 00:43:49.530]   I
[00:43:49.530 --> 00:43:49.950]   think
[00:43:49.950 --> 00:43:50.040]   you
[00:43:50.040 --> 00:43:50.290]   need
[00:43:50.290 --> 00:43:50.530]   to
[00:43:50.530 --> 00:43:50.610]   put
[00:43:50.610 --> 00:43:51.190]   numbers
[00:43:51.190 --> 00:43:51.260]   to
[00:43:51.260 --> 00:43:51.440]   this
[00:43:51.440 --> 00:43:51.760]   stuff
[00:43:51.760 --> 00:43:51.890]   if
[00:43:51.890 --> 00:43:52.080]   you
[00:43:52.080 --> 00:43:52.270]  're
[00:43:52.270 --> 00:43:52.590]   gonna
[00:43:52.590 --> 00:43:52.920]   be
[00:43:52.920 --> 00:43:52.970]   real
[00:43:52.970 --> 00:43:53.610]   successful
[00:43:53.610 --> 00:43:53.740]   at
[00:43:53.740 --> 00:43:53.870]   it
[00:43:53.870 --> 00:43:54.180]  . [SPEAKER_TURN]
[00:43:56.720 --> 00:43:56.820]  
[00:43:56.820 --> 00:43:56.980]   Yeah
[00:43:56.980 --> 00:43:57.110]  ,
[00:43:57.110 --> 00:43:57.290]   the
[00:43:57.290 --> 00:43:57.610]   the
[00:43:57.610 --> 00:43:57.700]   um
[00:43:57.700 --> 00:43:57.750]   it
[00:43:57.750 --> 00:43:58.070]   seems
[00:43:58.070 --> 00:43:58.320]   like
[00:43:58.320 --> 00:43:58.590]   you
[00:43:58.590 --> 00:43:58.780]   know
[00:43:58.780 --> 00:43:59.040]   most
[00:43:59.040 --> 00:43:59.920]   entrepreneurs
[00:43:59.920 --> 00:43:59.940]   I
[00:43:59.940 --> 00:44:00.070]  ,
[00:44:00.070 --> 00:44:00.330]   mean
[00:44:00.330 --> 00:44:00.590]   most
[00:44:00.590 --> 00:44:00.980]   people
[00:44:00.980 --> 00:44:01.100]   I
[00:44:01.100 --> 00:44:01.170]  ,
[00:44:01.170 --> 00:44:01.430]   mean
[00:44:01.430 --> 00:44:01.610]   you
[00:44:01.610 --> 00:44:01.800]  're
[00:44:01.800 --> 00:44:02.160]   you
[00:44:02.160 --> 00:44:02.190]  're
[00:44:02.190 --> 00:44:02.510]   gonna
[00:44:02.510 --> 00:44:02.760]   just
[00:44:02.760 --> 00:44:03.090]   gonna
[00:44:03.090 --> 00:44:03.350]   read
[00:44:03.350 --> 00:44:03.670]   about
[00:44:03.670 --> 00:44:04.250]   something
[00:44:04.250 --> 00:44:04.510]   read
[00:44:04.510 --> 00:44:04.570]   a
[00:44:04.570 --> 00:44:04.830]   blog
[00:44:04.830 --> 00:44:05.160]   post
[00:44:05.160 --> 00:44:05.350]   read
[00:44:05.350 --> 00:44:05.610]  ,
[00:44:05.610 --> 00:44:05.860]   an
[00:44:05.860 --> 00:44:06.060]   article
[00:44:06.060 --> 00:44:06.540]   listen
[00:44:06.540 --> 00:44:06.580]  ,
[00:44:06.580 --> 00:44:06.710]   to
[00:44:06.710 --> 00:44:06.760]   a
[00:44:06.760 --> 00:44:07.220]   podcast
[00:44:07.220 --> 00:44:07.670]   someone
[00:44:07.670 --> 00:44:07.800]  ,
[00:44:07.800 --> 00:44:08.050]   says
[00:44:08.050 --> 00:44:08.250]   try
[00:44:08.250 --> 00:44:08.510]   this
[00:44:08.510 --> 00:44:08.700]   try
[00:44:08.700 --> 00:44:08.740]  ,
[00:44:08.740 --> 00:44:08.950]   that
[00:44:08.950 --> 00:44:09.470]   and
[00:44:09.470 --> 00:44:09.560]   you
[00:44:09.560 --> 00:44:09.780]   just
[00:44:09.780 --> 00:44:09.860]   do
[00:44:09.860 --> 00:44:10.370]   things
[00:44:10.370 --> 00:44:10.440]   you
[00:44:10.440 --> 00:44:10.580]  ,
[00:44:10.580 --> 00:44:10.830]   know
[00:44:10.830 --> 00:44:11.350]  .
[00:44:11.350 --> 00:44:11.360]   Um
[00:44:11.360 --> 00:44:11.540]   and
[00:44:11.540 --> 00:44:11.680]   you
[00:44:11.680 --> 00:44:12.020]   know
[00:44:12.020 --> 00:44:12.030]   I
[00:44:12.030 --> 00:44:12.160]   w
[00:44:12.160 --> 00:44:12.340]   what
[00:44:12.340 --> 00:44:12.640]   do
[00:44:12.640 --> 00:44:12.660]   you
[00:44:12.660 --> 00:44:12.760]   th
[00:44:12.760 --> 00:44:12.820]  i
[00:44:12.820 --> 00:44:13.190]   what
[00:44:13.190 --> 00:44:13.260]  's
[00:44:13.260 --> 00:44:13.510]   the
[00:44:13.510 --> 00:44:13.740]   result
[00:44:13.740 --> 00:44:13.860]   if
[00:44:13.860 --> 00:44:14.360]   somebody
[00:44:14.360 --> 00:44:14.670]   doesn
[00:44:14.670 --> 00:44:14.790]  't
[00:44:14.790 --> 00:44:14.910]   do
[00:44:14.910 --> 00:44:15.150]   with
[00:44:15.150 --> 00:44:15.720]   structure
[00:44:15.720 --> 00:44:15.900]  ?
[00:44:15.900 --> 00:44:16.050]   I
[00:44:16.050 --> 00:44:16.210]   mean
[00:44:16.210 --> 00:44:16.460]   what
[00:44:16.460 --> 00:44:16.700]   what
[00:44:16.700 --> 00:44:16.890]   are
[00:44:16.890 --> 00:44:17.070]   the
[00:44:17.070 --> 00:44:17.570]   problems
[00:44:17.570 --> 00:44:17.820]   with
[00:44:17.820 --> 00:44:18.070]   just
[00:44:18.070 --> 00:44:18.340]   just
[00:44:18.340 --> 00:44:18.690]   trying
[00:44:18.690 --> 00:44:19.000]   stuff
[00:44:19.000 --> 00:44:19.880]  ? [SPEAKER_TURN]
[00:44:21.100 --> 00:44:21.110]  
[00:44:21.110 --> 00:44:21.160]   I
[00:44:21.160 --> 00:44:21.490]   think
[00:44:21.490 --> 00:44:21.690]   the
[00:44:21.690 --> 00:44:22.220]   problems
[00:44:22.220 --> 00:44:22.420]   are
[00:44:22.420 --> 00:44:22.660]   that
[00:44:22.660 --> 00:44:22.680]   you
[00:44:22.680 --> 00:44:23.040]   know
[00:44:23.040 --> 00:44:23.460]  ,
[00:44:23.460 --> 00:44:23.470]   the
[00:44:23.470 --> 00:44:24.150]   likelihood
[00:44:24.150 --> 00:44:24.390]   that
[00:44:24.390 --> 00:44:24.630]   you
[00:44:24.630 --> 00:44:24.790]  're
[00:44:24.790 --> 00:44:25.120]   gonna
[00:44:25.120 --> 00:44:25.450]   match
[00:44:25.450 --> 00:44:25.890]   the
[00:44:25.890 --> 00:44:25.980]   right
[00:44:25.980 --> 00:44:26.440]   channel
[00:44:26.440 --> 00:44:26.570]   to
[00:44:26.570 --> 00:44:26.770]   the
[00:44:26.770 --> 00:44:27.100]   right
[00:44:27.100 --> 00:44:27.500]   growth
[00:44:27.500 --> 00:44:27.830]   thing
[00:44:27.830 --> 00:44:28.030]   are
[00:44:28.030 --> 00:44:28.560]   unlikely
[00:44:28.560 --> 00:44:28.780]   by
[00:44:28.780 --> 00:44:29.020]   doing
[00:44:29.020 --> 00:44:29.280]   that
[00:44:29.280 --> 00:44:29.410]   Um
[00:44:29.410 --> 00:44:29.600]  .
[00:44:29.600 --> 00:44:29.810]   and
[00:44:29.810 --> 00:44:29.970]   so
[00:44:29.970 --> 00:44:30.140]   you
[00:44:30.140 --> 00:44:30.560]   might
[00:44:30.560 --> 00:44:30.670]   get
[00:44:30.670 --> 00:44:31.320]   some
[00:44:31.320 --> 00:44:31.460]   traction
[00:44:31.460 --> 00:44:31.720]   that
[00:44:31.720 --> 00:44:31.920]   way
[00:44:31.920 --> 00:44:32.620]   especially
[00:44:32.620 --> 00:44:32.710]   if
[00:44:32.710 --> 00:44:32.910]   the
[00:44:32.910 --> 00:44:33.490]   product
[00:44:33.490 --> 00:44:33.510]   is
[00:44:33.510 --> 00:44:33.760]   good
[00:44:33.760 --> 00:44:33.820]   '
[00:44:33.820 --> 00:44:34.150]  cause
[00:44:34.150 --> 00:44:34.350]   you
[00:44:34.350 --> 00:44:34.550]  're
[00:44:34.550 --> 00:44:35.010]   presupp
[00:44:35.010 --> 00:44:35.340]  osing
[00:44:35.340 --> 00:44:35.550]   the
[00:44:35.550 --> 00:44:36.000]   product
[00:44:36.000 --> 00:44:36.130]   is
[00:44:36.130 --> 00:44:36.390]   good
[00:44:36.390 --> 00:44:36.560]  ,
[00:44:36.560 --> 00:44:36.850]   right
[00:44:36.850 --> 00:44:37.670]  ?
[00:44:37.670 --> 00:44:38.440]   Um
[00:44:38.440 --> 00:44:38.520]   and
[00:44:38.520 --> 00:44:38.890]   but
[00:44:38.890 --> 00:44:39.170]   you
[00:44:39.170 --> 00:44:39.750]   might
[00:44:39.750 --> 00:44:39.980]   be
[00:44:39.980 --> 00:44:40.790]   missing
[00:44:40.790 --> 00:44:41.140]   out
[00:44:41.140 --> 00:44:41.370]   on
[00:44:41.370 --> 00:44:41.480]   g
[00:44:41.480 --> 00:44:42.170]   really
[00:44:42.170 --> 00:44:42.880]   taking
[00:44:42.880 --> 00:44:43.230]   off
[00:44:43.230 --> 00:44:43.490]   um
[00:44:43.490 --> 00:44:43.690]   so
[00:44:43.690 --> 00:44:44.430]   the
[00:44:44.430 --> 00:44:45.320]   opportunity
[00:44:45.320 --> 00:44:45.780]   cost
[00:44:45.780 --> 00:44:46.010]   is
[00:44:46.010 --> 00:44:46.710]   really
[00:44:46.710 --> 00:44:47.150]   high
[00:44:47.150 --> 00:44:47.740]   Um
[00:44:47.740 --> 00:44:47.870]  .
[00:44:47.870 --> 00:44:48.090]   the
[00:44:48.090 --> 00:44:48.700]   other
[00:44:48.700 --> 00:44:49.250]   thing
[00:44:49.250 --> 00:44:49.940]   is
[00:44:49.940 --> 00:44:50.180]   that
[00:44:50.180 --> 00:44:50.290]   you
[00:44:50.290 --> 00:44:50.980]   know
[00:44:50.980 --> 00:44:51.100]  ,
[00:44:51.100 --> 00:44:51.100]  
[00:44:51.100 --> 00:44:51.260]   we
[00:44:51.260 --> 00:44:51.400]  're
[00:44:51.400 --> 00:44:51.820]   talking
[00:44:51.820 --> 00:44:52.120]   about
[00:44:52.120 --> 00:44:52.330]   how
[00:44:52.330 --> 00:44:52.420]   in
[00:44:52.420 --> 00:44:52.840]   general
[00:44:52.840 --> 00:44:53.020]   one
[00:44:53.020 --> 00:44:53.440]   channel
[00:44:53.440 --> 00:44:53.560]   is
[00:44:53.560 --> 00:44:53.980]   usually
[00:44:53.980 --> 00:44:54.580]   successful
[00:44:54.580 --> 00:44:54.700]   in
[00:44:54.700 --> 00:44:54.880]   the
[00:44:54.880 --> 00:44:55.060]   big
[00:44:55.060 --> 00:44:55.420]   growth
[00:44:55.420 --> 00:44:55.780]   period
[00:44:55.780 --> 00:44:55.900]   um
[00:44:55.900 --> 00:44:56.140]  ,
[00:44:56.140 --> 00:44:56.140]   if
[00:44:56.140 --> 00:44:56.440]   you
[00:44:56.440 --> 00:44:56.620]   kinda
[00:44:56.620 --> 00:44:57.160]   read
[00:44:57.160 --> 00:44:57.220]   posts
[00:44:57.220 --> 00:44:57.340]   all
[00:44:57.340 --> 00:44:57.570]   the
[00:44:57.570 --> 00:44:57.760]   time
[00:44:57.760 --> 00:44:57.940]   and
[00:44:57.940 --> 00:44:58.180]   then
[00:44:58.180 --> 00:44:58.300]   go
[00:44:58.300 --> 00:44:58.480]   off
[00:44:58.480 --> 00:44:58.660]   and
[00:44:58.660 --> 00:44:58.840]   try
[00:44:58.840 --> 00:44:59.200]   things
[00:44:59.200 --> 00:44:59.320]  ,
[00:44:59.320 --> 00:44:59.500]   you
[00:44:59.500 --> 00:44:59.680]  're
[00:44:59.680 --> 00:44:59.890]   not
[00:44:59.890 --> 00:45:00.340]   focusing
[00:45:00.340 --> 00:45:00.460]   on
[00:45:00.460 --> 00:45:00.700]   that
[00:45:00.700 --> 00:45:00.880]   one
[00:45:00.880 --> 00:45:01.300]   channel
[00:45:01.300 --> 00:45:01.480]  .
[00:45:01.480 --> 00:45:01.600]   Um
[00:45:01.600 --> 00:45:01.780]   and
[00:45:01.780 --> 00:45:01.900]   if
[00:45:01.900 --> 00:45:02.080]   you
[00:45:02.080 --> 00:45:02.260]   don
[00:45:02.260 --> 00:45:02.430]  't
[00:45:02.430 --> 00:45:02.800]   focus
[00:45:02.800 --> 00:45:02.890]  ,
[00:45:02.890 --> 00:45:03.040]   this
[00:45:03.040 --> 00:45:03.160]   is
[00:45:03.160 --> 00:45:03.470]   kinda
[00:45:03.470 --> 00:45:03.640]   top
[00:45:03.640 --> 00:45:03.760]   of
[00:45:03.760 --> 00:45:04.000]   mind
[00:45:04.000 --> 00:45:04.410]   concept
[00:45:04.410 --> 00:45:04.540]  ,
[00:45:04.540 --> 00:45:04.780]   then
[00:45:04.780 --> 00:45:04.950]   you
[00:45:04.950 --> 00:45:05.140]  're
[00:45:05.140 --> 00:45:05.320]   not
[00:45:05.320 --> 00:45:05.610]   gonna
[00:45:05.610 --> 00:45:06.220]   uncover
[00:45:06.220 --> 00:45:06.490]   the
[00:45:06.490 --> 00:45:06.700]   creative
[00:45:06.700 --> 00:45:07.300]   strategies
[00:45:07.300 --> 00:45:07.540]   that
[00:45:07.540 --> 00:45:07.730]   are
[00:45:07.730 --> 00:45:08.080]   really
[00:45:08.080 --> 00:45:08.380]   gonna
[00:45:08.380 --> 00:45:08.620]   take
[00:45:08.620 --> 00:45:08.740]   it
[00:45:08.740 --> 00:45:08.860]   to
[00:45:08.860 --> 00:45:09.080]   the
[00:45:09.080 --> 00:45:09.280]   next
[00:45:09.280 --> 00:45:09.580]   level
[00:45:09.580 --> 00:45:09.950]  .
[00:45:09.950 --> 00:45:10.260]   Um
[00:45:10.260 --> 00:45:10.260]   and
[00:45:10.260 --> 00:45:10.540]   so
[00:45:10.540 --> 00:45:10.560]   you
[00:45:10.560 --> 00:45:10.800]   risk
[00:45:10.800 --> 00:45:10.920]   it
[00:45:10.920 --> 00:45:11.040]  's
[00:45:11.040 --> 00:45:11.460]   another
[00:45:11.460 --> 00:45:11.700]   form
[00:45:11.700 --> 00:45:11.860]   of
[00:45:11.860 --> 00:45:12.480]   opportunity
[00:45:12.480 --> 00:45:12.720]   cost
[00:45:12.720 --> 00:45:12.780]   I
[00:45:12.780 --> 00:45:13.080]   guess
[00:45:13.080 --> 00:45:13.190]  ,
[00:45:13.190 --> 00:45:13.320]   it
[00:45:13.320 --> 00:45:13.440]  's
[00:45:13.440 --> 00:45:13.920]   the
[00:45:13.920 --> 00:45:14.280]   opportunity
[00:45:14.280 --> 00:45:14.520]   cost
[00:45:14.520 --> 00:45:14.640]   of
[00:45:14.640 --> 00:45:14.790]   of
[00:45:14.790 --> 00:45:14.940]   not
[00:45:14.940 --> 00:45:15.320]   doing
[00:45:15.320 --> 00:45:15.430]   the
[00:45:15.430 --> 00:45:15.600]   one
[00:45:15.600 --> 00:45:16.000]   thing
[00:45:16.000 --> 00:45:16.140]   that
[00:45:16.140 --> 00:45:16.320]   you
[00:45:16.320 --> 00:45:16.500]   may
[00:45:16.500 --> 00:45:16.810]   have
[00:45:16.810 --> 00:45:17.150]   already
[00:45:17.150 --> 00:45:17.500]   found
[00:45:17.500 --> 00:45:18.000]   correctly
[00:45:18.000 --> 00:45:18.180]   You
[00:45:18.180 --> 00:45:18.360]  're
[00:45:18.360 --> 00:45:18.540]  .
[00:45:18.540 --> 00:45:18.820]   kinda
[00:45:18.820 --> 00:45:19.070]   half
[00:45:19.070 --> 00:45:19.500]  -
[00:45:19.500 --> 00:45:19.510]  assing
[00:45:19.510 --> 00:45:19.620]   it
[00:45:19.620 --> 00:45:19.740]   at
[00:45:19.740 --> 00:45:19.970]   that
[00:45:19.970 --> 00:45:20.270]   point
[00:45:20.270 --> 00:45:20.980]  . [SPEAKER_TURN]
[00:45:21.220 --> 00:45:21.050]   Y
[00:45:21.050 --> 00:45:21.410]   you
[00:45:21.410 --> 00:45:21.730]   know
[00:45:21.730 --> 00:45:21.780]   you
[00:45:21.780 --> 00:45:22.140]   wrote
[00:45:22.140 --> 00:45:22.430]   this
[00:45:22.430 --> 00:45:22.780]   book
[00:45:22.780 --> 00:45:23.010]   with
[00:45:23.010 --> 00:45:23.140]   uh
[00:45:23.140 --> 00:45:23.580]   Justin
[00:45:23.580 --> 00:45:23.860]   Mar
[00:45:23.860 --> 00:45:24.010]  ris
[00:45:24.010 --> 00:45:24.150]  ,
[00:45:24.150 --> 00:45:24.510]   right
[00:45:24.510 --> 00:45:24.800]   That
[00:45:24.800 --> 00:45:24.930]  's
[00:45:24.930 --> 00:45:25.290]  .
[00:45:25.290 --> 00:45:25.360]   uh
[00:45:25.360 --> 00:45:25.610]   that
[00:45:25.610 --> 00:45:25.720]  's
[00:45:25.720 --> 00:45:26.010]   your
[00:45:26.010 --> 00:45:26.170]   co
[00:45:26.170 --> 00:45:26.220]  -
[00:45:26.220 --> 00:45:26.650]  author
[00:45:26.650 --> 00:45:26.830]   Um
[00:45:26.830 --> 00:45:26.990]  .
[00:45:26.990 --> 00:45:27.430]   could
[00:45:27.430 --> 00:45:27.870]   you
[00:45:27.870 --> 00:45:27.920]   tell
[00:45:27.920 --> 00:45:28.010]   us
[00:45:28.010 --> 00:45:28.080]   a
[00:45:28.080 --> 00:45:28.470]   little
[00:45:28.470 --> 00:45:28.870]   bit
[00:45:28.870 --> 00:45:29.090]   about
[00:45:29.090 --> 00:45:29.340]   his
[00:45:29.340 --> 00:45:29.600]   role
[00:45:29.600 --> 00:45:29.740]   in
[00:45:29.740 --> 00:45:29.880]   in
[00:45:29.880 --> 00:45:30.020]   in
[00:45:30.020 --> 00:45:30.420]   the
[00:45:30.420 --> 00:45:30.750]   process
[00:45:30.750 --> 00:45:30.960]  ?
[00:45:30.960 --> 00:45:31.470]   Because
[00:45:31.470 --> 00:45:31.760]   you
[00:45:31.760 --> 00:45:32.000]   know
[00:45:32.000 --> 00:45:32.050]   I
[00:45:32.050 --> 00:45:32.250]   as
[00:45:32.250 --> 00:45:32.390]   we
[00:45:32.390 --> 00:45:32.980]   mentioned
[00:45:32.980 --> 00:45:33.340]   early
[00:45:33.340 --> 00:45:33.480]   on
[00:45:33.480 --> 00:45:33.700]   you
[00:45:33.700 --> 00:45:33.920]   did
[00:45:33.920 --> 00:45:33.990]   a
[00:45:33.990 --> 00:45:34.350]   bunch
[00:45:34.350 --> 00:45:34.690]   of
[00:45:34.690 --> 00:45:35.220]   interviews
[00:45:35.220 --> 00:45:35.390]   a
[00:45:35.390 --> 00:45:35.650]   video
[00:45:35.650 --> 00:45:35.790]  ,
[00:45:35.790 --> 00:45:36.010]   you
[00:45:36.010 --> 00:45:36.300]   know
[00:45:36.300 --> 00:45:36.590]   sort
[00:45:36.590 --> 00:45:36.730]   of
[00:45:36.730 --> 00:45:37.050]   stalled
[00:45:37.050 --> 00:45:37.590]   out
[00:45:37.590 --> 00:45:37.680]   got
[00:45:37.680 --> 00:45:37.900]   got
[00:45:37.900 --> 00:45:38.250]   busy
[00:45:38.250 --> 00:45:38.840]   building
[00:45:38.840 --> 00:45:38.910]  ,
[00:45:38.910 --> 00:45:39.350]   got
[00:45:39.350 --> 00:45:39.450]   got
[00:45:39.450 --> 00:45:39.490]   go
[00:45:39.490 --> 00:45:39.700]  .
[00:45:39.700 --> 00:45:39.920]   How
[00:45:39.920 --> 00:45:40.140]   did
[00:45:40.140 --> 00:45:40.280]   he
[00:45:40.280 --> 00:45:40.570]   come
[00:45:40.570 --> 00:45:40.890]   into
[00:45:40.890 --> 00:45:41.150]   this
[00:45:41.150 --> 00:45:41.590]   and
[00:45:41.590 --> 00:45:41.590]   and
[00:45:41.590 --> 00:45:41.810]   how
[00:45:41.810 --> 00:45:41.960]   do
[00:45:41.960 --> 00:45:42.240]   what
[00:45:42.240 --> 00:45:42.530]   kind
[00:45:42.530 --> 00:45:42.670]   of
[00:45:42.670 --> 00:45:42.960]   work
[00:45:42.960 --> 00:45:43.170]   how
[00:45:43.170 --> 00:45:43.400]   did
[00:45:43.400 --> 00:45:43.620]   you
[00:45:43.620 --> 00:45:43.960]   guys
[00:45:43.960 --> 00:45:44.200]   work
[00:45:44.200 --> 00:45:44.320]   together
[00:45:44.320 --> 00:45:45.000]   and
[00:45:45.000 --> 00:45:45.440]   get
[00:45:45.440 --> 00:45:45.510]   get
[00:45:45.510 --> 00:45:45.700]   the
[00:45:45.700 --> 00:45:45.980]   book
[00:45:45.980 --> 00:45:46.520]   together
[00:45:46.520 --> 00:45:47.740]  ? [SPEAKER_TURN]
[00:45:47.880 --> 00:45:47.880]  
[00:45:47.880 --> 00:45:48.280]   I
[00:45:48.280 --> 00:45:48.330]   mean
[00:45:48.330 --> 00:45:48.440]   he
[00:45:48.440 --> 00:45:48.680]   had
[00:45:48.680 --> 00:45:48.760]   a
[00:45:48.760 --> 00:45:49.320]   similar
[00:45:49.320 --> 00:45:50.010]   interest
[00:45:50.010 --> 00:45:50.120]   so
[00:45:50.120 --> 00:45:50.280]   he
[00:45:50.280 --> 00:45:50.440]   um
[00:45:50.440 --> 00:45:50.680]   was
[00:45:50.680 --> 00:45:51.370]   running
[00:45:51.370 --> 00:45:51.880]   growth
[00:45:51.880 --> 00:45:51.910]   at
[00:45:51.910 --> 00:45:52.200]   this
[00:45:52.200 --> 00:45:52.760]   company
[00:45:52.760 --> 00:45:53.000]   Air
[00:45:53.000 --> 00:45:53.400]  break
[00:45:53.400 --> 00:45:53.800]   which
[00:45:53.800 --> 00:45:54.120]   sold
[00:45:54.120 --> 00:45:54.280]   to
[00:45:54.280 --> 00:45:54.430]   R
[00:45:54.430 --> 00:45:54.520]  AC
[00:45:54.520 --> 00:45:54.680]  SP
[00:45:54.680 --> 00:45:54.920]  ACE
[00:45:54.920 --> 00:45:55.240]   last
[00:45:55.240 --> 00:45:55.560]   year
[00:45:55.560 --> 00:45:55.720]   um
[00:45:55.720 --> 00:45:55.990]   and
[00:45:55.990 --> 00:45:56.120]   it
[00:45:56.120 --> 00:45:56.360]   was
[00:45:56.360 --> 00:45:57.240]   interesting
[00:45:57.240 --> 00:45:57.410]   '
[00:45:57.410 --> 00:45:57.720]  cause
[00:45:57.720 --> 00:45:57.880]   it
[00:45:57.880 --> 00:45:58.120]   was
[00:45:58.120 --> 00:45:58.280]   he
[00:45:58.280 --> 00:45:58.460]  's
[00:45:58.460 --> 00:45:58.520]   g
[00:45:58.520 --> 00:45:58.760]   his
[00:45:58.760 --> 00:45:59.440]   skills
[00:45:59.440 --> 00:45:59.480]   and
[00:45:59.480 --> 00:46:00.280]   experience
[00:46:00.280 --> 00:46:00.520]   are
[00:46:00.520 --> 00:46:01.560]   complimentary
[00:46:01.560 --> 00:46:01.760]   to
[00:46:01.760 --> 00:46:02.040]   mine
[00:46:02.040 --> 00:46:02.340]  .
[00:46:02.340 --> 00:46:02.620]   Just
[00:46:02.620 --> 00:46:02.670]   '
[00:46:02.670 --> 00:46:03.010]  cause
[00:46:03.010 --> 00:46:03.210]   his
[00:46:03.210 --> 00:46:03.620]   family
[00:46:03.620 --> 00:46:04.090]   totally
[00:46:04.090 --> 00:46:04.150]   B
[00:46:04.150 --> 00:46:04.240]  _
[00:46:04.240 --> 00:46:04.340]   to
[00:46:04.340 --> 00:46:04.400]   B
[00:46:04.400 --> 00:46:04.460]  _
[00:46:04.460 --> 00:46:04.800]   focus
[00:46:04.800 --> 00:46:05.200]  .
[00:46:05.200 --> 00:46:05.310]   Um
[00:46:05.310 --> 00:46:05.630]   and
[00:46:05.630 --> 00:46:05.810]   whereas
[00:46:05.810 --> 00:46:06.050]   most
[00:46:06.050 --> 00:46:06.170]   my
[00:46:06.170 --> 00:46:06.690]   personal
[00:46:06.690 --> 00:46:07.350]   experience
[00:46:07.350 --> 00:46:07.450]   has
[00:46:07.450 --> 00:46:07.690]   been
[00:46:07.690 --> 00:46:08.180]   consumer
[00:46:08.180 --> 00:46:08.550]   driven
[00:46:08.550 --> 00:46:08.940]  .
[00:46:08.940 --> 00:46:08.970]   Um
[00:46:08.970 --> 00:46:09.350]   but
[00:46:09.350 --> 00:46:09.430]   so
[00:46:09.430 --> 00:46:09.600]   he
[00:46:09.600 --> 00:46:10.140]   knew
[00:46:10.140 --> 00:46:10.420]   about
[00:46:10.420 --> 00:46:10.630]   it
[00:46:10.630 --> 00:46:10.870]   and
[00:46:10.870 --> 00:46:11.190]   was
[00:46:11.190 --> 00:46:12.220]   interested
[00:46:12.220 --> 00:46:12.410]   in
[00:46:12.410 --> 00:46:12.490]   the
[00:46:12.490 --> 00:46:12.850]   same
[00:46:12.850 --> 00:46:13.120]   way
[00:46:13.120 --> 00:46:13.210]   I
[00:46:13.210 --> 00:46:13.480]   was
[00:46:13.480 --> 00:46:14.400]   interested
[00:46:14.400 --> 00:46:14.560]   in
[00:46:14.560 --> 00:46:14.920]   like
[00:46:14.920 --> 00:46:15.370]   there
[00:46:15.370 --> 00:46:15.550]  's
[00:46:15.550 --> 00:46:15.710]   a
[00:46:15.710 --> 00:46:16.090]   whole
[00:46:16.090 --> 00:46:16.620]   market
[00:46:16.620 --> 00:46:16.990]   here
[00:46:16.990 --> 00:46:17.080]   I
[00:46:17.080 --> 00:46:17.350]  'd
[00:46:17.350 --> 00:46:17.620]   love
[00:46:17.620 --> 00:46:17.880]   to
[00:46:17.880 --> 00:46:17.880]  
[00:46:17.880 --> 00:46:18.100]   get
[00:46:18.100 --> 00:46:18.180]   a
[00:46:18.180 --> 00:46:18.930]   structured
[00:46:18.930 --> 00:46:19.620]   approach
[00:46:19.620 --> 00:46:19.830]   here
[00:46:19.830 --> 00:46:19.930]   I
[00:46:19.930 --> 00:46:20.050]  'm
[00:46:20.050 --> 00:46:20.330]  ,
[00:46:20.330 --> 00:46:20.700]   trying
[00:46:20.700 --> 00:46:20.800]   to
[00:46:20.800 --> 00:46:20.950]   do
[00:46:20.950 --> 00:46:21.130]   it
[00:46:21.130 --> 00:46:21.400]   this
