
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.310]   Just
[00:57:01.600 --> 00:57:01.660]  H
[00:57:01.660 --> 00:57:01.720]  _
[00:57:01.720 --> 00:57:01.800]  P
[00:57:01.800 --> 00:57:01.840]  _
[00:57:01.840 --> 00:57:02.070]   and
[00:57:02.070 --> 00:57:02.140]   my
[00:57:02.140 --> 00:57:02.260]   Se
[00:57:02.260 --> 00:57:02.410]  q
[00:57:02.410 --> 00:57:02.560]   wall
[00:57:02.560 --> 00:57:03.660]  . [SPEAKER_TURN]
[00:57:03.800 --> 00:57:03.900]   and
[00:57:03.900 --> 00:57:04.060]   it
[00:57:04.060 --> 00:57:04.300]   was
[00:57:04.300 --> 00:57:04.540]   one
[00:57:04.540 --> 00:57:05.490]   function
[00:57:05.490 --> 00:57:05.680]   called
[00:57:05.680 --> 00:57:06.270]   call
[00:57:06.270 --> 00:57:06.330]   flow
[00:57:06.330 --> 00:57:06.560]  .
[00:57:06.560 --> 00:57:06.720]   It
[00:57:06.720 --> 00:57:06.960]   was
[00:57:06.960 --> 00:57:07.280]   like
[00:57:07.280 --> 00:57:07.940]   probably
[00:57:07.940 --> 00:57:08.010]   a
[00:57:08.010 --> 00:57:08.550]   two
[00:57:08.550 --> 00:57:08.900]   thousand
[00:57:08.900 --> 00:57:09.220]   line
[00:57:09.220 --> 00:57:09.300]   P
[00:57:09.300 --> 00:57:09.380]  _
[00:57:09.380 --> 00:57:09.460]  H
[00:57:09.460 --> 00:57:09.540]  _
[00:57:09.540 --> 00:57:09.690]  P
[00:57:09.690 --> 00:57:09.860]  _
[00:57:09.860 --> 00:57:10.350]   function
[00:57:10.350 --> 00:57:10.630]   and
[00:57:10.630 --> 00:57:10.780]  ,
[00:57:10.780 --> 00:57:11.070]   that
[00:57:11.070 --> 00:57:11.640]   allowed
[00:57:11.640 --> 00:57:11.940]   Uber
[00:57:11.940 --> 00:57:12.140]   to
[00:57:12.140 --> 00:57:12.360]   go
[00:57:12.360 --> 00:57:12.600]   from
[00:57:12.600 --> 00:57:12.840]   you
[00:57:12.840 --> 00:57:13.160]   know
[00:57:13.160 --> 00:57:13.400]   one
[00:57:13.400 --> 00:57:13.640]   car
[00:57:13.640 --> 00:57:14.210]   driving
[00:57:14.210 --> 00:57:14.860]   around
[00:57:14.860 --> 00:57:14.970]   to
[00:57:14.970 --> 00:57:15.100]   you
[00:57:15.100 --> 00:57:15.420]   know
[00:57:15.420 --> 00:57:15.910]   thirty
[00:57:15.910 --> 00:57:16.070]   or
[00:57:16.070 --> 00:57:16.470]   forty
[00:57:16.470 --> 00:57:16.830]   cars
[00:57:16.830 --> 00:57:17.170]  .
[00:57:17.170 --> 00:57:17.190]   It
[00:57:17.190 --> 00:57:17.680]   became
[00:57:17.680 --> 00:57:17.760]   a
[00:57:17.760 --> 00:57:17.870]   c
[00:57:17.870 --> 00:57:17.920]   a
[00:57:17.920 --> 00:57:18.490]   company
[00:57:18.490 --> 00:57:18.660]   it
[00:57:18.660 --> 00:57:18.810]  ,
[00:57:18.810 --> 00:57:19.300]   became
[00:57:19.300 --> 00:57:19.380]   a
[00:57:19.380 --> 00:57:19.700]   real
[00:57:19.700 --> 00:57:20.020]   deal
[00:57:20.020 --> 00:57:20.260]  .
[00:57:20.260 --> 00:57:20.340]   I
[00:57:20.340 --> 00:57:20.660]   mean
[00:57:20.660 --> 00:57:21.000]   that
[00:57:21.000 --> 00:57:21.060]   I
[00:57:21.060 --> 00:57:21.420]   think
[00:57:21.420 --> 00:57:21.730]   it
[00:57:21.730 --> 00:57:22.280]   actually
[00:57:22.280 --> 00:57:22.530]   got
[00:57:22.530 --> 00:57:23.080]   through
[00:57:23.080 --> 00:57:23.240]   um
[00:57:23.240 --> 00:57:23.390]   it
[00:57:23.390 --> 00:57:23.400]  's
[00:57:23.400 --> 00:57:23.800]   b
[00:57:23.800 --> 00:57:23.880]   it
[00:57:23.880 --> 00:57:24.040]   got
[00:57:24.040 --> 00:57:24.420]   through
[00:57:24.420 --> 00:57:24.850]   its
[00:57:24.850 --> 00:57:24.930]   A
[00:57:24.930 --> 00:57:25.140]  _
[00:57:25.140 --> 00:57:25.480]   round
[00:57:25.480 --> 00:57:26.220]   funding
[00:57:26.220 --> 00:57:26.260]  .
[00:57:26.260 --> 00:57:26.380]   It
[00:57:26.380 --> 00:57:26.700]   went
[00:57:26.700 --> 00:57:27.360]   through
[00:57:27.360 --> 00:57:27.430]   it
[00:57:27.430 --> 00:57:27.750]   went
[00:57:27.750 --> 00:57:28.310]   through
[00:57:28.310 --> 00:57:28.440]   s
[00:57:28.440 --> 00:57:28.560]   A
[00:57:28.560 --> 00:57:28.620]  _
[00:57:28.620 --> 00:57:28.960]   angel
[00:57:28.960 --> 00:57:29.280]   and
[00:57:29.280 --> 00:57:29.330]   A
[00:57:29.330 --> 00:57:29.360]  _
[00:57:29.360 --> 00:57:29.760]   round
[00:57:29.760 --> 00:57:29.920]   on
[00:57:29.920 --> 00:57:30.240]   that
[00:57:30.240 --> 00:57:31.560]  . [SPEAKER_TURN]
[00:57:31.560 --> 01:10:46.850]   It
[01:10:46.850 --> 01:10:46.850]  's
[01:10:46.850 --> 00:57:33.080]   like [SPEAKER_TURN]
[00:57:33.080 --> 00:57:33.080]  
[00:57:33.080 --> 00:57:33.300]   like
[00:57:33.300 --> 00:57:33.410]   if
[00:57:33.410 --> 00:57:33.550]   if
[00:57:33.550 --> 00:57:33.630]   it
[00:57:33.630 --> 00:57:33.740]  's
[00:57:33.740 --> 00:57:33.960]   good
[00:57:33.960 --> 00:57:34.290]   enough
[00:57:34.290 --> 00:57:34.450]   for
[00:57:34.450 --> 00:57:34.640]   Uber
[00:57:34.640 --> 00:57:34.890]  ,
[00:57:34.890 --> 00:57:35.000]   it
[00:57:35.000 --> 00:57:35.010]  's
[00:57:35.010 --> 00:57:35.220]   good
[00:57:35.220 --> 00:57:35.550]   enough
[00:57:35.550 --> 00:57:35.710]   for
[00:57:35.710 --> 00:57:35.870]   you
[00:57:35.870 --> 00:57:36.030]  .
[00:57:36.030 --> 00:57:36.080]   I
[00:57:36.080 --> 00:57:36.300]   mean
[00:57:36.300 --> 00:57:36.600]   right
[00:57:36.600 --> 00:57:36.630]   I
[00:57:36.630 --> 00:57:36.850]   mean
[00:57:36.850 --> 00:57:36.960]   if
[00:57:36.960 --> 00:57:37.070]   if
[00:57:37.070 --> 00:57:37.290]   Uber
[00:57:37.290 --> 00:57:37.680]   could
[00:57:37.680 --> 00:57:37.740]   use
[00:57:37.740 --> 00:57:37.840]   my
[00:57:37.840 --> 00:57:37.950]   Se
[00:57:37.950 --> 00:57:38.000]  q
[00:57:38.000 --> 00:57:38.220]   wall
[00:57:38.220 --> 00:57:38.430]   and
[00:57:38.430 --> 00:57:38.440]   P
[00:57:38.440 --> 00:57:38.480]  _
[00:57:38.480 --> 00:57:38.530]  H
[00:57:38.530 --> 00:57:38.580]  _
[00:57:38.580 --> 00:57:38.630]  P
[00:57:38.630 --> 00:57:38.680]  _
[00:57:38.680 --> 00:57:39.060]   because
[00:57:39.060 --> 00:57:39.400]   yeah
[00:57:39.400 --> 00:57:39.400]   we
[00:57:39.400 --> 00:57:39.530]   re
[00:57:39.530 --> 00:57:39.560]  -
[00:57:39.560 --> 00:57:39.950]  wrote
[00:57:39.950 --> 00:57:40.000]   it
[00:57:40.000 --> 00:57:40.110]   and
[00:57:40.110 --> 00:57:40.220]   in
[00:57:40.220 --> 00:57:40.270]   a
[00:57:40.270 --> 00:57:40.490]   year
[00:57:40.490 --> 00:57:40.790]   later
[00:57:40.790 --> 00:57:40.880]   we
[00:57:40.880 --> 00:57:41.050]   dep
[00:57:41.050 --> 00:57:41.090]  o
[00:57:41.090 --> 00:57:41.350]   it
[00:57:41.350 --> 00:57:41.370]   was
[00:57:41.370 --> 00:57:41.750]   exactly
[00:57:41.750 --> 00:57:42.080]   almost
[00:57:42.080 --> 00:57:42.130]   I
[00:57:42.130 --> 00:57:42.410]   would
[00:57:42.410 --> 00:57:42.640]   say
[00:57:42.640 --> 00:57:42.900]   almost
[00:57:42.900 --> 00:57:42.950]   a
[00:57:42.950 --> 00:57:43.180]   year
[00:57:43.180 --> 00:57:43.280]   to
[00:57:43.280 --> 00:57:43.500]   date
[00:57:43.500 --> 00:57:43.720]   that
[00:57:43.720 --> 00:57:43.830]   we
[00:57:43.830 --> 00:57:44.290]   deployed
[00:57:44.290 --> 00:57:44.430]   the
[00:57:44.430 --> 00:57:44.590]   new
[00:57:44.590 --> 00:57:44.810]   node
[00:57:44.810 --> 00:57:45.260]   version
[00:57:45.260 --> 00:57:45.360]   and
[00:57:45.360 --> 00:57:45.580]   then
[00:57:45.580 --> 00:57:45.690]   we
[00:57:45.690 --> 00:57:45.740]   s
[00:57:45.740 --> 00:57:45.850]   in
[00:57:45.850 --> 00:57:46.070]   but
[00:57:46.070 --> 00:57:46.120]   it
[00:57:46.120 --> 00:57:46.280]   was
[00:57:46.280 --> 00:57:46.560]   still
[00:57:46.560 --> 00:57:46.670]   it
[00:57:46.670 --> 00:57:46.780]  's
[00:57:46.780 --> 00:57:47.030]   still
[00:57:47.030 --> 00:57:47.280]   my
[00:57:47.280 --> 00:57:47.330]   Se
[00:57:47.330 --> 00:57:47.350]  q
[00:57:47.350 --> 00:57:47.550]   wall
[00:57:47.550 --> 00:57:47.700]  .
[00:57:47.700 --> 00:57:47.820]   It
[00:57:47.820 --> 00:57:47.930]  's
[00:57:47.930 --> 00:57:48.210]   still
[00:57:48.210 --> 00:57:48.430]   just
[00:57:48.430 --> 00:57:48.760]   moving
[00:57:48.760 --> 00:57:48.980]   over
[00:57:48.980 --> 00:57:49.200]   just
[00:57:49.200 --> 00:57:49.360]   now
[00:57:49.360 --> 00:57:49.470]   to
[00:57:49.470 --> 00:57:49.690]   Post
[00:57:49.690 --> 00:57:49.910]  gres
[00:57:49.910 --> 00:57:51.020]  . [SPEAKER_TURN]
[00:57:51.020 --> 00:57:51.100]   It
[00:57:51.100 --> 00:57:51.280]  's
[00:57:51.280 --> 00:57:51.550]   like
[00:57:51.550 --> 00:57:52.160]   column
[00:57:52.160 --> 00:57:52.250]   nav
[00:57:52.250 --> 00:57:52.360]   for
[00:57:52.360 --> 00:57:52.490]   uh
[00:57:52.490 --> 00:57:52.970]   digital
[00:57:52.970 --> 00:57:53.170]   one
[00:57:53.170 --> 00:57:53.570]  .
[00:57:53.570 --> 00:57:53.600]   One
[00:57:53.600 --> 00:57:53.910]   large
[00:57:53.910 --> 00:57:54.450]   function
[00:57:54.450 --> 00:57:54.720]   that
[00:57:54.720 --> 00:57:54.780]   I
[00:57:54.780 --> 00:57:54.980]  've
[00:57:54.980 --> 00:57:55.460]   written
[00:57:55.460 --> 00:57:55.730]   that
[00:57:55.730 --> 00:57:55.870]  's
[00:57:55.870 --> 00:57:56.200]   doing
[00:57:56.200 --> 00:57:56.260]   a
[00:57:56.260 --> 00:57:56.460]   lot
[00:57:56.460 --> 00:57:56.590]   of
[00:57:56.590 --> 00:57:56.930]   stuff
[00:57:56.930 --> 00:57:57.060]  ,
[00:57:57.060 --> 00:57:57.190]   it
[00:57:57.190 --> 00:57:57.320]  's
[00:57:57.320 --> 00:57:57.930]   basically
[00:57:57.930 --> 00:57:58.680]   navigating
[00:57:58.680 --> 00:57:58.810]   the
[00:57:58.810 --> 00:57:59.590]   hierarchy
[00:57:59.590 --> 00:57:59.650]  .
[00:57:59.650 --> 00:57:59.820]   You
[00:57:59.820 --> 00:58:00.090]   just
[00:58:00.090 --> 00:58:00.430]   gotta
[00:58:00.430 --> 00:58:00.630]   get
[00:58:00.630 --> 00:58:00.960]   it
[00:58:00.960 --> 00:58:01.000]   out
[00:58:01.000 --> 00:58:01.320]   there
[00:58:01.320 --> 00:58:01.500]   you
[00:58:01.500 --> 00:58:01.770]   know
[00:58:01.770 --> 00:58:02.780]  . [SPEAKER_TURN]
[00:58:02.780 --> 00:58:02.780]  
[00:58:02.780 --> 00:58:02.930]   the
[00:58:02.930 --> 00:58:03.220]   users
[00:58:03.220 --> 00:58:03.340]   don
[00:58:03.340 --> 00:58:03.450]  't
[00:58:03.450 --> 00:58:03.640]   care
[00:58:03.640 --> 00:58:03.930]   their
[00:58:03.930 --> 00:58:04.000]  ,
[00:58:04.000 --> 00:58:04.290]   users
[00:58:04.290 --> 00:58:04.410]   don
[00:58:04.410 --> 00:58:04.500]  't
[00:58:04.500 --> 00:58:04.710]   know
[00:58:04.710 --> 00:58:04.860]   you
[00:58:04.860 --> 00:58:04.960]  ,
[00:58:04.960 --> 00:58:05.260]   know
[00:58:05.260 --> 00:58:05.260]  ,
[00:58:05.260 --> 00:58:05.560]   and
[00:58:05.560 --> 00:58:05.650]   you
[00:58:05.650 --> 00:58:05.760]   just
[00:58:05.760 --> 00:58:06.020]   gotta
[00:58:06.020 --> 00:58:06.170]   get
[00:58:06.170 --> 00:58:06.600]   something
[00:58:06.600 --> 00:58:06.730]   up
[00:58:06.730 --> 00:58:07.130]   there
[00:58:07.130 --> 00:58:07.140]  .
[00:58:07.140 --> 00:58:07.290]   And
[00:58:07.290 --> 00:58:07.500]   and
[00:58:07.500 --> 00:58:07.540]   th
[00:58:07.540 --> 00:58:07.690]   one
[00:58:07.690 --> 00:58:07.960]   thing
[00:58:07.960 --> 00:58:08.000]   I
[00:58:08.000 --> 00:58:08.100]   ha
[00:58:08.100 --> 00:58:08.150]   I
[00:58:08.150 --> 00:58:08.410]   asked
[00:58:08.410 --> 00:58:08.560]   her
[00:58:08.560 --> 00:58:08.610]   I
[00:58:08.610 --> 00:58:08.810]   said
[00:58:08.810 --> 00:58:08.910]  ,
[00:58:08.910 --> 00:58:08.950]   '
[00:58:08.950 --> 00:58:09.340]  cause
[00:58:09.340 --> 00:58:09.360]   she
[00:58:09.360 --> 00:58:09.460]  'd
[00:58:09.460 --> 00:58:09.920]   mentioned
[00:58:09.920 --> 00:58:10.120]   that
[00:58:10.120 --> 00:58:10.290]   she
[00:58:10.290 --> 00:58:10.420]   had
[00:58:10.420 --> 00:58:10.640]   like
[00:58:10.640 --> 00:58:10.670]   a
[00:58:10.670 --> 00:58:11.030]   bunch
[00:58:11.030 --> 00:58:11.040]   of
[00:58:11.040 --> 00:58:11.130]   uh
[00:58:11.130 --> 00:58:11.590]   potential
[00:58:11.590 --> 00:58:11.950]   clients
[00:58:11.950 --> 00:58:12.150]   that
[00:58:12.150 --> 00:58:12.350]   were
[00:58:12.350 --> 00:58:12.660]   signed
[00:58:12.660 --> 00:58:12.830]   up
[00:58:12.830 --> 00:58:13.020]   that
[00:58:13.020 --> 00:58:13.160]   were
[00:58:13.160 --> 00:58:13.520]   willing
[00:58:13.520 --> 00:58:13.620]   to
[00:58:13.620 --> 00:58:13.770]   pay
[00:58:13.770 --> 00:58:13.920]   you
[00:58:13.920 --> 00:58:14.020]  ,
[00:58:14.020 --> 00:58:14.320]   know
[00:58:14.320 --> 00:58:14.330]  ,
[00:58:14.330 --> 00:58:14.470]   and
[00:58:14.470 --> 00:58:14.520]   I
[00:58:14.520 --> 00:58:14.620]  'm
[00:58:14.620 --> 00:58:14.820]   like
[00:58:14.820 --> 00:58:15.020]   well
[00:58:15.020 --> 00:58:15.170]   how
[00:58:15.170 --> 00:58:15.450]   much
[00:58:15.450 --> 00:58:15.630]   money
[00:58:15.630 --> 00:58:15.780]   are
[00:58:15.780 --> 00:58:16.040]   these
[00:58:16.040 --> 00:58:16.400]   clients
[00:58:16.400 --> 00:58:16.690]   worth
[00:58:16.690 --> 00:58:16.810]  ?
[00:58:16.810 --> 00:58:16.960]   And
[00:58:16.960 --> 00:58:17.120]   she
[00:58:17.120 --> 00:58:17.260]   was
[00:58:17.260 --> 00:58:17.480]   like
[00:58:17.480 --> 00:58:17.610]   you
[00:58:17.610 --> 00:58:17.810]   know
[00:58:17.810 --> 00:58:18.070]   there
[00:58:18.070 --> 00:58:18.480]   was
[00:58:18.480 --> 00:58:18.790]   significant
[00:58:18.790 --> 00:58:19.100]   amount
[00:58:19.100 --> 00:58:19.200]   of
[00:58:19.200 --> 00:58:19.460]   money
[00:58:19.460 --> 00:58:19.700]   you
[00:58:19.700 --> 00:58:19.810]   know
[00:58:19.810 --> 00:58:20.300]   thousands
[00:58:20.300 --> 00:58:20.370]  ,
[00:58:20.370 --> 00:58:20.470]   of
[00:58:20.470 --> 00:58:20.830]   dollars
[00:58:20.830 --> 00:58:20.980]   per
[00:58:20.980 --> 00:58:21.090]   client
[00:58:21.090 --> 00:58:21.340]   I
[00:58:21.340 --> 00:58:21.440]  'm
[00:58:21.440 --> 00:58:21.660]  ,
[00:58:21.660 --> 00:58:21.740]   like
[00:58:21.740 --> 00:58:21.840]   so
[00:58:21.840 --> 00:58:21.990]   you
[00:58:21.990 --> 00:58:22.140]  're
[00:58:22.140 --> 00:58:22.500]   telling
[00:58:22.500 --> 00:58:22.600]   me
[00:58:22.600 --> 00:58:22.760]   you
[00:58:22.760 --> 00:58:22.900]   got
[00:58:22.900 --> 00:58:23.120]   like
[00:58:23.120 --> 00:58:23.510]   twenty
[00:58:23.510 --> 00:58:23.620]   or
[00:58:23.620 --> 00:58:23.820]   thirty
[00:58:23.820 --> 00:58:23.920]   or
[00:58:23.920 --> 00:58:24.180]   forty
[00:58:24.180 --> 00:58:24.280]   of
[00:58:24.280 --> 00:58:24.540]   these
[00:58:24.540 --> 00:58:24.900]   clients
[00:58:24.900 --> 00:58:25.050]   all
[00:58:25.050 --> 00:58:25.310]   ready
[00:58:25.310 --> 00:58:25.410]   to
[00:58:25.410 --> 00:58:25.670]   write
[00:58:25.670 --> 00:58:25.720]   a
[00:58:25.720 --> 00:58:26.010]   check
[00:58:26.010 --> 00:58:26.290]   asking
[00:58:26.290 --> 00:58:26.390]  ,
[00:58:26.390 --> 00:58:26.540]   you
[00:58:26.540 --> 00:58:26.740]   when
[00:58:26.740 --> 00:58:26.840]   it
[00:58:26.840 --> 00:58:26.940]  's
[00:58:26.940 --> 00:58:27.240]   done
[00:58:27.240 --> 00:58:27.240]  ,
[00:58:27.240 --> 00:58:27.390]   and
[00:58:27.390 --> 00:58:27.540]   you
[00:58:27.540 --> 00:58:27.940]  're
[00:58:27.940 --> 00:58:27.950]   stuck
[00:58:27.950 --> 00:58:28.310]   because
[00:58:28.310 --> 00:58:28.450]   you
[00:58:28.450 --> 00:58:28.760]  're
[00:58:28.760 --> 00:58:28.860]   out
[00:58:28.860 --> 00:58:28.900]   of
[00:58:28.900 --> 00:58:29.120]   money
[00:58:29.120 --> 00:58:29.290]   and
[00:58:29.290 --> 00:58:29.470]   this
[00:58:29.470 --> 00:58:29.730]   thing
[00:58:29.730 --> 00:58:29.830]  's
[00:58:29.830 --> 00:58:30.140]   eighty
[00:58:30.140 --> 00:58:30.500]   percent
[00:58:30.500 --> 00:58:30.760]   built
[00:58:30.760 --> 00:58:31.580]   in
[00:58:31.580 --> 00:58:31.580]  
[00:58:31.580 --> 00:58:31.640]   I
[00:58:31.640 --> 00:58:32.000]  'm
[00:58:32.000 --> 00:58:32.000]   like
[00:58:32.000 --> 00:58:32.120]  ,
[00:58:32.120 --> 00:58:32.240]   it
[00:58:32.240 --> 00:58:32.360]  's
[00:58:32.360 --> 00:58:32.710]   time
[00:58:32.710 --> 00:58:32.720]   to
[00:58:32.720 --> 00:58:32.840]   go
[00:58:32.840 --> 00:58:32.990]   it
[00:58:32.990 --> 00:58:33.080]  's
[00:58:33.080 --> 00:58:33.380]   time
[00:58:33.380 --> 00:58:33.440]   to
[00:58:33.440 --> 00:58:33.650]   win
[00:58:33.650 --> 00:58:33.860]   ugly
[00:58:33.860 --> 00:58:34.040]  .
[00:58:34.040 --> 00:58:34.100]   I
[00:58:34.100 --> 00:58:34.340]   mean
[00:58:34.340 --> 00:58:34.580]   just
[00:58:34.580 --> 00:58:34.640]   I
[00:58:34.640 --> 00:58:34.930]  'm
[00:58:34.930 --> 00:58:35.000]   like
[00:58:35.000 --> 00:58:35.180]   you
[00:58:35.180 --> 00:58:35.490]   could
[00:58:35.490 --> 00:58:35.730]   find
[00:58:35.730 --> 00:58:36.150]   someone
[00:58:36.150 --> 00:58:36.340]   in
[00:58:36.340 --> 00:58:36.340]   P
[00:58:36.340 --> 00:58:36.400]  _
[00:58:36.400 --> 00:58:36.520]  H
[00:58:36.520 --> 00:58:36.580]  _
[00:58:36.580 --> 00:58:36.610]  P
[00:58:36.610 --> 00:58:36.640]  _
[00:58:36.640 --> 00:58:36.820]   get
[00:58:36.820 --> 00:58:36.990]  ,
[00:58:36.990 --> 00:58:37.330]   this
[00:58:37.330 --> 00:58:37.490]   thing
[00:58:37.490 --> 00:58:37.640]   re
[00:58:37.640 --> 00:58:37.670]  -
[00:58:37.670 --> 00:58:38.100]  written
[00:58:38.100 --> 00:58:38.300]   and
[00:58:38.300 --> 00:58:38.460]   get
[00:58:38.460 --> 00:58:38.580]   it
[00:58:38.580 --> 00:58:38.880]   done
[00:58:38.880 --> 00:58:39.000]   and
[00:58:39.000 --> 00:58:39.240]   live
[00:58:39.240 --> 00:58:39.480]   with
[00:58:39.480 --> 00:58:39.720]   that
[00:58:39.720 --> 00:58:39.900]   for
[00:58:39.900 --> 00:58:39.960]   a
[00:58:39.960 --> 00:58:40.190]   year
[00:58:40.190 --> 00:58:40.400]   or
[00:58:40.400 --> 00:58:40.500]   two
[00:58:40.500 --> 00:58:40.680]   and
[00:58:40.680 --> 00:58:40.790]  ,
[00:58:40.790 --> 00:58:41.140]   then
[00:58:41.140 --> 00:58:41.160]   if
[00:58:41.160 --> 00:58:41.340]   all
[00:58:41.340 --> 00:58:41.460]   of
[00:58:41.460 --> 00:58:41.520]   a
[00:58:41.520 --> 00:58:41.890]   sudden
[00:58:41.890 --> 00:58:42.070]   you
[00:58:42.070 --> 00:58:42.250]  're
[00:58:42.250 --> 00:58:42.370]   at
[00:58:42.370 --> 00:58:42.680]   scale
[00:58:42.680 --> 00:58:42.860]   and
[00:58:42.860 --> 00:58:43.050]   you
[00:58:43.050 --> 00:58:43.220]   got
[00:58:43.220 --> 00:58:43.400]   ten
[00:58:43.400 --> 00:58:44.060]   employees
[00:58:44.060 --> 00:58:44.070]  ,
[00:58:44.070 --> 00:58:44.360]   then
[00:58:44.360 --> 00:58:44.550]   yeah
[00:58:44.550 --> 00:58:44.670]  ,
[00:58:44.670 --> 00:58:44.790]   go
[00:58:44.790 --> 00:58:45.080]   pick
[00:58:45.080 --> 00:58:45.210]   you
[00:58:45.210 --> 00:58:45.400]   know
[00:58:45.400 --> 00:58:45.830]   sexy
[00:58:45.830 --> 00:58:45.930]   tech
[00:58:45.930 --> 00:58:45.990]   X
[00:58:45.990 --> 00:58:46.050]  _
[00:58:46.050 --> 00:58:46.110]  Y
[00:58:46.110 --> 00:58:46.170]  _
[00:58:46.170 --> 00:58:46.230]  Z
[00:58:46.230 --> 00:58:46.280]  _
[00:58:46.280 --> 00:58:46.470]   and
[00:58:46.470 --> 00:58:46.900]   rewrite
[00:58:46.900 --> 00:58:47.030]   it
[00:58:47.030 --> 00:58:47.080]   '
[00:58:47.080 --> 00:58:47.390]  Cause
[00:58:47.390 --> 00:58:47.570]  .
[00:58:47.570 --> 00:58:47.810]   then
[00:58:47.810 --> 00:58:48.170]   that
[00:58:48.170 --> 00:58:48.320]  's
[00:58:48.320 --> 00:58:48.350]   the
[00:58:48.350 --> 00:58:48.780]   problem
[00:58:48.780 --> 00:58:48.960]   you
[00:58:48.960 --> 00:58:49.260]   wanna
[00:58:49.260 --> 00:58:49.510]   have
[00:58:49.510 --> 00:58:49.630]  ,
[00:58:49.630 --> 00:58:49.870]   like
[00:58:49.870 --> 00:58:50.020]   oh
[00:58:50.020 --> 00:58:50.050]   g
[00:58:50.050 --> 00:58:50.170]  ee
[00:58:50.170 --> 00:58:50.290]   it
[00:58:50.290 --> 00:58:50.440]  's
[00:58:50.440 --> 00:58:50.530]   so
[00:58:50.530 --> 00:58:50.710]   fat
[00:58:50.710 --> 00:58:50.820]  ,
[00:58:50.820 --> 00:58:51.110]   so
[00:58:51.110 --> 00:58:51.440]   scalable
[00:58:51.440 --> 00:58:51.620]   you
[00:58:51.620 --> 00:58:51.740]  ,
[00:58:51.740 --> 00:58:51.980]   know
[00:58:51.980 --> 00:58:52.100]   or
[00:58:52.100 --> 00:58:52.280]   has
[00:58:52.280 --> 00:58:52.460]   all
[00:58:52.460 --> 00:58:52.770]   these
[00:58:52.770 --> 00:58:53.010]   high
[00:58:53.010 --> 00:58:53.310]   tech
[00:58:53.310 --> 00:58:53.590]   needs
[00:58:53.590 --> 00:58:53.800]   that
[00:58:53.800 --> 00:58:53.860]   P
[00:58:53.860 --> 00:58:53.920]  _
[00:58:53.920 --> 00:58:53.980]  H
[00:58:53.980 --> 00:58:54.040]  _
[00:58:54.040 --> 00:58:54.100]  P
[00:58:54.100 --> 00:58:54.340]  _
[00:58:54.340 --> 00:58:54.590]   bicycle
[00:58:54.590 --> 00:58:54.770]   don
[00:58:54.770 --> 00:58:54.890]  't
[00:58:54.890 --> 00:58:55.130]   work
[00:58:55.130 --> 00:58:55.330]  .
[00:58:55.330 --> 00:58:55.490]   But
[00:58:55.490 --> 00:58:55.920]   reality
[00:58:55.920 --> 00:58:56.040]   is
[00:58:56.040 --> 00:58:56.470]   is
[00:58:56.470 --> 00:58:56.490]   those
[00:58:56.490 --> 00:58:56.840]   things
[00:58:56.840 --> 00:58:57.080]   work
[00:58:57.080 --> 00:58:57.310]   very
[00:58:57.310 --> 00:58:57.610]   well
[00:58:57.610 --> 00:58:57.730]   for
[00:58:57.730 --> 00:58:57.970]   various
[00:58:57.970 --> 00:58:59.070]   sophisticated
[00:58:59.070 --> 00:58:59.280]   sites
[00:58:59.280 --> 00:58:59.460]  .
[00:58:59.460 --> 00:58:59.520]   I
[00:58:59.520 --> 00:58:59.760]   mean
[00:58:59.760 --> 00:58:59.940]   you
[00:58:59.940 --> 00:59:00.120]   don
[00:59:00.120 --> 00:59:00.270]  't
[00:59:00.270 --> 00:59:00.480]   even
[00:59:00.480 --> 00:59:01.580]   have
[00:59:01.580 --> 00:59:01.620]  
[00:59:01.620 --> 00:59:01.700]   to
[00:59:01.700 --> 00:59:01.880]  .
[00:59:01.880 --> 00:59:02.000]   It
[00:59:02.000 --> 00:59:02.120]  's
[00:59:02.120 --> 00:59:02.360]   only
[00:59:02.360 --> 00:59:03.030]   specialized
[00:59:03.030 --> 00:59:03.400]   things
[00:59:03.400 --> 00:59:03.590]   you
[00:59:03.590 --> 00:59:03.820]   have
[00:59:03.820 --> 00:59:03.930]   to
[00:59:03.930 --> 00:59:04.360]   switch
[00:59:04.360 --> 00:59:04.490]  .
[00:59:04.490 --> 00:59:04.790]   I
[00:59:04.790 --> 00:59:04.820]   mean
[00:59:04.820 --> 00:59:04.850]   w
[00:59:04.850 --> 00:59:04.910]   I
[00:59:04.910 --> 00:59:05.150]   mean
[00:59:05.150 --> 00:59:05.270]   w
[00:59:05.270 --> 00:59:05.690]   Facebook
[00:59:05.690 --> 00:59:05.880]   is
[00:59:05.880 --> 00:59:05.890]   P
[00:59:05.890 --> 00:59:05.970]  _
