
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.330]   Oh
[01:17:38.320 --> 01:17:38.460]   we
[01:17:38.460 --> 01:17:38.780]   would
[01:17:38.780 --> 01:17:38.840]   be
[01:17:38.840 --> 01:17:39.050]   t
[01:17:39.050 --> 01:17:39.170]  uss
[01:17:39.170 --> 01:17:39.360]  ing
[01:17:39.360 --> 01:17:39.770]   around
[01:17:39.770 --> 01:17:40.230]   burning
[01:17:40.230 --> 01:17:41.060]   tennis [SPEAKER_TURN]
[01:17:41.060 --> 01:17:41.060]  
[01:17:41.060 --> 01:17:41.400]   balls
[01:17:41.400 --> 01:17:41.580]  .
[01:17:41.580 --> 01:17:41.660]   I
[01:17:41.660 --> 01:17:42.070]   still
[01:17:42.070 --> 01:17:42.550]   remember
[01:17:42.550 --> 01:17:42.740]   we
[01:17:42.740 --> 01:17:42.950]   were
[01:17:42.950 --> 01:17:43.080]   at
[01:17:43.080 --> 01:17:43.280]   our
[01:17:43.280 --> 01:17:43.340]   p
[01:17:43.340 --> 01:17:43.500]   my
[01:17:43.500 --> 01:17:43.740]   Jeff
[01:17:43.740 --> 01:17:43.870]   my
[01:17:43.870 --> 01:17:44.000]  ,
[01:17:44.000 --> 01:17:44.750]   brother
[01:17:44.750 --> 01:17:44.770]   Jeff
[01:17:44.770 --> 01:17:44.950]   and
[01:17:44.950 --> 01:17:45.100]   I
[01:17:45.100 --> 01:17:45.280]   were
[01:17:45.280 --> 01:17:45.420]   at
[01:17:45.420 --> 01:17:45.610]   our
[01:17:45.610 --> 01:17:45.990]   buddy
[01:17:45.990 --> 01:17:46.290]   Brian
[01:17:46.290 --> 01:17:46.560]   Aber
[01:17:46.560 --> 01:17:46.690]  n
[01:17:46.690 --> 01:17:46.890]  athy
[01:17:46.890 --> 01:17:47.140]  's
[01:17:47.140 --> 01:17:47.220]   and
[01:17:47.220 --> 01:17:47.350]   it
[01:17:47.350 --> 01:17:47.610]   was
[01:17:47.610 --> 01:17:47.750]   one
[01:17:47.750 --> 01:17:48.230]   evening
[01:17:48.230 --> 01:17:48.430]   his
[01:17:48.430 --> 01:17:48.830]   mom
[01:17:48.830 --> 01:17:48.910]   was
[01:17:48.910 --> 01:17:49.030]   out
[01:17:49.030 --> 01:17:49.200]  ,
[01:17:49.200 --> 01:17:49.290]   we
[01:17:49.290 --> 01:17:49.560]   were
[01:17:49.560 --> 01:17:50.120]   probably
[01:17:50.120 --> 01:17:50.520]   eleven
[01:17:50.520 --> 01:17:50.930]   twelve
[01:17:50.930 --> 01:17:51.130]   and
[01:17:51.130 --> 01:17:51.250]   so
[01:17:51.250 --> 01:17:51.400]   we
[01:17:51.400 --> 01:17:51.590]  're
[01:17:51.590 --> 01:17:51.790]   old
[01:17:51.790 --> 01:17:52.200]   enough
[01:17:52.200 --> 01:17:52.420]   not
[01:17:52.420 --> 01:17:52.530]   to
[01:17:52.530 --> 01:17:52.800]   have
[01:17:52.800 --> 01:17:53.140]   babys
[01:17:53.140 --> 01:17:53.960]  itters
[01:17:53.960 --> 01:17:54.080]  .
[01:17:54.080 --> 01:17:54.270]   And
[01:17:54.270 --> 01:17:54.410]   we
[01:17:54.410 --> 01:17:54.600]  're
[01:17:54.600 --> 01:17:54.740]   in
[01:17:54.740 --> 01:17:55.130]   his
[01:17:55.130 --> 01:17:55.270]   house
[01:17:55.270 --> 01:17:55.480]   and
[01:17:55.480 --> 01:17:55.600]  ,
[01:17:55.600 --> 01:17:55.730]   we
[01:17:55.730 --> 01:17:56.130]  're
[01:17:56.130 --> 01:17:56.260]   out
[01:17:56.260 --> 01:17:56.360]   on
[01:17:56.360 --> 01:17:56.460]   his
[01:17:56.460 --> 01:17:56.780]   patio
[01:17:56.780 --> 01:17:57.000]   and
[01:17:57.000 --> 01:17:57.120]   we
[01:17:57.120 --> 01:17:57.320]   had
[01:17:57.320 --> 01:17:57.380]   a
[01:17:57.380 --> 01:17:58.050]   bucket
[01:17:58.050 --> 01:17:58.110]   full
[01:17:58.110 --> 01:17:58.180]   of
[01:17:58.180 --> 01:17:58.380]   gas
[01:17:58.380 --> 01:17:58.510]  ,
[01:17:58.510 --> 01:17:58.710]   and
[01:17:58.710 --> 01:17:58.880]   we
[01:17:58.880 --> 01:17:59.060]   had
[01:17:59.060 --> 01:17:59.170]   we
[01:17:59.170 --> 01:17:59.440]   were
[01:17:59.440 --> 01:18:00.110]   soaking
[01:18:00.110 --> 01:18:00.350]   the
[01:18:00.350 --> 01:18:00.510]   tennis
[01:18:00.510 --> 01:18:00.840]   balls
[01:18:00.840 --> 01:18:01.040]   in
[01:18:01.040 --> 01:18:01.100]   it
[01:18:01.100 --> 01:18:01.230]  ,
[01:18:01.230 --> 01:18:01.430]   and
[01:18:01.430 --> 01:18:01.630]   and
[01:18:01.630 --> 01:18:01.760]   my
[01:18:01.760 --> 01:18:02.230]   brother
[01:18:02.230 --> 01:18:02.350]   uh
[01:18:02.350 --> 01:18:02.830]   Jeff
[01:18:02.830 --> 01:18:02.960]   was
[01:18:02.960 --> 01:18:03.030]   not
[01:18:03.030 --> 01:18:03.160]   he
[01:18:03.160 --> 01:18:03.290]  's
[01:18:03.290 --> 01:18:03.430]   a
[01:18:03.430 --> 01:18:03.620]   year
[01:18:03.620 --> 01:18:03.820]   and
[01:18:03.820 --> 01:18:03.880]   a
[01:18:03.880 --> 01:18:04.150]   half
[01:18:04.150 --> 01:18:04.700]   younger
[01:18:04.700 --> 01:18:04.890]   than
[01:18:04.890 --> 01:18:05.020]   me
[01:18:05.020 --> 01:18:05.150]   he
[01:18:05.150 --> 01:18:05.280]  ,
[01:18:05.280 --> 01:18:05.480]   was
[01:18:05.480 --> 01:18:05.680]   not
[01:18:05.680 --> 01:18:05.880]   yet
[01:18:05.880 --> 01:18:06.610]   comfortable
[01:18:06.610 --> 01:18:06.910]   with
[01:18:06.910 --> 01:18:07.090]   the
[01:18:07.090 --> 01:18:07.360]   idea
[01:18:07.360 --> 01:18:07.790]   of
[01:18:07.790 --> 01:18:07.970]   holding
[01:18:07.970 --> 01:18:08.020]   a
[01:18:08.020 --> 01:18:08.490]   burning
[01:18:08.490 --> 01:18:08.890]   tennis
[01:18:08.890 --> 01:18:09.160]   ball
[01:18:09.160 --> 01:18:10.070]  .
[01:18:10.070 --> 01:18:10.480]   And
[01:18:10.480 --> 01:18:11.060]   so
[01:18:11.060 --> 01:18:11.060]  
[01:18:11.060 --> 01:18:11.290]   he
[01:18:11.290 --> 01:18:11.360]   had
[01:18:11.360 --> 01:18:11.480]   on
[01:18:11.480 --> 01:18:11.660]   one
[01:18:11.660 --> 01:18:11.780]   of
[01:18:11.780 --> 01:18:12.080]   those
[01:18:12.080 --> 01:18:12.530]   kitchen
[01:18:12.530 --> 01:18:12.560]   m
[01:18:12.560 --> 01:18:12.740]  itt
[01:18:12.740 --> 01:18:12.800]  s
[01:18:12.800 --> 01:18:13.020]   you
[01:18:13.020 --> 01:18:13.100]  ,
[01:18:13.100 --> 01:18:13.370]   know
[01:18:13.370 --> 01:18:13.460]  ,
[01:18:13.460 --> 01:18:13.790]   those
[01:18:13.790 --> 01:18:14.150]   little
[01:18:14.150 --> 01:18:14.540]   cooking
[01:18:14.540 --> 01:18:14.600]   m
[01:18:14.600 --> 01:18:14.780]  itt
[01:18:14.780 --> 01:18:14.850]  s
[01:18:14.850 --> 01:18:15.290]  .
[01:18:15.290 --> 01:18:15.380]   You
[01:18:15.380 --> 01:18:15.840]   know
[01:18:15.840 --> 01:18:16.350]   those
[01:18:16.350 --> 01:18:16.670]   And
[01:18:16.670 --> 01:18:16.990]  .
[01:18:16.990 --> 01:18:17.200]   so
[01:18:17.200 --> 01:18:17.300]   I
[01:18:17.300 --> 01:18:17.620]   you
[01:18:17.620 --> 01:18:18.050]   know
[01:18:18.050 --> 01:18:18.150]   I
[01:18:18.150 --> 01:18:18.580]   toss
[01:18:18.580 --> 01:18:18.790]   it
[01:18:18.790 --> 01:18:19.000]   to
[01:18:19.000 --> 01:18:19.320]   him
[01:18:19.320 --> 01:18:19.530]   so
[01:18:19.530 --> 01:18:19.630]   I
[01:18:19.630 --> 01:18:19.850]  'm
[01:18:19.850 --> 01:18:20.340]   then
[01:18:20.340 --> 01:18:20.810]   Brian
[01:18:20.810 --> 01:18:21.130]   and
[01:18:21.130 --> 01:18:21.230]   I
[01:18:21.230 --> 01:18:21.550]   are
[01:18:21.550 --> 01:18:22.410]   throwing
[01:18:22.410 --> 01:18:22.620]   it
[01:18:22.620 --> 01:18:23.050]   back
[01:18:23.050 --> 01:18:23.360]   and
[01:18:23.360 --> 01:18:23.950]   forth
[01:18:23.950 --> 01:18:24.230]   and
[01:18:24.230 --> 01:18:24.440]   we
[01:18:24.440 --> 01:18:24.930]   toss
[01:18:24.930 --> 01:18:25.080]   it
[01:18:25.080 --> 01:18:25.400]   to
[01:18:25.400 --> 01:18:25.670]   him
[01:18:25.670 --> 01:18:25.920]   and
[01:18:25.920 --> 01:18:26.030]   I
[01:18:26.030 --> 01:18:26.570]   catch
[01:18:26.570 --> 01:18:26.890]   you
[01:18:26.890 --> 01:18:27.320]   know
[01:18:27.320 --> 01:18:27.750]   over
[01:18:27.750 --> 01:18:27.990]   on
[01:18:27.990 --> 01:18:28.170]   uh
[01:18:28.170 --> 01:18:28.600]   this
[01:18:28.600 --> 01:18:29.030]   wall
[01:18:29.030 --> 01:18:29.240]   he
[01:18:29.240 --> 01:18:30.060]   catches
[01:18:30.060 --> 01:18:30.270]   it
[01:18:30.270 --> 01:18:30.410]  ,
[01:18:30.410 --> 01:18:30.730]   and
[01:18:30.730 --> 01:18:31.080]   and
[01:18:31.080 --> 01:18:31.480]   then
[01:18:31.480 --> 01:18:32.080]   and
[01:18:32.080 --> 01:18:32.080]  
[01:18:32.080 --> 01:18:32.380]   who
[01:18:32.380 --> 01:18:32.680]  osh
[01:18:32.680 --> 01:18:32.980]   and
[01:18:32.980 --> 01:18:33.380]   then
[01:18:33.380 --> 01:18:33.580]   he
[01:18:33.580 --> 01:18:34.080]   kicks
[01:18:34.080 --> 01:18:34.480]   over
[01:18:34.480 --> 01:18:34.780]   the
[01:18:34.780 --> 01:18:35.370]   bucket
[01:18:35.370 --> 01:18:35.580]   of
[01:18:35.580 --> 01:18:35.880]   gas
[01:18:35.880 --> 01:18:36.180]   and
[01:18:36.180 --> 01:18:36.380]   is
[01:18:36.380 --> 01:18:36.670]   who
[01:18:36.670 --> 01:18:36.990]  osh
[01:18:36.990 --> 01:18:37.280]  .
[01:18:37.280 --> 01:18:37.580]   The
[01:18:37.580 --> 01:18:38.080]   whole
[01:18:38.080 --> 01:18:38.580]   patio
[01:18:38.580 --> 01:18:38.780]   is
[01:18:38.780 --> 01:18:38.980]   on
[01:18:38.980 --> 01:18:39.460]   fire
[01:18:39.460 --> 01:18:39.580]   we
[01:18:39.580 --> 01:18:39.880]  're
[01:18:39.880 --> 01:18:40.280]   like
[01:18:40.280 --> 01:18:40.690]   holy
[01:18:40.690 --> 01:18:41.080]   shit
[01:18:41.080 --> 01:18:42.340]  . [SPEAKER_TURN]
[01:18:42.340 --> 01:18:42.530]   Why
[01:18:42.530 --> 01:18:42.720]   why
[01:18:42.720 --> 01:18:42.850]   do
[01:18:42.850 --> 01:18:43.040]   you
[01:18:43.040 --> 01:18:43.320]   have
[01:18:43.320 --> 01:18:43.360]   a
[01:18:43.360 --> 01:18:43.750]   bucket
[01:18:43.750 --> 01:18:43.880]   of
[01:18:43.880 --> 01:18:44.070]   gas
[01:18:44.070 --> 01:18:44.820]  ? [SPEAKER_TURN]
[01:18:44.820 --> 01:18:44.930]   Oh
[01:18:44.930 --> 01:18:45.160]   well
[01:18:45.160 --> 01:18:45.330]   who
[01:18:45.330 --> 01:18:45.620]   doesn
[01:18:45.620 --> 01:18:45.730]  't
[01:18:45.730 --> 01:18:45.900]   you
[01:18:45.900 --> 01:18:46.130]   know
[01:18:46.130 --> 01:18:46.300]   who
[01:18:46.300 --> 01:18:46.410]  ,
[01:18:46.410 --> 01:18:46.700]   doesn
[01:18:46.700 --> 01:18:46.810]  't
[01:18:46.810 --> 01:18:47.040]   have
[01:18:47.040 --> 01:18:47.090]   a
[01:18:47.090 --> 01:18:47.440]   bucket
[01:18:47.440 --> 01:18:47.550]   of
[01:18:47.550 --> 01:18:47.720]   gas
[01:18:47.720 --> 01:18:47.920]  ?
[01:18:47.920 --> 01:18:47.950]   I
[01:18:47.950 --> 01:18:48.220]   mean
[01:18:48.220 --> 01:18:48.220]   a
[01:18:48.220 --> 01:18:48.570]   bucket
[01:18:48.570 --> 01:18:48.680]   of
[01:18:48.680 --> 01:18:48.730]   g
[01:18:48.730 --> 01:18:48.780]   I
[01:18:48.780 --> 01:18:49.010]   mean
[01:18:49.010 --> 01:18:49.180]   the
[01:18:49.180 --> 01:18:49.510]   whole
[01:18:49.510 --> 01:18:49.830]   thing
[01:18:49.830 --> 01:18:49.870]   is
[01:18:49.870 --> 01:18:50.040]   off
[01:18:50.040 --> 01:18:50.260]   fire
[01:18:50.260 --> 01:18:50.500]   and
[01:18:50.500 --> 01:18:50.550]   so
[01:18:50.550 --> 01:18:50.650]   we
[01:18:50.650 --> 01:18:50.910]   run
[01:18:50.910 --> 01:18:51.060]   into
[01:18:51.060 --> 01:18:51.270]   the
[01:18:51.270 --> 01:18:51.640]   kitchen
[01:18:51.640 --> 01:18:52.050]   getting
[01:18:52.050 --> 01:18:52.340]   water
[01:18:52.340 --> 01:18:52.550]   and
[01:18:52.550 --> 01:18:52.980]   throwing
[01:18:52.980 --> 01:18:53.090]   it
[01:18:53.090 --> 01:18:53.200]   on
[01:18:53.200 --> 01:18:54.180]  . [SPEAKER_TURN]
[01:18:54.180 --> 01:18:54.600]   Jesus
[01:18:54.600 --> 01:18:55.460]  . [SPEAKER_TURN]
[01:18:55.460 --> 01:18:55.550]   Are
[01:18:55.550 --> 01:18:55.640]   you
[01:18:55.640 --> 01:18:55.830]   eleven
[01:18:55.830 --> 01:18:56.220]  ? [SPEAKER_TURN]
[01:18:56.660 --> 01:18:56.690]  
[01:18:56.690 --> 01:18:56.960]   Yeah
[01:18:56.960 --> 01:18:57.110]  ,
[01:18:57.110 --> 01:18:57.180]   I
[01:18:57.180 --> 01:18:57.410]   was
[01:18:57.410 --> 01:18:58.020]   probably
[01:18:58.020 --> 01:18:58.480]   eleven
[01:18:58.480 --> 01:18:58.550]   I
[01:18:58.550 --> 01:18:58.930]   think
[01:18:58.930 --> 01:18:59.210]   we
[01:18:59.210 --> 01:18:59.310]  're
[01:18:59.310 --> 01:18:59.540]   ten
[01:18:59.540 --> 01:19:00.000]   eleven
[01:19:00.000 --> 01:19:00.220]   or
[01:19:00.220 --> 01:19:00.300]   so
[01:19:00.300 --> 01:19:00.450]   oh
[01:19:00.450 --> 01:19:00.830]   my
[01:19:00.830 --> 01:19:00.830]   God
[01:19:00.830 --> 01:19:00.980]   so
[01:19:00.980 --> 01:19:01.400]   you
[01:19:01.400 --> 01:19:01.510]   know
[01:19:01.510 --> 01:19:01.800]   that
[01:19:01.800 --> 01:19:02.040]  's
[01:19:02.040 --> 01:19:02.200]   the
[01:19:02.200 --> 01:19:02.510]   kind
[01:19:02.510 --> 01:19:02.640]   of
[01:19:02.640 --> 01:19:03.170]   stuff
[01:19:03.170 --> 01:19:03.370]   boys
[01:19:03.370 --> 01:19:03.470]   do
[01:19:03.470 --> 01:19:04.140]  .
[01:19:04.140 --> 01:19:04.220]   They
[01:19:04.220 --> 01:19:04.700]   just
[01:19:04.700 --> 01:19:04.810]   get
[01:19:04.810 --> 01:19:05.020]   used
[01:19:05.020 --> 01:19:05.180]   to
[01:19:05.180 --> 01:19:05.400]   it
[01:19:05.400 --> 01:19:05.580]  .
[01:19:05.580 --> 01:19:05.900]   Well
[01:19:05.900 --> 01:19:06.130]   you
[01:19:06.130 --> 01:19:06.750]   know
[01:19:06.750 --> 01:19:06.780]   that
[01:19:06.780 --> 01:19:06.940]  's
[01:19:06.940 --> 01:19:07.420]   what
[01:19:07.420 --> 01:19:07.540]   we
[01:19:07.540 --> 01:19:07.660]   did
[01:19:07.660 --> 01:19:08.140]   anyway
[01:19:08.140 --> 01:19:08.300]   um
[01:19:08.300 --> 01:19:09.260]  . [SPEAKER_TURN]
[01:19:16.200 --> 01:19:16.200]  
[01:19:16.200 --> 01:19:16.570]   Girls
[01:19:16.570 --> 01:19:16.700]   would
[01:19:16.700 --> 01:19:16.800]   do
[01:19:16.800 --> 01:19:16.850]   a
[01:19:16.850 --> 01:19:17.150]   little
[01:19:17.150 --> 01:19:17.250]   of
[01:19:17.250 --> 01:19:17.450]   that
[01:19:17.450 --> 01:19:17.600]   too
[01:19:17.600 --> 01:19:17.800]  .
[01:19:17.800 --> 01:19:17.860]   I
[01:19:17.860 --> 01:19:18.000]   mean
[01:19:18.000 --> 01:19:18.300]   little
[01:19:18.300 --> 01:19:18.500]   kids
[01:19:18.500 --> 01:19:18.650]   are
[01:19:18.650 --> 01:19:18.800]   all
[01:19:18.800 --> 01:19:18.950]   pot
[01:19:18.950 --> 01:19:19.050]  ty
[01:19:19.050 --> 01:19:19.180]   we
[01:19:19.180 --> 01:19:19.350]   call
[01:19:19.350 --> 01:19:19.550]   them
[01:19:19.550 --> 01:19:19.740]   pot
[01:19:19.740 --> 01:19:19.800]  ty
[01:19:19.800 --> 01:19:20.140]   talk
[01:19:20.140 --> 01:19:20.150]  .
[01:19:20.150 --> 01:19:20.350]   They
[01:19:20.350 --> 01:19:20.510]  're
[01:19:20.510 --> 01:19:20.760]   just
[01:19:20.760 --> 01:19:20.920]   they
[01:19:20.920 --> 01:19:21.150]   just
[01:19:21.150 --> 01:19:21.330]   you
[01:19:21.330 --> 01:19:21.450]   know
[01:19:21.450 --> 01:19:21.550]   it
[01:19:21.550 --> 01:19:21.670]  's
[01:19:21.670 --> 01:19:21.850]   funny
[01:19:21.850 --> 01:19:22.000]   to
[01:19:22.000 --> 01:19:22.290]   them
[01:19:22.290 --> 01:19:22.350]   and
[01:19:22.350 --> 01:19:22.500]   you
[01:19:22.500 --> 01:19:22.700]   know
[01:19:22.700 --> 01:19:22.740]   '
[01:19:22.740 --> 01:19:23.000]  cause
[01:19:23.000 --> 01:19:23.150]   now
[01:19:23.150 --> 01:19:23.300]   you
[01:19:23.300 --> 01:19:23.500]   have
[01:19:23.500 --> 01:19:23.600]   to
[01:19:23.600 --> 01:19:23.790]   do
[01:19:23.790 --> 01:19:23.800]   it
[01:19:23.800 --> 01:19:23.850]   a
[01:19:23.850 --> 01:19:24.230]   little
[01:19:24.230 --> 01:19:24.290]   bit
[01:19:24.290 --> 01:19:24.460]  .
[01:19:24.460 --> 01:19:24.650]   They
[01:19:24.650 --> 01:19:24.820]  're
[01:19:24.820 --> 01:19:25.300]   like
[01:19:25.300 --> 01:19:25.350]   alright
[01:19:25.350 --> 01:19:25.550]   guys
[01:19:25.550 --> 01:19:25.750]   that
[01:19:25.750 --> 01:19:25.910]  's
[01:19:25.910 --> 01:19:26.150]   enough
[01:19:26.150 --> 01:19:26.350]   that
[01:19:26.350 --> 01:19:26.450]  's
[01:19:26.450 --> 01:19:26.820]   enough
[01:19:26.820 --> 01:19:26.900]  .
[01:19:26.900 --> 01:19:27.010]   My
[01:19:27.010 --> 01:19:27.070]   g
[01:19:27.070 --> 01:19:27.150]   my
[01:19:27.150 --> 01:19:27.520]   kids
[01:19:27.520 --> 01:19:27.600]   right
[01:19:27.600 --> 01:19:27.770]   now
[01:19:27.770 --> 01:19:27.900]   are
[01:19:27.900 --> 01:19:28.100]   they
[01:19:28.100 --> 01:19:28.250]  're
[01:19:28.250 --> 01:19:28.450]   just
[01:19:28.450 --> 01:19:29.060]   hopefully
[01:19:29.060 --> 01:19:29.100]   they
[01:19:29.100 --> 01:19:29.250]  're
[01:19:29.250 --> 01:19:29.600]   getting
[01:19:29.600 --> 01:19:29.800]   over
[01:19:29.800 --> 01:19:30.000]   this
[01:19:30.000 --> 01:19:30.150]   but
[01:19:30.150 --> 01:19:30.390]   they
[01:19:30.390 --> 01:19:30.500]  're
[01:19:30.500 --> 01:19:30.990]   obsessed
[01:19:30.990 --> 01:19:31.100]   with
[01:19:31.100 --> 01:19:31.370]   curse
[01:19:31.370 --> 01:19:31.600]   words
[01:19:31.600 --> 01:19:31.840]  .
[01:19:31.840 --> 01:19:32.200]   So
[01:19:32.200 --> 01:19:32.380]   it
[01:19:32.380 --> 01:19:32.390]  's
[01:19:32.390 --> 01:19:32.610]   the
[01:19:32.610 --> 01:19:32.620]   S
[01:19:32.620 --> 01:19:32.700]  _
[01:19:32.700 --> 01:19:32.980]   word
[01:19:32.980 --> 01:19:33.100]   and
[01:19:33.100 --> 01:19:33.280]   the
[01:19:33.280 --> 01:19:33.340]   F
[01:19:33.340 --> 01:19:33.400]  _
[01:19:33.400 --> 01:19:33.640]   word
[01:19:33.640 --> 01:19:33.820]  .
[01:19:33.820 --> 01:19:33.940]   Well
[01:19:33.940 --> 01:19:34.130]   I
[01:19:34.130 --> 01:19:34.620]   heard
[01:19:34.620 --> 01:19:34.840]   someone
[01:19:34.840 --> 01:19:35.020]   say
[01:19:35.020 --> 01:19:35.200]   the
[01:19:35.200 --> 01:19:35.260]   F
[01:19:35.260 --> 01:19:35.320]  _
[01:19:35.320 --> 01:19:35.560]   word
[01:19:35.560 --> 01:19:35.740]   can
[01:19:35.740 --> 01:19:35.860]  ,
[01:19:35.860 --> 01:19:36.040]   you
[01:19:36.040 --> 01:19:36.220]   say
[01:19:36.220 --> 01:19:36.400]   the
[01:19:36.400 --> 01:19:36.460]   S
[01:19:36.460 --> 01:19:36.530]  _
[01:19:36.530 --> 01:19:36.850]   word
[01:19:36.850 --> 01:19:37.000]   like
[01:19:37.000 --> 01:19:37.240]   guys
[01:19:37.240 --> 01:19:37.480]   are
[01:19:37.480 --> 01:19:37.840]   enough
[01:19:37.840 --> 01:19:38.140]   enough
[01:19:38.140 --> 01:19:38.440]   like
[01:19:38.440 --> 01:19:38.650]   when
[01:19:38.650 --> 01:19:38.680]   a
[01:19:38.680 --> 01:19:38.890]   car
[01:19:38.890 --> 01:19:39.100]   like
[01:19:39.100 --> 01:19:39.210]   I
[01:19:39.210 --> 01:19:39.340]   you
[01:19:39.340 --> 01:19:39.580]   know
[01:19:39.580 --> 01:19:39.700]   it
[01:19:39.700 --> 01:19:39.810]  's
[01:19:39.810 --> 01:19:40.120]   like
[01:19:40.120 --> 01:19:40.250]   you
[01:19:40.250 --> 01:19:40.420]   can
[01:19:40.420 --> 01:19:40.540]  't
[01:19:40.540 --> 01:19:41.130]   bottle
[01:19:41.130 --> 01:19:41.260]   things
[01:19:41.260 --> 01:19:41.380]   up
[01:19:41.380 --> 01:19:41.980]   completely
[01:19:41.980 --> 01:19:42.040]   '
[01:19:42.040 --> 01:19:42.350]  cause
[01:19:42.350 --> 01:19:42.580]   kids
[01:19:42.580 --> 01:19:42.820]   will
[01:19:42.820 --> 01:19:43.080]   just
[01:19:43.080 --> 01:19:43.300]   they
[01:19:43.300 --> 01:19:43.540]   need
[01:19:43.540 --> 01:19:43.660]   to
[01:19:43.660 --> 01:19:44.540]  . [SPEAKER_TURN]
[01:19:45.780 --> 01:19:45.870]  
[01:19:45.870 --> 01:19:45.940]   Do
[01:19:45.940 --> 01:19:46.030]   you
[01:19:46.030 --> 01:19:46.040]   d
[01:19:46.040 --> 01:19:46.160]   do
[01:19:46.160 --> 01:19:46.260]   you
[01:19:46.260 --> 01:19:46.470]   have
[01:19:46.470 --> 01:19:46.620]   like
[01:19:46.620 --> 01:19:46.710]   an
[01:19:46.710 --> 01:19:47.120]   automatic
[01:19:47.120 --> 01:19:47.520]   filter
[01:19:47.520 --> 01:19:47.570]   when
[01:19:47.570 --> 01:19:47.720]   you
[01:19:47.720 --> 01:19:47.830]  're
[01:19:47.830 --> 01:19:47.920]   in
[01:19:47.920 --> 01:19:48.150]   front
[01:19:48.150 --> 01:19:48.240]   of
[01:19:48.240 --> 01:19:48.420]   your
[01:19:48.420 --> 01:19:48.600]   kids
[01:19:48.600 --> 01:19:48.730]   you
[01:19:48.730 --> 01:19:48.860]   don
[01:19:48.860 --> 01:19:48.970]  't
[01:19:48.970 --> 01:19:49.220]   swear
[01:19:49.220 --> 01:19:49.420]   '
[01:19:49.420 --> 01:19:49.440]  Cause
[01:19:49.440 --> 01:19:49.570]  ?
[01:19:49.570 --> 01:19:49.610]   I
[01:19:49.610 --> 01:19:49.840]   swear
[01:19:49.840 --> 01:19:49.880]   a
[01:19:49.880 --> 01:19:50.010]   lot
[01:19:50.010 --> 01:19:50.140]   and
[01:19:50.140 --> 01:19:50.180]   I
[01:19:50.180 --> 01:19:50.310]   don
[01:19:50.310 --> 01:19:50.400]  't
[01:19:50.400 --> 01:19:50.580]   know
[01:19:50.580 --> 01:19:50.710]   how
[01:19:50.710 --> 01:19:50.750]   I
[01:19:50.750 --> 01:19:50.830]  'm
[01:19:50.830 --> 01:19:51.110]   gonna
[01:19:51.110 --> 01:19:51.340]   I
[01:19:51.340 --> 01:19:51.340]   guess
[01:19:51.340 --> 01:19:51.380]   I
[01:19:51.380 --> 01:19:51.620]  'm
[01:19:51.620 --> 01:19:51.650]   just
[01:19:51.650 --> 01:19:51.920]   gonna
[01:19:51.920 --> 01:19:52.290]   naturally
[01:19:52.290 --> 01:19:52.380]   do
[01:19:52.380 --> 01:19:52.470]   it
[01:19:52.470 --> 01:19:53.200]  . [SPEAKER_TURN]
[01:19:53.200 --> 01:20:02.890]   Yeah
[01:20:02.890 --> 01:20:11.640]  . [SPEAKER_TURN]
[01:20:12.240 --> 01:20:12.300]  
[01:20:12.300 --> 01:20:12.400]   But
[01:20:12.400 --> 01:20:12.490]   uh
[01:20:12.490 --> 01:20:12.840]   anyway
[01:20:12.840 --> 01:20:13.040]   all
[01:20:13.040 --> 01:20:13.050]   I
[01:20:13.050 --> 01:20:13.160]  'm
[01:20:13.160 --> 01:20:13.490]   saying
[01:20:13.490 --> 01:20:13.770]   about
[01:20:13.770 --> 01:20:13.930]   the
[01:20:13.930 --> 01:20:14.210]   whole
[01:20:14.210 --> 01:20:14.600]   raising
[01:20:14.600 --> 01:20:14.820]   kids
[01:20:14.820 --> 01:20:15.150]   things
[01:20:15.150 --> 01:20:15.260]   is
[01:20:15.260 --> 01:20:15.420]   you
[01:20:15.420 --> 01:20:15.580]  're
[01:20:15.580 --> 01:20:15.860]   gonna
[01:20:15.860 --> 01:20:16.080]   come
[01:20:16.080 --> 01:20:16.190]   in
[01:20:16.190 --> 01:20:16.330]   it
[01:20:16.330 --> 01:20:16.410]  's
[01:20:16.410 --> 01:20:16.530]   like
[01:20:16.530 --> 01:20:16.800]   was
[01:20:16.800 --> 01:20:16.970]   it
[01:20:16.970 --> 01:20:17.010]   no
[01:20:17.010 --> 01:20:17.340]   battle
[01:20:17.340 --> 01:20:17.560]   plan
[01:20:17.560 --> 01:20:17.840]   ever
[01:20:17.840 --> 01:20:18.230]   survived
[01:20:18.230 --> 01:20:18.650]   contact
[01:20:18.650 --> 01:20:18.840]   with
[01:20:18.840 --> 01:20:18.990]   the
[01:20:18.990 --> 01:20:19.280]   enemy
[01:20:19.280 --> 01:20:19.440]  ?
[01:20:19.440 --> 01:20:19.600]   You
