
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.540]   '
[00:28:17.710 --> 00:28:18.250]  ,
[00:28:18.250 --> 00:28:19.240]   showing
[00:28:19.240 --> 00:28:19.320]   progress
[00:28:19.320 --> 00:28:19.590]   and
[00:28:19.590 --> 00:28:19.950]   then
[00:28:19.950 --> 00:28:21.070]   having
[00:28:21.070 --> 00:28:21.290]   outsiders
[00:28:21.290 --> 00:28:21.920]   contact
[00:28:21.920 --> 00:28:22.350]   them
[00:28:22.350 --> 00:28:22.460]   to
[00:28:22.460 --> 00:28:22.720]   say
[00:28:22.720 --> 00:28:23.000]   how
[00:28:23.000 --> 00:28:23.370]   much
[00:28:23.370 --> 00:28:23.630]   you
[00:28:23.630 --> 00:28:23.990]   want
[00:28:23.990 --> 00:28:24.170]   it
[00:28:24.170 --> 00:28:24.440]   and
[00:28:24.440 --> 00:28:24.870]   how
[00:28:24.870 --> 00:28:25.390]   serious
[00:28:25.390 --> 00:28:25.610]   you
[00:28:25.610 --> 00:28:26.040]   are
[00:28:26.040 --> 00:28:26.330]   about
[00:28:26.330 --> 00:28:26.600]   the
[00:28:26.600 --> 00:28:27.320]   business
[00:28:27.320 --> 00:28:27.590]   you
[00:28:27.590 --> 00:28:27.850]  're
[00:28:27.850 --> 00:28:28.420]   building
[00:28:28.420 --> 00:28:28.800]   '
[00:28:28.800 --> 00:28:29.100]  Cause
[00:28:29.100 --> 00:28:29.360]  .
[00:28:29.360 --> 00:28:29.450]   I
[00:28:29.450 --> 00:28:29.840]   think
[00:28:29.840 --> 00:28:30.430]   most
[00:28:30.430 --> 00:28:30.800]   people
[00:28:30.800 --> 00:28:31.200]   they
[00:28:31.200 --> 00:28:31.610]   write
[00:28:31.610 --> 00:28:31.780]   an
[00:28:31.780 --> 00:28:32.770]   application
[00:28:32.770 --> 00:28:32.940]  ,
[00:28:32.940 --> 00:28:33.300]   they
[00:28:33.300 --> 00:28:33.710]   send
[00:28:33.710 --> 00:28:33.810]   it
[00:28:33.810 --> 00:28:34.190]   in
[00:28:34.190 --> 00:28:34.250]  ,
[00:28:34.250 --> 00:28:34.460]   and
[00:28:34.460 --> 00:28:34.820]   they
[00:28:34.820 --> 00:28:34.960]   just
[00:28:34.960 --> 00:28:35.360]   like
[00:28:35.360 --> 00:28:36.260]   pray
[00:28:36.260 --> 00:28:36.310]   that
[00:28:36.310 --> 00:28:36.620]   they
[00:28:36.620 --> 00:28:36.890]   get
[00:28:36.890 --> 00:28:37.070]   in
[00:28:37.070 --> 00:28:37.440]  .
[00:28:37.440 --> 00:28:37.710]   And
[00:28:37.710 --> 00:28:37.900]   it
[00:28:37.900 --> 00:28:38.070]  's
[00:28:38.070 --> 00:28:38.440]   this
[00:28:38.440 --> 00:28:38.890]   is
[00:28:38.890 --> 00:28:38.920]   not
[00:28:38.920 --> 00:28:39.260]   like
[00:28:39.260 --> 00:28:40.000]   applying
[00:28:40.000 --> 00:28:40.180]   to
[00:28:40.180 --> 00:28:40.670]   college
[00:28:40.670 --> 00:28:41.360]  .
[00:28:41.360 --> 00:28:41.470]   You
[00:28:41.470 --> 00:28:41.700]   can
[00:28:41.700 --> 00:28:41.700]  
[00:28:41.700 --> 00:28:42.110]   above
[00:28:42.110 --> 00:28:42.310]   and
[00:28:42.310 --> 00:28:42.770]   beyond
[00:28:42.770 --> 00:28:43.080]   what
[00:28:43.080 --> 00:28:43.150]   location
[00:28:43.150 --> 00:28:44.250]   tells
[00:28:44.250 --> 00:28:44.310]   you
[00:28:44.310 --> 00:28:44.540]   and
[00:28:44.540 --> 00:28:44.890]   they
[00:28:44.890 --> 00:28:45.160]   will
[00:28:45.160 --> 00:28:45.810]   actually
[00:28:45.810 --> 00:28:46.240]   listen
[00:28:46.240 --> 00:28:46.390]   to
[00:28:46.390 --> 00:28:46.700]   that
[00:28:46.700 --> 00:28:46.980]  . [SPEAKER_TURN]
[00:28:46.980 --> 00:28:47.150]   You
[00:28:47.150 --> 00:28:47.470]  've
[00:28:47.470 --> 00:28:47.810]   almost
[00:28:47.810 --> 00:28:48.200]   developed
[00:28:48.200 --> 00:28:48.430]   some
[00:28:48.430 --> 00:28:48.660]   kind
[00:28:48.660 --> 00:28:48.770]   of
[00:28:48.770 --> 00:28:48.880]   uh
[00:28:48.880 --> 00:28:49.290]   rapport
[00:28:49.290 --> 00:28:49.460]   and
[00:28:49.460 --> 00:28:50.160]   relationship
[00:28:50.160 --> 00:28:50.390]   with
[00:28:50.390 --> 00:28:50.620]   them
[00:28:50.620 --> 00:28:50.720]   by
[00:28:50.720 --> 00:28:51.370]   continually
[00:28:51.370 --> 00:28:51.780]   sending
[00:28:51.780 --> 00:28:52.010]   them
[00:28:52.010 --> 00:28:52.420]   updates
[00:28:52.420 --> 00:28:52.590]   and
[00:28:52.590 --> 00:28:53.050]   progress
[00:28:53.050 --> 00:28:53.820]  . [SPEAKER_TURN]
[00:28:53.840 --> 00:28:53.840]  
[00:28:53.840 --> 00:28:53.930]   I
[00:28:53.930 --> 00:28:54.390]   mean
[00:28:54.390 --> 00:28:54.690]   they
[00:28:54.690 --> 00:28:55.070]   didn
[00:28:55.070 --> 00:28:55.260]  't
[00:28:55.260 --> 00:28:55.730]   reply
[00:28:55.730 --> 00:28:55.920]   to
[00:28:55.920 --> 00:28:56.110]   to
[00:28:56.110 --> 00:28:56.300]   us
[00:28:56.300 --> 00:28:56.490]   at
[00:28:56.490 --> 00:28:56.770]   all
[00:28:56.770 --> 00:28:57.590]   through
[00:28:57.590 --> 00:28:57.710]   the
[00:28:57.710 --> 00:28:57.990]   pro
[00:28:57.990 --> 00:28:58.650]   through
[00:28:58.650 --> 00:28:59.300]   the
[00:28:59.300 --> 00:28:59.590]   process
[00:28:59.590 --> 00:28:59.830]  .
[00:28:59.830 --> 00:28:59.990]   Um
[00:28:59.990 --> 00:29:00.480]   but
[00:29:00.480 --> 00:29:00.720]   just
[00:29:00.720 --> 00:29:01.400]   by
[00:29:01.400 --> 00:29:01.620]   sending
[00:29:01.620 --> 00:29:01.950]   them
[00:29:01.950 --> 00:29:03.020]   screenshots
[00:29:03.020 --> 00:29:03.470]   like
[00:29:03.470 --> 00:29:03.840]   every
[00:29:03.840 --> 00:29:04.110]   two
[00:29:04.110 --> 00:29:04.340]  ,
[00:29:04.340 --> 00:29:04.780]   three
[00:29:04.780 --> 00:29:05.240]   weeks
[00:29:05.240 --> 00:29:05.350]  ,
[00:29:05.350 --> 00:29:05.520]   I
[00:29:05.520 --> 00:29:06.010]  'm
[00:29:06.010 --> 00:29:06.100]   sure
[00:29:06.100 --> 00:29:06.330]   they
[00:29:06.330 --> 00:29:06.670]   saw
[00:29:06.670 --> 00:29:07.210]   it
[00:29:07.210 --> 00:29:07.230]   and
[00:29:07.230 --> 00:29:07.910]   thought
[00:29:07.910 --> 00:29:08.050]   they
[00:29:08.050 --> 00:29:08.430]  'd
[00:29:08.430 --> 00:29:08.570]   got
[00:29:08.570 --> 00:29:09.280]   the
[00:29:09.280 --> 00:29:09.560]   stuff
[00:29:09.560 --> 00:29:09.910]   done
[00:29:09.910 --> 00:29:10.390]  .
[00:29:10.390 --> 00:29:10.990]   And
[00:29:10.990 --> 00:29:11.020]   then
[00:29:11.020 --> 00:29:11.310]   and
[00:29:11.310 --> 00:29:11.870]   then
[00:29:11.870 --> 00:29:12.680]   afterwards
[00:29:12.680 --> 00:29:13.070]   when
[00:29:13.070 --> 00:29:13.260]   we
[00:29:13.260 --> 00:29:13.550]   got
[00:29:13.550 --> 00:29:13.730]   in
[00:29:13.730 --> 00:29:13.830]  ,
[00:29:13.830 --> 00:29:14.220]   I
[00:29:14.220 --> 00:29:14.590]   asked
[00:29:14.590 --> 00:29:15.000]   them
[00:29:15.000 --> 00:29:15.290]   why
[00:29:15.290 --> 00:29:15.680]   they
[00:29:15.680 --> 00:29:16.160]   let
[00:29:16.160 --> 00:29:16.220]   us
[00:29:16.220 --> 00:29:16.350]   in
[00:29:16.350 --> 00:29:16.630]   and
[00:29:16.630 --> 00:29:17.030]   they
[00:29:17.030 --> 00:29:17.900]   confirmed
[00:29:17.900 --> 00:29:18.470]   pretty
[00:29:18.470 --> 00:29:19.350]   much
[00:29:19.350 --> 00:29:19.840]   everything
[00:29:19.840 --> 00:29:19.970]   I
[00:29:19.970 --> 00:29:20.230]   had
[00:29:20.230 --> 00:29:21.100]   suspected
[00:29:21.100 --> 00:29:21.440]  . [SPEAKER_TURN]
[00:29:21.440 --> 00:29:21.520]   It
[00:29:21.520 --> 00:29:21.750]  's
[00:29:21.750 --> 00:29:22.950]   very
[00:29:22.950 --> 00:29:23.380]   interesting
[00:29:23.380 --> 00:29:23.720]  .
[00:29:23.820 --> 00:29:23.920]   Yeah
[00:29:23.920 --> 00:29:24.070]   see
[00:29:24.070 --> 00:29:24.170]  ,
[00:29:24.170 --> 00:29:24.370]   that
[00:29:24.370 --> 00:29:24.540]   see
[00:29:24.540 --> 00:29:24.720]   that
[00:29:24.720 --> 00:29:24.920]   that
[00:29:24.920 --> 00:29:25.100]  's
[00:29:25.100 --> 00:29:25.240]   that
[00:29:25.240 --> 00:29:25.370]  's
[00:29:25.370 --> 00:29:25.370]   a
[00:29:25.370 --> 00:29:25.570]   very
[00:29:25.570 --> 00:29:25.620]   m
[00:29:25.620 --> 00:29:25.720]   uh
[00:29:25.720 --> 00:29:26.000]   those
[00:29:26.000 --> 00:29:26.120]   are
[00:29:26.120 --> 00:29:26.320]   very
[00:29:26.320 --> 00:29:26.770]   important
[00:29:26.770 --> 00:29:27.120]   lessons
[00:29:27.120 --> 00:29:27.270]  .
[00:29:27.270 --> 00:29:27.370]   It
[00:29:27.370 --> 00:29:27.470]  's
[00:29:27.470 --> 00:29:27.670]   that
[00:29:27.670 --> 00:29:27.900]   they
[00:29:27.900 --> 00:29:28.070]   they
[00:29:28.070 --> 00:29:28.410]   kept
[00:29:28.410 --> 00:29:28.470]   they
[00:29:28.470 --> 00:29:28.730]   they
[00:29:28.730 --> 00:29:29.070]   demonstrated
[00:29:29.070 --> 00:29:29.460]   that
[00:29:29.460 --> 00:29:29.870]   they
[00:29:29.870 --> 00:29:29.900]   were
[00:29:29.900 --> 00:29:30.370]   continuing
[00:29:30.370 --> 00:29:30.470]   to
[00:29:30.470 --> 00:29:30.670]   make
[00:29:30.670 --> 00:29:31.070]   progress
[00:29:31.070 --> 00:29:31.170]  ,
[00:29:31.170 --> 00:29:31.500]   that
[00:29:31.500 --> 00:29:31.570]   they
[00:29:31.570 --> 00:29:31.770]   they
[00:29:31.770 --> 00:29:31.970]   were
[00:29:31.970 --> 00:29:32.220]   gonna
[00:29:32.220 --> 00:29:32.420]   make
[00:29:32.420 --> 00:29:32.870]   progress
[00:29:32.870 --> 00:29:33.220]   probably
[00:29:33.220 --> 00:29:33.740]   regardless
[00:29:33.740 --> 00:29:33.820]   of
[00:29:33.820 --> 00:29:34.180]   whether
[00:29:34.180 --> 00:29:34.370]   they
[00:29:34.370 --> 00:29:34.520]   got
[00:29:34.520 --> 00:29:34.620]   in
[00:29:34.620 --> 00:29:34.820]   this
[00:29:34.820 --> 00:29:35.170]   program
[00:29:35.170 --> 00:29:35.270]   or
[00:29:35.270 --> 00:29:35.500]   not
[00:29:35.500 --> 00:29:35.570]  .
[00:29:35.570 --> 00:29:35.720]   And
[00:29:35.720 --> 00:29:35.920]   they
[00:29:35.920 --> 00:29:36.180]   were
[00:29:36.180 --> 00:29:36.530]   gonna
[00:29:36.530 --> 00:29:36.620]   think
[00:29:36.620 --> 00:29:36.670]   a
[00:29:36.670 --> 00:29:36.970]   little
[00:29:36.970 --> 00:29:37.320]   outside
[00:29:37.320 --> 00:29:37.470]   the
[00:29:37.470 --> 00:29:37.620]   box
[00:29:37.620 --> 00:29:37.770]  .
[00:29:37.770 --> 00:29:37.970]   They
[00:29:37.970 --> 00:29:38.200]   were
[00:29:38.200 --> 00:29:38.430]   gonna
[00:29:38.430 --> 00:29:38.520]   go
[00:29:38.520 --> 00:29:38.770]   above
[00:29:38.770 --> 00:29:38.960]   and
[00:29:38.960 --> 00:29:39.220]   beyond
[00:29:39.220 --> 00:29:39.370]  .
[00:29:39.370 --> 00:29:39.520]   And
[00:29:39.520 --> 00:29:39.790]   those
[00:29:39.790 --> 00:29:40.000]   are
[00:29:40.000 --> 00:29:40.220]   things
[00:29:40.220 --> 00:29:40.420]   that
[00:29:40.420 --> 00:29:40.570]   you
[00:29:40.570 --> 00:29:40.670]  ,
[00:29:40.670 --> 00:29:40.970]   know
[00:29:40.970 --> 00:29:41.090]  ,
[00:29:41.090 --> 00:29:41.120]   you
[00:29:41.120 --> 00:29:41.170]   V
[00:29:41.170 --> 00:29:41.220]  _
[00:29:41.220 --> 00:29:41.270]  C
[00:29:41.270 --> 00:29:41.310]  _
[00:29:41.310 --> 00:29:41.370]  s
[00:29:41.370 --> 00:29:41.470]   or
[00:29:41.470 --> 00:29:41.620]   any
[00:29:41.620 --> 00:29:42.020]   investor
[00:29:42.020 --> 00:29:42.120]  's
[00:29:42.120 --> 00:29:42.370]   gonna
[00:29:42.370 --> 00:29:42.470]   be
[00:29:42.470 --> 00:29:42.820]   looking
[00:29:42.820 --> 00:29:42.970]   for
[00:29:42.970 --> 00:29:43.070]   is
[00:29:43.070 --> 00:29:43.270]   that
[00:29:43.270 --> 00:29:43.440]   if
[00:29:43.440 --> 00:29:43.570]   they
[00:29:43.570 --> 00:29:43.640]   w
[00:29:43.640 --> 00:29:43.670]   w
[00:29:43.670 --> 00:29:43.880]   what
[00:29:43.880 --> 00:29:43.970]   do
[00:29:43.970 --> 00:29:44.160]   what
[00:29:44.160 --> 00:29:44.270]   do
[00:29:44.270 --> 00:29:44.470]   they
[00:29:44.470 --> 00:29:44.670]   want
[00:29:44.670 --> 00:29:45.320]   entrepreneurs
[00:29:45.320 --> 00:29:45.620]   people
[00:29:45.620 --> 00:29:45.760]   who
[00:29:45.760 --> 00:29:45.930]   are
[00:29:45.930 --> 00:29:46.370]   committed
[00:29:46.370 --> 00:29:46.570]   they
[00:29:46.570 --> 00:29:46.720]  're
[00:29:46.720 --> 00:29:46.820]  ,
[00:29:46.820 --> 00:29:47.370]   resource
[00:29:47.370 --> 00:29:47.380]  ful
[00:29:47.380 --> 00:29:47.470]  ,
[00:29:47.470 --> 00:29:47.670]   they
[00:29:47.670 --> 00:29:47.820]  're
[00:29:47.820 --> 00:29:48.320]   relentless
[00:29:48.320 --> 00:29:48.420]  ,
[00:29:48.420 --> 00:29:48.620]   they
[00:29:48.620 --> 00:29:48.770]  're
[00:29:48.770 --> 00:29:49.270]   persistent
[00:29:49.270 --> 00:29:49.410]  ,
[00:29:49.410 --> 00:29:49.570]   they
[00:29:49.570 --> 00:29:49.720]  're
[00:29:49.720 --> 00:29:50.120]   creative
[00:29:50.120 --> 00:29:50.240]  ,
[00:29:50.240 --> 00:29:50.380]   and
[00:29:50.380 --> 00:29:50.520]   and
[00:29:50.520 --> 00:29:50.770]   those
[00:29:50.770 --> 00:29:50.930]   are
[00:29:50.930 --> 00:29:51.070]   all
[00:29:51.070 --> 00:29:51.240]   the
[00:29:51.240 --> 00:29:51.460]   kind
[00:29:51.460 --> 00:29:51.520]   of
[00:29:51.520 --> 00:29:51.820]   things
[00:29:51.820 --> 00:29:52.060]   that
[00:29:52.060 --> 00:29:52.220]   they
[00:29:52.220 --> 00:29:52.370]  're
[00:29:52.370 --> 00:29:53.020]   demonstrating
[00:29:53.020 --> 00:29:53.170]  .
[00:29:53.170 --> 00:29:53.620]   Um
[00:29:53.820 --> 00:29:53.830]   and
[00:29:53.830 --> 00:29:53.890]   I
[00:29:53.890 --> 00:29:54.090]   think
[00:29:54.090 --> 00:29:54.300]   that
[00:29:54.300 --> 00:29:54.400]  's
[00:29:54.400 --> 00:29:54.830]   probably
[00:29:54.830 --> 00:29:55.090]   those
[00:29:55.090 --> 00:29:55.250]   are
[00:29:55.250 --> 00:29:55.430]   the
[00:29:55.430 --> 00:29:55.660]   kind
[00:29:55.660 --> 00:29:55.720]   of
[00:29:55.720 --> 00:29:56.040]   things
[00:29:56.040 --> 00:29:56.250]   that
[00:29:56.250 --> 00:29:56.350]   go
[00:29:56.350 --> 00:29:56.450]   in
[00:29:56.450 --> 00:29:56.680]   that
[00:29:56.680 --> 00:29:56.760]  's
[00:29:56.760 --> 00:29:56.970]   what
[00:29:56.970 --> 00:29:57.460]   investors
[00:29:57.460 --> 00:29:57.710]   wanna
[00:29:57.710 --> 00:29:57.870]   see
[00:29:57.870 --> 00:29:58.040]   but
[00:29:58.040 --> 00:29:58.140]  ,
[00:29:58.140 --> 00:29:58.390]   those
[00:29:58.390 --> 00:29:58.550]   are
[00:29:58.550 --> 00:29:58.710]   the
[00:29:58.710 --> 00:29:58.840]   go
[00:29:58.840 --> 00:29:59.070]   these
[00:29:59.070 --> 00:29:59.230]   are
[00:29:59.230 --> 00:29:59.490]   those
[00:29:59.490 --> 00:29:59.640]   are
[00:29:59.640 --> 00:29:59.840]   the
[00:29:59.840 --> 00:30:00.240]   elements
[00:30:00.240 --> 00:30:00.340]   to
[00:30:00.340 --> 00:30:00.550]   what
[00:30:00.550 --> 00:30:00.760]   make
[00:30:00.760 --> 00:30:01.190]   startups
[00:30:01.190 --> 00:30:01.400]   work
[00:30:01.400 --> 00:30:01.500]   I
[00:30:01.500 --> 00:30:01.710]   think
[00:30:01.710 --> 00:30:01.810]   is
[00:30:01.810 --> 00:30:02.020]   just
[00:30:02.020 --> 00:30:02.120]   is
[00:30:02.120 --> 00:30:02.280]   are
[00:30:02.280 --> 00:30:02.540]   those
[00:30:02.540 --> 00:30:03.340]   characteristics
[00:30:03.340 --> 00:30:03.500]  .
[00:30:03.500 --> 00:30:03.660]   And
[00:30:03.660 --> 00:30:03.870]   yeah
[00:30:03.870 --> 00:30:04.010]  ,
[00:30:04.010 --> 00:30:04.130]   you
[00:30:04.130 --> 00:30:04.340]   know
[00:30:04.340 --> 00:30:04.500]   you
[00:30:04.500 --> 00:30:04.660]  're
[00:30:04.660 --> 00:30:04.820]   you
[00:30:04.820 --> 00:30:05.460]   demonstrated
[00:30:05.460 --> 00:30:05.670]   that
[00:30:05.670 --> 00:30:05.830]   and
[00:30:05.830 --> 00:30:05.990]   you
[00:30:05.990 --> 00:30:06.150]  're
[00:30:06.150 --> 00:30:06.410]   right
[00:30:06.410 --> 00:30:06.510]  ,
[00:30:06.510 --> 00:30:06.560]   a
[00:30:06.560 --> 00:30:06.730]   lot
[00:30:06.730 --> 00:30:06.820]   of
[00:30:06.820 --> 00:30:07.110]   the
[00:30:07.110 --> 00:30:07.700]   entrepreneurs
[00:30:07.700 --> 00:30:07.940]   would
[00:30:07.940 --> 00:30:08.140]   have
[00:30:08.140 --> 00:30:08.350]   just
[00:30:08.350 --> 00:30:08.560]   kind
[00:30:08.560 --> 00:30:08.660]   of
[00:30:08.660 --> 00:30:08.870]   sent
[00:30:08.870 --> 00:30:08.970]   in
[00:30:08.970 --> 00:30:09.070]   or
[00:30:09.070 --> 00:30:09.230]   the
[00:30:09.230 --> 00:30:10.130]   aspiring
[00:30:10.130 --> 00:30:10.350]   entrepreneurs
[00:30:10.350 --> 00:30:10.400]   I
[00:30:10.400 --> 00:30:10.720]   should
[00:30:10.720 --> 00:30:10.880]   say
[00:30:10.880 --> 00:30:11.140]   would
[00:30:11.140 --> 00:30:11.350]   have
[00:30:11.350 --> 00:30:11.560]   sent
[00:30:11.560 --> 00:30:11.660]   in
[00:30:11.660 --> 00:30:11.870]   some
[00:30:11.870 --> 00:30:12.460]   application
[00:30:12.460 --> 00:30:12.620]   and
[00:30:12.620 --> 00:30:12.830]   that
[00:30:12.830 --> 00:30:12.930]  's
[00:30:12.930 --> 00:30:13.050]   it
[00:30:13.050 --> 00:30:13.190]  .
[00:30:13.190 --> 00:30:13.400]   You
[00:30:13.400 --> 00:30:13.510]  're
[00:30:13.510 --> 00:30:13.800]   like
[00:30:13.800 --> 00:30:13.930]   well
[00:30:13.930 --> 00:30:14.030]  ,
[00:30:14.030 --> 00:30:14.250]   you
[00:30:14.250 --> 00:30:14.400]   know
[00:30:14.400 --> 00:30:14.500]  ,
[00:30:14.500 --> 00:30:14.590]   do
[00:30:14.590 --> 00:30:15.020]   more
[00:30:15.020 --> 00:30:15.120]   that
[00:30:15.120 --> 00:30:15.150]  's
[00:30:15.150 --> 00:30:15.220]  ,
[00:30:15.220 --> 00:30:15.480]   great
[00:30:15.480 --> 00:30:15.630]  .
[00:30:15.630 --> 00:30:15.850]   That
[00:30:15.850 --> 00:30:16.000]  's
[00:30:16.000 --> 00:30:16.130]   a
[00:30:16.130 --> 00:30:16.320]   really
[00:30:16.320 --> 00:30:16.530]   that
[00:30:16.530 --> 00:30:16.660]  's
[00:30:16.660 --> 00:30:16.840]   that
[00:30:16.840 --> 00:30:16.940]  's
[00:30:16.940 --> 00:30:17.250]   really
[00:30:17.250 --> 00:30:17.380]   uh
[00:30:17.380 --> 00:30:17.450]   it
[00:30:17.450 --> 00:30:17.560]  's
[00:30:17.560 --> 00:30:17.630]   a
[00:30:17.630 --> 00:30:18.860]   real [SPEAKER_TURN]
[00:30:18.860 --> 00:30:19.240]   M
[00:30:19.240 --> 00:30:19.610]  m
[00:30:19.610 --> 00:30:19.980]  -
[00:30:19.980 --> 00:30:20.340]  h
[00:30:20.340 --> 00:30:20.860]  mm
[00:30:20.860 --> 00:30:22.260]  .
[00:30:22.460 --> 00:30:22.530]   Um
[00:30:22.530 --> 00:30:22.580]   we
[00:30:22.580 --> 00:30:22.820]   got
[00:30:22.820 --> 00:30:23.150]   free
[00:30:23.150 --> 00:30:23.640]   office
[00:30:23.640 --> 00:30:24.190]   space
[00:30:24.190 --> 00:30:24.210]  ,
[00:30:24.210 --> 00:30:24.370]   we
[00:30:24.370 --> 00:30:24.760]   got
[00:30:24.760 --> 00:30:25.100]   thirty
[00:30:25.100 --> 00:30:25.580]   five
[00:30:25.580 --> 00:30:26.080]   thousand
[00:30:26.080 --> 00:30:26.650]   dollars
[00:30:26.650 --> 00:30:26.810]   um
[00:30:26.810 --> 00:30:27.050]   and
[00:30:27.050 --> 00:30:27.380]   then
[00:30:27.380 --> 00:30:27.540]   no
[00:30:27.540 --> 00:30:28.030]   equity
[00:30:28.030 --> 00:30:28.680]   involved
[00:30:28.680 --> 00:30:28.840]   no
[00:30:28.840 --> 00:30:29.000]  ,
[00:30:29.000 --> 00:30:29.570]   strings
[00:30:29.570 --> 00:30:30.470]   attached
[00:30:30.470 --> 00:30:30.550]   just
[00:30:30.550 --> 00:30:30.870]   just
[00:30:30.870 --> 00:30:30.960]   a
[00:30:30.960 --> 00:30:31.500]   check
[00:30:31.500 --> 00:30:31.610]   for
[00:30:31.610 --> 00:30:32.100]   thirty
[00:30:32.100 --> 00:30:32.570]   five
[00:30:32.570 --> 00:30:33.100]   thousand
[00:30:33.100 --> 00:30:33.670]   dollars
[00:30:33.670 --> 00:30:34.720]  . [SPEAKER_TURN]
[00:30:34.720 --> 00:30:35.010]   Wow
[00:30:35.010 --> 00:30:35.100]  .
[00:30:35.100 --> 00:30:35.290]   Hmm
[00:30:35.290 --> 00:30:35.480]  .
[00:30:35.480 --> 00:30:35.850]   That
[00:30:35.850 --> 00:30:35.910]  's
[00:30:35.910 --> 00:30:36.330]   amazing
[00:30:36.330 --> 00:30:37.040]  . [SPEAKER_TURN]
[00:30:37.040 --> 00:30:37.120]   M
[00:30:37.120 --> 00:30:37.120]  m
[00:30:37.120 --> 00:30:37.160]  -
[00:30:37.160 --> 00:30:37.200]  h
[00:30:37.200 --> 00:30:37.260]  mm
[00:30:37.260 --> 00:30:37.840]  . [SPEAKER_TURN]
[00:30:37.840 --> 00:30:37.980]   Yeah
[00:30:37.980 --> 00:30:38.120]   that
[00:30:38.120 --> 00:30:38.190]  ,
[00:30:38.190 --> 00:30:38.290]   was
[00:30:38.290 --> 00:30:38.540]   awesome
[00:30:38.540 --> 00:30:38.960]  . [SPEAKER_TURN]
[00:30:38.960 --> 00:30:39.380]   That
[00:30:39.380 --> 00:30:39.700]  's
[00:30:39.700 --> 00:30:40.230]   pretty
[00:30:40.230 --> 00:30:40.650]   that
[00:30:40.650 --> 00:30:40.860]  's
[00:30:40.860 --> 00:30:41.540]   pretty
[00:30:41.540 --> 00:30:41.920]   rare
[00:30:41.920 --> 00:30:43.120]  . [SPEAKER_TURN]
[00:30:43.120 --> 00:30:43.310]   How
[00:30:43.310 --> 00:30:43.560]   many
[00:30:43.560 --> 00:30:43.870]   other
[00:30:43.870 --> 00:30:43.930]   w
[00:30:43.930 --> 00:30:44.120]   was
[00:30:44.120 --> 00:30:44.240]   it
[00:30:44.240 --> 00:30:44.490]   were
[00:30:44.490 --> 00:30:44.900]   there
[00:30:44.900 --> 00:30:45.110]   other
[00:30:45.110 --> 00:30:45.580]   winners
[00:30:45.580 --> 00:30:45.670]   or
[00:30:45.670 --> 00:30:45.860]   was
[00:30:45.860 --> 00:30:45.990]   it
[00:30:45.990 --> 00:30:46.230]   just
[00:30:46.230 --> 00:30:46.420]   you
[00:30:46.420 --> 00:30:46.610]   two
[00:30:46.610 --> 00:30:46.780]  ?
[00:30:46.780 --> 00:30:46.970]   Was
[00:30:46.970 --> 00:30:46.990]   it
[00:30:46.990 --> 00:30:47.450]   just
[00:30:47.450 --> 00:30:47.680]   your
[00:30:47.680 --> 00:30:47.800]   one
[00:30:47.800 --> 00:30:48.240]   project
[00:30:48.240 --> 00:30:49.060]  ? [SPEAKER_TURN]
[00:30:49.560 --> 00:30:49.640]  
[00:30:49.640 --> 00:30:49.710]   No
[00:30:49.710 --> 00:30:49.860]  ,
[00:30:49.860 --> 00:30:50.250]   there
[00:30:50.250 --> 00:30:50.640]   there
[00:30:50.640 --> 00:30:50.950]   were
[00:30:50.950 --> 00:30:51.340]   seven
[00:30:51.340 --> 00:30:52.040]   seven
[00:30:52.040 --> 00:30:52.120]   teams
[00:30:52.120 --> 00:30:52.510]   total
[00:30:52.510 --> 00:30:53.440]  . [SPEAKER_TURN]
[00:30:53.440 --> 00:30:53.500]   Oh
[00:30:53.500 --> 00:30:54.010]   okay
[00:30:54.010 --> 00:30:54.060]  ,
[00:30:54.060 --> 00:30:54.390]   great
[00:30:54.390 --> 00:30:54.630]  .
[00:30:54.630 --> 00:30:54.820]   And
[00:30:54.820 --> 00:30:55.600]   we [SPEAKER_TURN]
[00:30:55.600 --> 00:30:55.680]   So
[00:30:55.680 --> 00:30:55.840]   then
[00:30:55.840 --> 00:30:55.990]   at
[00:30:55.990 --> 00:30:56.120]   least
[00:30:56.120 --> 00:30:56.240]   the
[00:30:56.240 --> 00:30:56.490]   answer
[00:30:56.490 --> 00:30:56.720]   pretty
[00:30:56.720 --> 00:30:56.790]   w
