
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.210]   Hey
[00:40:42.620 --> 00:40:42.660]  _
[00:40:42.660 --> 00:40:42.670]  H
[00:40:42.670 --> 00:40:42.720]  _
[00:40:42.720 --> 00:40:42.940]   what
[00:40:42.940 --> 00:40:43.700]  ? [SPEAKER_TURN]
[00:40:43.700 --> 00:40:44.180]   The
[00:40:44.180 --> 00:40:44.420]   Panasonic
[00:40:44.420 --> 00:40:44.480]   G
[00:40:44.480 --> 00:40:44.540]  _
[00:40:44.540 --> 00:40:44.600]  H
[00:40:44.600 --> 00:40:44.660]  _
[00:40:44.660 --> 00:40:44.840]   two
[00:40:44.840 --> 00:40:45.140]   costs
[00:40:45.140 --> 00:40:45.440]   eight
[00:40:45.440 --> 00:40:45.860]   hundred
[00:40:45.860 --> 00:40:46.280]   dollars
[00:40:46.280 --> 00:40:46.980]  . [SPEAKER_TURN]
[00:40:47.560 --> 00:40:47.630]  
[00:40:47.630 --> 00:40:47.690]   And
[00:40:47.690 --> 00:40:47.770]   so
[00:40:47.770 --> 00:40:47.900]   you
[00:40:47.900 --> 00:40:48.130]   could
[00:40:48.130 --> 00:40:48.470]   probably
[00:40:48.470 --> 00:40:48.620]   pick
[00:40:48.620 --> 00:40:48.800]   that
[00:40:48.800 --> 00:40:48.870]   up
[00:40:48.870 --> 00:40:49.040]   used
[00:40:49.040 --> 00:40:49.110]   on
[00:40:49.110 --> 00:40:49.420]   Amazon
[00:40:49.420 --> 00:40:49.510]   for
[00:40:49.510 --> 00:40:49.680]   like
[00:40:49.680 --> 00:40:50.040]   three
[00:40:50.040 --> 00:40:50.190]   hundred
[00:40:50.190 --> 00:40:50.440]   fifty
[00:40:50.440 --> 00:40:50.610]   bucks
[00:40:50.610 --> 00:40:50.690]   or
[00:40:50.690 --> 00:40:51.080]   something
[00:40:51.080 --> 00:40:51.290]   maybe
[00:40:51.290 --> 00:40:51.370]  ,
[00:40:51.370 --> 00:40:51.580]   right
[00:40:51.580 --> 00:40:52.180]  ? [SPEAKER_TURN]
[00:40:52.180 --> 00:40:52.320]   And
[00:40:52.320 --> 00:40:52.390]   wh
[00:40:52.390 --> 00:40:52.580]   why
[00:40:52.580 --> 00:40:52.690]   does
[00:40:52.690 --> 00:40:53.000]   hacking
[00:40:53.000 --> 00:40:53.140]   the
[00:40:53.140 --> 00:40:53.480]   firmware
[00:40:53.480 --> 00:40:53.650]   what
[00:40:53.650 --> 00:40:53.820]   what
[00:40:53.820 --> 00:40:53.990]   does
[00:40:53.990 --> 00:40:54.230]   that
[00:40:54.230 --> 00:40:54.240]   do
[00:40:54.240 --> 00:40:54.820]  ? [SPEAKER_TURN]
[00:40:54.940 --> 00:40:55.000]  
[00:40:55.000 --> 00:40:55.060]   So
[00:40:55.060 --> 00:40:55.510]   hacking
[00:40:55.510 --> 00:40:55.770]   the
[00:40:55.770 --> 00:40:56.200]   firmware
[00:40:56.200 --> 00:40:56.390]   now
[00:40:56.390 --> 00:40:56.540]  ,
[00:40:56.540 --> 00:40:56.570]   I
[00:40:56.570 --> 00:40:56.630]   I
[00:40:56.630 --> 00:40:56.880]   wish
[00:40:56.880 --> 00:40:57.190]   that
[00:40:57.190 --> 00:40:57.250]   uh
[00:40:57.250 --> 00:40:57.370]   my
[00:40:57.370 --> 00:40:57.490]   uh
[00:40:57.490 --> 00:40:58.000]   business
[00:40:58.000 --> 00:40:58.440]   partner
[00:40:58.440 --> 00:40:58.630]   was
[00:40:58.630 --> 00:40:58.880]   here
[00:40:58.880 --> 00:40:59.130]   with
[00:40:59.130 --> 00:40:59.280]   me
[00:40:59.280 --> 00:40:59.370]   to
[00:40:59.370 --> 00:40:59.810]   explain
[00:40:59.810 --> 00:41:00.000]   the
[00:41:00.000 --> 00:41:00.380]   actual
[00:41:00.380 --> 00:41:00.820]   details
[00:41:00.820 --> 00:41:00.940]   of
[00:41:00.940 --> 00:41:01.150]   the
[00:41:01.150 --> 00:41:01.190]   t
[00:41:01.190 --> 00:41:01.440]   the
[00:41:01.440 --> 00:41:02.010]   technology
[00:41:02.010 --> 00:41:02.260]   that
[00:41:02.260 --> 00:41:02.510]   the
[00:41:02.510 --> 00:41:02.560]   t
[00:41:02.560 --> 00:41:02.630]   uh
[00:41:02.630 --> 00:41:03.000]   goes
[00:41:03.000 --> 00:41:03.010]   on
[00:41:03.010 --> 00:41:03.250]   with
[00:41:03.250 --> 00:41:03.530]   that
[00:41:03.530 --> 00:41:03.690]   But
[00:41:03.690 --> 00:41:03.880]  .
[00:41:03.880 --> 00:41:04.450]   basically
[00:41:04.450 --> 00:41:04.620]   he
[00:41:04.620 --> 00:41:05.140]   explained
[00:41:05.140 --> 00:41:05.260]   to
[00:41:05.260 --> 00:41:05.380]   me
[00:41:05.380 --> 00:41:05.630]   that
[00:41:05.630 --> 00:41:06.170]   hacking
[00:41:06.170 --> 00:41:06.260]   the
[00:41:06.260 --> 00:41:06.770]   firmware
[00:41:06.770 --> 00:41:07.200]   unlocks
[00:41:07.200 --> 00:41:07.650]   certain
[00:41:07.650 --> 00:41:08.410]   capabilities
[00:41:08.410 --> 00:41:08.660]   with
[00:41:08.660 --> 00:41:08.880]   the
[00:41:08.880 --> 00:41:09.230]   camera
[00:41:09.230 --> 00:41:09.410]   And
[00:41:09.410 --> 00:41:09.610]  .
[00:41:09.610 --> 00:41:09.670]   I
[00:41:09.670 --> 00:41:09.790]  'm
[00:41:09.790 --> 00:41:10.300]   guessing
[00:41:10.300 --> 00:41:10.550]   that
[00:41:10.550 --> 00:41:10.780]   has
[00:41:10.780 --> 00:41:10.860]   to
[00:41:10.860 --> 00:41:10.980]   do
[00:41:10.980 --> 00:41:11.550]   something
[00:41:11.550 --> 00:41:11.610]   w
[00:41:11.610 --> 00:41:11.730]   it
[00:41:11.730 --> 00:41:11.920]   has
[00:41:11.920 --> 00:41:12.040]   to
[00:41:12.040 --> 00:41:12.160]   do
[00:41:12.160 --> 00:41:12.410]   with
[00:41:12.410 --> 00:41:12.620]   how
[00:41:12.620 --> 00:41:12.790]   the
[00:41:12.790 --> 00:41:13.040]   chip
[00:41:13.040 --> 00:41:13.160]   is
[00:41:13.160 --> 00:41:13.610]   gonna
[00:41:13.610 --> 00:41:13.860]   render
[00:41:13.860 --> 00:41:14.120]   the
[00:41:14.120 --> 00:41:14.400]   image
[00:41:14.400 --> 00:41:14.560]   and
[00:41:14.560 --> 00:41:14.820]   what
[00:41:14.820 --> 00:41:15.000]   the
[00:41:15.000 --> 00:41:15.380]   camera
[00:41:15.380 --> 00:41:15.630]   does
[00:41:15.630 --> 00:41:15.880]   with
[00:41:15.880 --> 00:41:16.130]   that
[00:41:16.130 --> 00:41:16.640]   rendered
[00:41:16.640 --> 00:41:16.960]   image
[00:41:16.960 --> 00:41:17.080]  ,
[00:41:17.080 --> 00:41:17.260]   you
[00:41:17.260 --> 00:41:17.570]   know
[00:41:17.570 --> 00:41:17.710]  .
[00:41:17.710 --> 00:41:17.900]   The
[00:41:17.900 --> 00:41:18.280]   things
[00:41:18.280 --> 00:41:18.530]   that
[00:41:18.530 --> 00:41:18.910]   allows
[00:41:18.910 --> 00:41:19.100]   you
[00:41:19.100 --> 00:41:19.240]   to
[00:41:19.240 --> 00:41:19.350]   to
[00:41:19.350 --> 00:41:19.590]   sort
[00:41:19.590 --> 00:41:19.720]   of
[00:41:19.720 --> 00:41:20.160]   play
[00:41:20.160 --> 00:41:20.210]   with
[00:41:20.210 --> 00:41:20.400]  .
[00:41:20.400 --> 00:41:20.840]   Because
[00:41:20.840 --> 00:41:21.420]   probably
[00:41:21.420 --> 00:41:21.670]   these
[00:41:21.670 --> 00:41:22.160]   cameras
[00:41:22.160 --> 00:41:22.360]   come
[00:41:22.360 --> 00:41:22.610]   with
[00:41:22.610 --> 00:41:22.790]   uh
[00:41:22.790 --> 00:41:22.870]   a
[00:41:22.870 --> 00:41:22.980]   lot
[00:41:22.980 --> 00:41:23.100]   of
[00:41:23.100 --> 00:41:23.640]   automatic
[00:41:23.640 --> 00:41:23.910]   um
[00:41:23.910 --> 00:41:23.930]   uh
[00:41:23.930 --> 00:41:23.970]   d
[00:41:23.970 --> 00:41:24.720]   uh
[00:41:24.720 --> 00:41:24.940]   sort
[00:41:24.940 --> 00:41:24.940]  
[00:41:24.940 --> 00:41:25.320]   of
[00:41:25.320 --> 00:41:25.650]   firmware
[00:41:25.650 --> 00:41:25.970]   or
[00:41:25.970 --> 00:41:26.430]   automatic
[00:41:26.430 --> 00:41:26.590]   uh
[00:41:26.590 --> 00:41:27.060]   devices
[00:41:27.060 --> 00:41:27.340]   that
[00:41:27.340 --> 00:41:27.690]   allow
[00:41:27.690 --> 00:41:27.870]   you
[00:41:27.870 --> 00:41:28.140]   to
[00:41:28.140 --> 00:41:28.320]   take
[00:41:28.320 --> 00:41:28.460]   it
[00:41:28.460 --> 00:41:28.810]   right
[00:41:28.810 --> 00:41:29.020]   out
[00:41:29.020 --> 00:41:29.180]   of
[00:41:29.180 --> 00:41:29.370]   the
[00:41:29.370 --> 00:41:29.580]   box
[00:41:29.580 --> 00:41:29.960]   point
[00:41:29.960 --> 00:41:30.070]  ,
[00:41:30.070 --> 00:41:30.280]   and
[00:41:30.280 --> 00:41:30.640]   shoot
[00:41:30.640 --> 00:41:30.960]  .
[00:41:30.960 --> 00:41:31.110]   But
[00:41:31.110 --> 00:41:31.390]   if
[00:41:31.390 --> 00:41:31.420]   you
[00:41:31.420 --> 00:41:31.640]   use
[00:41:31.640 --> 00:41:31.660]   a
[00:41:31.660 --> 00:41:32.150]   firmware
[00:41:32.150 --> 00:41:32.390]   that
[00:41:32.390 --> 00:41:32.820]   unlocks
[00:41:32.820 --> 00:41:33.060]   that
[00:41:33.060 --> 00:41:33.180]  ,
[00:41:33.180 --> 00:41:33.360]   now
[00:41:33.360 --> 00:41:33.540]   you
[00:41:33.540 --> 00:41:33.780]   have
[00:41:33.780 --> 00:41:33.900]   to
[00:41:33.900 --> 00:41:34.020]   go
[00:41:34.020 --> 00:41:34.140]   in
[00:41:34.140 --> 00:41:34.460]   and
[00:41:34.460 --> 00:41:34.560]   sort
[00:41:34.560 --> 00:41:34.680]   of
[00:41:34.680 --> 00:41:35.040]   adjust
[00:41:35.040 --> 00:41:35.320]   that
[00:41:35.320 --> 00:41:35.580]   stuff
[00:41:35.580 --> 00:41:35.880]   kinda
[00:41:35.880 --> 00:41:36.370]   manually
[00:41:36.370 --> 00:41:36.550]   Now
[00:41:36.550 --> 00:41:36.730]  .
[00:41:36.730 --> 00:41:36.790]   I
[00:41:36.790 --> 00:41:36.910]  'm
[00:41:36.910 --> 00:41:37.150]   just
[00:41:37.150 --> 00:41:37.210]   I
[00:41:37.210 --> 00:41:37.330]  'm
[00:41:37.330 --> 00:41:37.640]   just
[00:41:37.640 --> 00:41:38.060]   guessing
[00:41:38.060 --> 00:41:38.300]   here
[00:41:38.300 --> 00:41:38.700]  .
[00:41:38.700 --> 00:41:38.830]   And
[00:41:38.830 --> 00:41:38.890]   I
[00:41:38.890 --> 00:41:39.210]   think
[00:41:39.210 --> 00:41:39.560]   that
[00:41:39.560 --> 00:41:39.560]  's
[00:41:39.560 --> 00:41:39.940]   what
[00:41:39.940 --> 00:41:39.950]   he
[00:41:39.950 --> 00:41:40.010]   b
[00:41:40.010 --> 00:41:40.070]   I
[00:41:40.070 --> 00:41:40.390]   think
[00:41:40.390 --> 00:41:40.640]   that
[00:41:40.640 --> 00:41:40.880]  's
[00:41:40.880 --> 00:41:41.080]   what
[00:41:41.080 --> 00:41:41.130]   he
[00:41:41.130 --> 00:41:41.470]   meant
[00:41:41.470 --> 00:41:41.700]   when
[00:41:41.700 --> 00:41:41.820]   he
[00:41:41.820 --> 00:41:42.070]   said
[00:41:42.070 --> 00:41:42.190]   it
[00:41:42.190 --> 00:41:42.640]   unlocks
[00:41:42.640 --> 00:41:42.830]   the
[00:41:42.830 --> 00:41:43.210]   camera
[00:41:43.210 --> 00:41:43.330]  's
[00:41:43.330 --> 00:41:44.100]   capabilities
[00:41:44.100 --> 00:41:44.450]  .
[00:41:44.450 --> 00:41:44.840]   He
[00:41:44.840 --> 00:41:44.850]   said
[00:41:44.850 --> 00:41:44.980]   it
[00:41:44.980 --> 00:41:45.380]   either
[00:41:45.380 --> 00:41:45.690]   there
[00:41:45.690 --> 00:41:45.820]  's
[00:41:45.820 --> 00:41:46.080]   some
[00:41:46.080 --> 00:41:46.400]   there
[00:41:46.400 --> 00:41:46.530]  's
[00:41:46.530 --> 00:41:46.790]   some
[00:41:46.790 --> 00:41:47.370]   drawbacks
[00:41:47.370 --> 00:41:47.500]   to
[00:41:47.500 --> 00:41:47.620]   it
[00:41:47.620 --> 00:41:47.950]  ,
[00:41:47.950 --> 00:41:47.950]   but
[00:41:47.950 --> 00:41:48.080]   he
[00:41:48.080 --> 00:41:48.340]   said
[00:41:48.340 --> 00:41:48.770]   you
[00:41:48.770 --> 00:41:48.790]   know
[00:41:48.790 --> 00:41:48.850]   y
[00:41:48.850 --> 00:41:49.040]   you
[00:41:49.040 --> 00:41:49.300]   know
[00:41:49.300 --> 00:41:49.590]   when
[00:41:49.590 --> 00:41:49.750]   you
[00:41:49.750 --> 00:41:50.010]   when
[00:41:50.010 --> 00:41:50.230]   you
[00:41:50.230 --> 00:41:50.730]   compare
[00:41:50.730 --> 00:41:50.910]   them
[00:41:50.910 --> 00:41:51.040]   to
[00:41:51.040 --> 00:41:51.230]   the
[00:41:51.230 --> 00:41:51.750]   problems
[00:41:51.750 --> 00:41:51.880]   we
[00:41:51.880 --> 00:41:52.320]   were
[00:41:52.320 --> 00:41:52.550]   having
[00:41:52.550 --> 00:41:52.790]   with
[00:41:52.790 --> 00:41:53.010]   the
[00:41:53.010 --> 00:41:53.170]   the
[00:41:53.170 --> 00:41:53.490]   seven
[00:41:53.490 --> 00:41:53.550]   D
[00:41:53.550 --> 00:41:53.710]  _
[00:41:53.710 --> 00:41:53.800]   and
[00:41:53.800 --> 00:41:53.980]   the
[00:41:53.980 --> 00:41:54.010]   five
[00:41:54.010 --> 00:41:54.370]   D
[00:41:54.370 --> 00:41:54.450]  _
[00:41:54.450 --> 00:41:54.500]   uh
[00:41:54.500 --> 00:41:54.700]   c
[00:41:54.700 --> 00:41:54.700]   c
[00:41:54.700 --> 00:41:54.700]   c
[00:41:54.700 --> 00:41:54.720]  
[00:41:54.720 --> 00:41:54.970]   one
[00:41:54.970 --> 00:41:55.050]   of
[00:41:55.050 --> 00:41:55.130]   the
[00:41:55.130 --> 00:41:55.600]   problems
[00:41:55.600 --> 00:41:55.680]   we
[00:41:55.680 --> 00:41:55.900]   were
[00:41:55.900 --> 00:41:56.230]   having
[00:41:56.230 --> 00:41:56.450]   that
[00:41:56.450 --> 00:41:56.610]   was
[00:41:56.610 --> 00:41:56.850]   the
[00:41:56.850 --> 00:41:56.990]   with
[00:41:56.990 --> 00:41:57.320]   that
[00:41:57.320 --> 00:41:57.540]   camera
[00:41:57.540 --> 00:41:57.710]   was
[00:41:57.710 --> 00:41:57.920]   that
[00:41:57.920 --> 00:41:58.040]   it
[00:41:58.040 --> 00:41:58.190]   has
[00:41:58.190 --> 00:41:58.240]   a
[00:41:58.240 --> 00:41:58.460]   very
[00:41:58.460 --> 00:41:58.890]   shallow
[00:41:58.890 --> 00:41:59.190]   depth
[00:41:59.190 --> 00:41:59.230]   of
[00:41:59.230 --> 00:41:59.500]   field
[00:41:59.500 --> 00:41:59.610]  ,
[00:41:59.610 --> 00:41:59.880]   which
[00:41:59.880 --> 00:41:59.990]   is
[00:41:59.990 --> 00:42:00.350]   really
[00:42:00.350 --> 00:42:00.540]   nice
[00:42:00.540 --> 00:42:00.700]   for
[00:42:00.700 --> 00:42:01.340]   photography
[00:42:01.340 --> 00:42:01.470]   and
[00:42:01.470 --> 00:42:01.690]   very
[00:42:01.690 --> 00:42:01.910]   nice
[00:42:01.910 --> 00:42:02.120]   for
[00:42:02.120 --> 00:42:02.290]   film
[00:42:02.290 --> 00:42:02.400]  ,
[00:42:02.400 --> 00:42:02.560]   but
[00:42:02.560 --> 00:42:02.720]   not
[00:42:02.720 --> 00:42:02.940]   when
[00:42:02.940 --> 00:42:03.100]   you
[00:42:03.100 --> 00:42:03.260]  're
[00:42:03.260 --> 00:42:03.590]   trying
[00:42:03.590 --> 00:42:03.700]   to
[00:42:03.700 --> 00:42:04.030]   follow
[00:42:04.030 --> 00:42:04.140]   an
[00:42:04.140 --> 00:42:04.400]   actor
[00:42:04.400 --> 00:42:04.570]   on
[00:42:04.570 --> 00:42:04.610]   a
[00:42:04.610 --> 00:42:04.730]   Gor
[00:42:04.730 --> 00:42:04.950]  illa
[00:42:04.950 --> 00:42:05.000]  -
[00:42:05.000 --> 00:42:05.270]  style
[00:42:05.270 --> 00:42:05.540]   shoot
[00:42:05.540 --> 00:42:06.000]  .
[00:42:06.000 --> 00:42:06.400]   And
[00:42:06.400 --> 00:42:06.490]   your
[00:42:06.490 --> 00:42:06.560]   D
[00:42:06.560 --> 00:42:06.630]  _
[00:42:06.630 --> 00:42:06.700]  P
[00:42:06.700 --> 00:42:06.770]  _
[00:42:06.770 --> 00:42:07.050]   is
[00:42:07.050 --> 00:42:07.200]   also
[00:42:07.200 --> 00:42:07.490]   your
[00:42:07.490 --> 00:42:08.080]   director
[00:42:08.080 --> 00:42:08.220]   is
[00:42:08.220 --> 00:42:08.510]   also
[00:42:08.510 --> 00:42:08.800]   your
[00:42:08.800 --> 00:42:09.290]   camera
[00:42:09.290 --> 00:42:09.900]   assistant
[00:42:09.900 --> 00:42:10.070]   he
[00:42:10.070 --> 00:42:10.180]  's
[00:42:10.180 --> 00:42:10.320]  ,
[00:42:10.320 --> 00:42:10.760]   trying
[00:42:10.760 --> 00:42:10.900]   to
[00:42:10.900 --> 00:42:11.440]   follow
[00:42:11.440 --> 00:42:11.710]   focus
[00:42:11.710 --> 00:42:12.080]   right
[00:42:12.080 --> 00:42:12.150]  ;
[00:42:12.150 --> 00:42:12.300]   so
[00:42:12.300 --> 00:42:12.510]   the
[00:42:12.510 --> 00:42:12.570]   G
[00:42:12.570 --> 00:42:12.650]  _
[00:42:12.650 --> 00:42:12.760]  H
[00:42:12.760 --> 00:42:12.790]  _
[00:42:12.790 --> 00:42:13.050]   too
[00:42:13.050 --> 00:42:13.230]   had
[00:42:13.230 --> 00:42:13.300]   a
[00:42:13.300 --> 00:42:13.740]   little
[00:42:13.740 --> 00:42:13.960]   bit
[00:42:13.960 --> 00:42:14.240]   lo
[00:42:14.240 --> 00:42:14.500]   uh
[00:42:14.500 --> 00:42:14.530]   more
[00:42:14.530 --> 00:42:14.670]   of
[00:42:14.670 --> 00:42:14.810]   uh
[00:42:14.810 --> 00:42:14.880]   a
[00:42:14.880 --> 00:42:15.320]   longer
[00:42:15.320 --> 00:42:15.690]   depth
[00:42:15.690 --> 00:42:15.830]   of
[00:42:15.830 --> 00:42:16.200]   field
[00:42:16.200 --> 00:42:16.420]   and
[00:42:16.420 --> 00:42:16.560]   it
[00:42:16.560 --> 00:42:16.930]   allow
[00:42:16.930 --> 00:42:17.070]   it
[00:42:17.070 --> 00:42:17.210]   uh
[00:42:17.210 --> 00:42:17.430]   are
[00:42:17.430 --> 00:42:17.500]   a
[00:42:17.500 --> 00:42:17.570]   l
[00:42:17.570 --> 00:42:17.860]   loud
[00:42:17.860 --> 00:42:18.200]  est
[00:42:18.200 --> 00:42:18.220]   to
[00:42:18.220 --> 00:42:18.360]   be
[00:42:18.360 --> 00:42:18.430]   m
[00:42:18.430 --> 00:42:18.720]   make
[00:42:18.720 --> 00:42:18.790]   a
[00:42:18.790 --> 00:42:19.240]   little
[00:42:19.240 --> 00:42:19.450]   bit
[00:42:19.450 --> 00:42:19.740]   more
[00:42:19.740 --> 00:42:20.330]   mistakes
[00:42:20.330 --> 00:42:20.510]   in
[00:42:20.510 --> 00:42:20.760]   when
[00:42:20.760 --> 00:42:20.900]   we
[00:42:20.900 --> 00:42:21.120]  're
[00:42:21.120 --> 00:42:21.670]   shooting
[00:42:21.670 --> 00:42:22.070]   hand
[00:42:22.070 --> 00:42:22.160]  -
[00:42:22.160 --> 00:42:22.360]  held
[00:42:22.360 --> 00:42:22.500]   in
[00:42:22.500 --> 00:42:22.870]   terms
[00:42:22.870 --> 00:42:23.010]   of
[00:42:23.010 --> 00:42:23.230]   our
[00:42:23.230 --> 00:42:23.690]   follow
[00:42:23.690 --> 00:42:24.170]   focus
[00:42:24.170 --> 00:42:24.700]  .
[00:42:24.700 --> 00:42:24.700]  
[00:42:24.700 --> 00:42:24.780]   uh
[00:42:24.780 --> 00:42:24.990]   there
[00:42:24.990 --> 00:42:25.110]   are
[00:42:25.110 --> 00:42:25.230]   all
[00:42:25.230 --> 00:42:25.440]   those
[00:42:25.440 --> 00:42:25.690]   things
[00:42:25.690 --> 00:42:25.810]   you
[00:42:25.810 --> 00:42:26.000]   have
[00:42:26.000 --> 00:42:26.050]   to
[00:42:26.050 --> 00:42:26.210]   sort
[00:42:26.210 --> 00:42:26.290]   of
[00:42:26.290 --> 00:42:26.630]   consider
[00:42:26.630 --> 00:42:26.850]   based
[00:42:26.850 --> 00:42:26.910]   on
[00:42:26.910 --> 00:42:27.030]   the
[00:42:27.030 --> 00:42:27.240]   style
[00:42:27.240 --> 00:42:27.320]   of
[00:42:27.320 --> 00:42:27.650]   shooting
[00:42:27.650 --> 00:42:27.770]   you
[00:42:27.770 --> 00:42:27.890]  're
[00:42:27.890 --> 00:42:28.100]   gonna
[00:42:28.100 --> 00:42:28.180]   do
[00:42:28.180 --> 00:42:28.300]   and
[00:42:28.300 --> 00:42:28.420]   and
[00:42:28.420 --> 00:42:28.540]   the
[00:42:28.540 --> 00:42:28.700]   show
[00:42:28.700 --> 00:42:28.820]   you
[00:42:28.820 --> 00:42:28.940]  're
[00:42:28.940 --> 00:42:29.140]   gonna
[00:42:29.140 --> 00:42:29.230]   do
[00:42:29.230 --> 00:42:29.540]  . [SPEAKER_TURN]
[00:42:29.540 --> 00:42:29.730]   How
[00:42:29.730 --> 00:42:29.820]   did
[00:42:29.820 --> 00:42:29.910]   it
[00:42:29.910 --> 00:42:30.050]   how
[00:42:30.050 --> 00:42:30.190]   did
[00:42:30.190 --> 00:42:30.330]   you
[00:42:30.330 --> 00:42:30.520]   hack
[00:42:30.520 --> 00:42:30.610]   it
[00:42:30.610 --> 00:42:30.710]   or
[00:42:30.710 --> 00:42:30.840]   who
[00:42:30.840 --> 00:42:31.220]   hacked
[00:42:31.220 --> 00:42:31.230]   it
[00:42:31.230 --> 00:42:31.860]  ? [SPEAKER_TURN]
[00:42:31.860 --> 00:42:32.110]   Uh
[00:42:32.110 --> 00:42:32.210]   the
[00:42:32.210 --> 00:42:32.410]   d
[00:42:32.410 --> 00:42:32.420]   my
[00:42:32.420 --> 00:42:32.560]   my
[00:42:32.560 --> 00:42:33.130]   business
[00:42:33.130 --> 00:42:33.630]   partner
[00:42:33.630 --> 00:42:33.840]   the
[00:42:33.840 --> 00:42:33.980]  ,
[00:42:33.980 --> 00:42:34.550]   director
[00:42:34.550 --> 00:42:34.690]   uh
[00:42:34.690 --> 00:42:35.190]   Douglas
[00:42:35.190 --> 00:42:35.690]   Douglas
[00:42:35.690 --> 00:42:36.080]   hacked
[00:42:36.080 --> 00:42:36.430]   it
[00:42:36.430 --> 00:42:36.470]  .
[00:42:36.470 --> 00:42:36.610]   He
[00:42:36.610 --> 00:42:37.110]   bought
[00:42:37.110 --> 00:42:37.250]   the
[00:42:37.250 --> 00:42:37.880]   firmware
[00:42:37.880 --> 00:42:38.030]   you
[00:42:38.030 --> 00:42:38.170]  ,
[00:42:38.170 --> 00:42:38.380]   can
[00:42:38.380 --> 00:42:38.590]   buy
[00:42:38.590 --> 00:42:38.800]   the
[00:42:38.800 --> 00:42:39.370]   firmware
[00:42:39.370 --> 00:42:40.090]   online
[00:42:40.090 --> 00:42:40.110]   that
[00:42:40.110 --> 00:42:40.250]  's
[00:42:40.250 --> 00:42:40.370]   uh
[00:42:40.370 --> 00:42:40.660]   that
[00:42:40.660 --> 00:42:40.950]   will
[00:42:40.950 --> 00:42:41.140]   hack
[00:42:41.140 --> 00:42:41.270]   the
[00:42:41.270 --> 00:42:41.720]   uh
[00:42:41.720 --> 00:42:41.800]   the
[00:42:41.800 --> 00:42:42.010]   the
[00:42:42.010 --> 00:42:42.180]   um
[00:42:42.180 --> 00:42:42.720]   software
[00:42:42.720 --> 00:42:42.860]   in
[00:42:42.860 --> 00:42:43.070]   the
[00:42:43.070 --> 00:42:43.340]   com
[00:42:43.340 --> 00:42:43.420]   in
[00:42:43.420 --> 00:42:43.650]   the
[00:42:43.650 --> 00:42:44.070]   camera
[00:42:44.070 --> 00:42:45.140]  . [SPEAKER_TURN]
[00:42:45.140 --> 00:42:45.300]   And
[00:42:45.300 --> 00:42:45.460]   are
[00:42:45.460 --> 00:42:45.620]   you
[00:42:45.620 --> 00:42:45.790]   are
[00:42:45.790 --> 00:42:45.940]   you
[00:42:45.940 --> 00:42:46.310]   editing
[00:42:46.310 --> 00:42:46.410]   on
[00:42:46.410 --> 00:42:46.510]   uh
[00:42:46.510 --> 00:42:46.660]   on
[00:42:46.660 --> 00:42:46.660]   a
[00:42:46.660 --> 00:42:46.820]   Mac
[00:42:46.820 --> 00:42:46.920]   or
[00:42:46.920 --> 00:42:46.970]   I
[00:42:46.970 --> 00:42:47.180]   mean
[00:42:47.180 --> 00:42:47.340]   how
[00:42:47.340 --> 00:42:47.500]   how
[00:42:47.500 --> 00:42:47.600]  's
[00:42:47.600 --> 00:42:47.950]   the
[00:42:47.950 --> 00:42:48.130]   editing
[00:42:48.130 --> 00:42:48.340]   work
[00:42:48.340 --> 00:42:49.020]  ? [SPEAKER_TURN]
[00:42:49.040 --> 00:42:49.160]  
[00:42:49.160 --> 00:42:49.210]   We
[00:42:49.210 --> 00:42:49.340]  've
[00:42:49.340 --> 00:42:49.580]   been
[00:42:49.580 --> 00:42:50.000]   editing
[00:42:50.000 --> 00:42:50.120]   on
[00:42:50.120 --> 00:42:50.240]   uh
[00:42:50.240 --> 00:42:50.370]   it
[00:42:50.370 --> 00:42:50.640]  's
[00:42:50.640 --> 00:42:50.750]   only
[00:42:50.750 --> 00:42:50.840]   an
[00:42:50.840 --> 00:42:51.500]   interesting
[00:42:51.500 --> 00:42:51.620]   ha
[00:42:51.620 --> 00:42:51.920]   thing
[00:42:51.920 --> 00:42:52.400]   happened
[00:42:52.400 --> 00:42:52.580]  .
[00:42:52.580 --> 00:42:52.640]   I
[00:42:52.640 --> 00:42:53.030]   was
[00:42:53.030 --> 00:42:53.240]   editing
[00:42:53.240 --> 00:42:53.480]   with
[00:42:53.480 --> 00:42:53.600]   uh
[00:42:53.600 --> 00:42:53.660]   I
[00:42:53.660 --> 00:42:53.840]   was
[00:42:53.840 --> 00:42:54.150]   doing
[00:42:54.150 --> 00:42:54.320]   all
[00:42:54.320 --> 00:42:54.500]   the
[00:42:54.500 --> 00:42:54.800]   rough
