
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.110]   '
[00:39:04.960 --> 00:39:05.210]   have
[00:39:05.210 --> 00:39:05.290]   any
[00:39:05.290 --> 00:39:05.670]   thoughts
[00:39:05.670 --> 00:39:05.760]   on
[00:39:05.760 --> 00:39:05.960]   that
[00:39:05.960 --> 00:39:06.140]   Have
[00:39:06.140 --> 00:39:06.290]  ?
[00:39:06.290 --> 00:39:06.420]   you
[00:39:06.420 --> 00:39:06.610]   done
[00:39:06.610 --> 00:39:06.800]   any
[00:39:06.800 --> 00:39:07.130]   research
[00:39:07.130 --> 00:39:07.220]   on
[00:39:07.220 --> 00:39:07.410]   that
[00:39:07.410 --> 00:39:08.400]  ? [SPEAKER_TURN]
[00:39:08.400 --> 00:39:09.000]   Yeah
[00:39:09.000 --> 00:39:09.320]   well
[00:39:09.320 --> 00:39:09.540]  ,
[00:39:09.540 --> 00:39:09.770]   uh
[00:39:09.770 --> 00:39:10.000]   at
[00:39:10.000 --> 00:39:10.460]   some
[00:39:10.460 --> 00:39:11.030]   point
[00:39:11.030 --> 00:39:11.280]   uh
[00:39:11.280 --> 00:39:11.410]   at
[00:39:11.410 --> 00:39:12.070]   some
[00:39:12.070 --> 00:39:12.090]   point
[00:39:12.090 --> 00:39:12.140]   I
[00:39:12.140 --> 00:39:12.560]   forced
[00:39:12.560 --> 00:39:13.140]   people
[00:39:13.140 --> 00:39:13.240]   to
[00:39:13.240 --> 00:39:13.400]   pay
[00:39:13.400 --> 00:39:13.500]   me
[00:39:13.500 --> 00:39:13.650]   to
[00:39:13.650 --> 00:39:14.070]   finish
[00:39:14.070 --> 00:39:14.210]   my
[00:39:14.210 --> 00:39:14.720]   answers
[00:39:14.720 --> 00:39:14.860]  ,
[00:39:14.860 --> 00:39:15.250]   right
[00:39:15.250 --> 00:39:16.120]  ? [SPEAKER_TURN]
[00:39:16.120 --> 00:39:16.120]  
[00:39:16.120 --> 00:39:16.230]   Ah
[00:39:16.230 --> 00:39:16.520]   right
[00:39:16.520 --> 00:39:16.630]  ,
[00:39:16.630 --> 00:39:16.890]   okay
[00:39:16.890 --> 00:39:17.030]  .
[00:39:17.030 --> 00:39:17.270]   Well
[00:39:17.270 --> 00:39:17.490]   that
[00:39:17.490 --> 00:39:17.590]  's
[00:39:17.590 --> 00:39:17.830]   that
[00:39:17.830 --> 00:39:17.950]  's
[00:39:17.950 --> 00:39:18.190]   that
[00:39:18.190 --> 00:39:18.350]  's
[00:39:18.350 --> 00:39:18.510]   that
[00:39:18.510 --> 00:39:18.620]  's
[00:39:18.620 --> 00:39:18.850]   that
[00:39:18.850 --> 00:39:18.960]  's
[00:39:18.960 --> 00:39:19.540]   reasonable
[00:39:19.540 --> 00:39:19.590]   '
[00:39:19.590 --> 00:39:19.900]  cause
[00:39:19.900 --> 00:39:20.150]   your
[00:39:20.150 --> 00:39:20.780]   consulting
[00:39:20.780 --> 00:39:21.150]   practice
[00:39:21.150 --> 00:39:21.500]   growth
[00:39:21.500 --> 00:39:21.850]   growth
[00:39:21.850 --> 00:39:21.960]  ,
[00:39:21.960 --> 00:39:22.370]   science
[00:39:22.370 --> 00:39:22.480]   is
[00:39:22.480 --> 00:39:23.290]   international
[00:39:23.290 --> 00:39:23.350]   is
[00:39:23.350 --> 00:39:23.670]   based
[00:39:23.670 --> 00:39:23.750]   on
[00:39:23.750 --> 00:39:23.980]   this
[00:39:23.980 --> 00:39:24.470]   research
[00:39:24.470 --> 00:39:24.610]  .
[00:39:24.610 --> 00:39:24.730]   So
[00:39:24.730 --> 00:39:24.890]   you
[00:39:24.890 --> 00:39:25.120]   work
[00:39:25.120 --> 00:39:25.290]   uh
[00:39:25.290 --> 00:39:25.400]   you
[00:39:25.400 --> 00:39:25.590]  're
[00:39:25.590 --> 00:39:25.620]   a
[00:39:25.620 --> 00:39:26.200]   consulting
[00:39:26.200 --> 00:39:26.430]   firm
[00:39:26.430 --> 00:39:26.600]   you
[00:39:26.600 --> 00:39:27.060]   work
[00:39:27.060 --> 00:39:27.110]   with
[00:39:27.110 --> 00:39:27.290]   what
[00:39:27.290 --> 00:39:27.700]   venture
[00:39:27.700 --> 00:39:28.350]   capitalists
[00:39:28.350 --> 00:39:28.510]   and
[00:39:28.510 --> 00:39:28.860]   larger
[00:39:28.860 --> 00:39:29.620]   corporations
[00:39:29.620 --> 00:39:29.670]   to
[00:39:29.670 --> 00:39:29.900]   help
[00:39:29.900 --> 00:39:30.130]   them
[00:39:30.130 --> 00:39:30.710]   understand
[00:39:30.710 --> 00:39:31.000]   where
[00:39:31.000 --> 00:39:31.230]   they
[00:39:31.230 --> 00:39:31.400]  're
[00:39:31.400 --> 00:39:31.690]   where
[00:39:31.690 --> 00:39:31.920]   they
[00:39:31.920 --> 00:39:32.130]  're
[00:39:32.130 --> 00:39:32.670]   vulnerable
[00:39:32.670 --> 00:39:32.780]   to
[00:39:32.780 --> 00:39:33.370]   disruptive
[00:39:33.370 --> 00:39:33.770]   theory
[00:39:33.770 --> 00:39:33.880]   and
[00:39:33.880 --> 00:39:33.930]   V
[00:39:33.930 --> 00:39:33.980]  _
[00:39:33.980 --> 00:39:34.030]  C
[00:39:34.030 --> 00:39:34.080]  _
[00:39:34.080 --> 00:39:34.130]  s
[00:39:34.130 --> 00:39:34.250]   to
[00:39:34.250 --> 00:39:34.530]   where
[00:39:34.530 --> 00:39:34.760]   they
[00:39:34.760 --> 00:39:34.930]   can
[00:39:34.930 --> 00:39:35.510]   benefit
[00:39:35.510 --> 00:39:35.570]   from
[00:39:35.570 --> 00:39:35.800]   this
[00:39:35.800 --> 00:39:36.240]   theory
[00:39:36.240 --> 00:39:37.240]  ? [SPEAKER_TURN]
[00:39:38.140 --> 00:39:38.220]  
[00:39:38.220 --> 00:39:38.480]   Yeah
[00:39:38.480 --> 00:39:38.560]   we
[00:39:38.560 --> 00:39:38.700]  ,
[00:39:38.700 --> 00:39:38.840]   we
[00:39:38.840 --> 00:39:39.100]   do
[00:39:39.100 --> 00:39:39.190]   and
[00:39:39.190 --> 00:39:39.400]   and
[00:39:39.400 --> 00:39:39.540]   so
[00:39:39.540 --> 00:39:39.610]   I
[00:39:39.610 --> 00:39:39.680]   I
[00:39:39.680 --> 00:39:40.110]   really
[00:39:40.110 --> 00:39:40.320]   see
[00:39:40.320 --> 00:39:40.630]   what
[00:39:40.630 --> 00:39:40.740]   we
[00:39:40.740 --> 00:39:40.880]   do
[00:39:40.880 --> 00:39:41.020]   as
[00:39:41.020 --> 00:39:41.090]   a
[00:39:41.090 --> 00:39:41.660]   research
[00:39:41.660 --> 00:39:41.940]   firm
[00:39:41.940 --> 00:39:42.120]   um
[00:39:42.120 --> 00:39:42.220]   as
[00:39:42.220 --> 00:39:42.730]   opposed
[00:39:42.730 --> 00:39:42.860]   to
[00:39:42.860 --> 00:39:43.580]   consulting
[00:39:43.580 --> 00:39:43.720]  ,
[00:39:43.720 --> 00:39:44.290]   although
[00:39:44.290 --> 00:39:44.430]   we
[00:39:44.430 --> 00:39:44.570]   we
[00:39:44.570 --> 00:39:44.710]   do
[00:39:44.710 --> 00:39:44.990]   some
[00:39:44.990 --> 00:39:45.710]   consulting
[00:39:45.710 --> 00:39:45.850]  ,
[00:39:45.850 --> 00:39:46.060]   and
[00:39:46.060 --> 00:39:46.270]   and
[00:39:46.270 --> 00:39:46.340]   I
[00:39:46.340 --> 00:39:46.700]   think
[00:39:46.700 --> 00:39:46.910]   the
[00:39:46.910 --> 00:39:47.630]   difference
[00:39:47.630 --> 00:39:47.770]   is
[00:39:47.770 --> 00:39:47.900]   uh
[00:39:47.900 --> 00:39:48.110]   as
[00:39:48.110 --> 00:39:48.120]   a
[00:39:48.120 --> 00:39:48.690]   research
[00:39:48.690 --> 00:39:48.970]   firm
[00:39:48.970 --> 00:39:49.050]   our
[00:39:49.050 --> 00:39:49.560]  ,
[00:39:49.560 --> 00:39:49.820]   primary
[00:39:49.820 --> 00:39:50.100]   goal
[00:39:50.100 --> 00:39:50.240]   is
[00:39:50.240 --> 00:39:50.380]   to
[00:39:50.380 --> 00:39:50.660]   keep
[00:39:50.660 --> 00:39:51.230]   pushing
[00:39:51.230 --> 00:39:51.370]   the
[00:39:51.370 --> 00:39:52.110]   boundaries
[00:39:52.110 --> 00:39:52.230]   of
[00:39:52.230 --> 00:39:52.370]   of
[00:39:52.370 --> 00:39:52.650]   what
[00:39:52.650 --> 00:39:52.790]  's
[00:39:52.790 --> 00:39:53.360]   possible
[00:39:53.360 --> 00:39:53.430]   d
[00:39:53.430 --> 00:39:53.570]   uh
[00:39:53.570 --> 00:39:53.930]   using
[00:39:53.930 --> 00:39:54.290]   these
[00:39:54.290 --> 00:39:54.720]   models
[00:39:54.720 --> 00:39:54.930]   and
[00:39:54.930 --> 00:39:55.520]   building
[00:39:55.520 --> 00:39:55.710]   new
[00:39:55.710 --> 00:39:56.140]   models
[00:39:56.140 --> 00:39:56.840]  .
[00:39:56.840 --> 00:39:56.950]   We
[00:39:56.950 --> 00:39:57.160]   we
[00:39:57.160 --> 00:39:57.570]   have
[00:39:57.570 --> 00:39:58.350]   interesting
[00:39:58.350 --> 00:39:58.860]   problems
[00:39:58.860 --> 00:39:58.990]   and
[00:39:58.990 --> 00:39:59.250]   then
[00:39:59.250 --> 00:39:59.630]   we
[00:39:59.630 --> 00:39:59.640]   look
[00:39:59.640 --> 00:39:59.830]   for
[00:39:59.830 --> 00:40:00.200]   people
[00:40:00.200 --> 00:40:00.390]   to
[00:40:00.390 --> 00:40:00.470]   to
[00:40:00.470 --> 00:40:00.660]   pay
[00:40:00.660 --> 00:40:00.960]   for
[00:40:00.960 --> 00:40:00.980]   us
[00:40:00.980 --> 00:40:01.110]   to
[00:40:01.110 --> 00:40:01.490]   follow
[00:40:01.490 --> 00:40:01.750]   them
[00:40:01.750 --> 00:40:01.940]  .
[00:40:01.940 --> 00:40:02.070]   Uh
[00:40:02.070 --> 00:40:02.220]   so
[00:40:02.220 --> 00:40:02.460]   that
[00:40:02.460 --> 00:40:02.580]  's
[00:40:02.580 --> 00:40:02.840]   more
[00:40:02.840 --> 00:40:02.990]   of
[00:40:02.990 --> 00:40:03.030]   a
[00:40:03.030 --> 00:40:03.540]   research
[00:40:03.540 --> 00:40:03.800]   bent
[00:40:03.800 --> 00:40:04.330]  .
[00:40:04.330 --> 00:40:04.660]   Consulting
[00:40:04.660 --> 00:40:04.700]   is
[00:40:04.700 --> 00:40:04.900]   more
[00:40:04.900 --> 00:40:05.160]   about
[00:40:05.160 --> 00:40:05.520]   finding
[00:40:05.520 --> 00:40:05.990]   customers
[00:40:05.990 --> 00:40:06.140]   for
[00:40:06.140 --> 00:40:06.500]   general
[00:40:06.500 --> 00:40:06.960]   knowledge
[00:40:06.960 --> 00:40:07.070]  ,
[00:40:07.070 --> 00:40:07.330]   right
[00:40:07.330 --> 00:40:07.590]  .
[00:40:07.590 --> 00:40:08.140]   Um
[00:40:08.140 --> 00:40:08.210]  
[00:40:08.210 --> 00:40:08.210]   I
[00:40:08.210 --> 00:40:08.580]   would
[00:40:08.580 --> 00:40:08.780]   say
[00:40:08.780 --> 00:40:08.980]   you
[00:40:08.980 --> 00:40:09.260]   know
[00:40:09.260 --> 00:40:09.670]   two
[00:40:09.670 --> 00:40:09.890]   thirds
[00:40:09.890 --> 00:40:10.050]   of
[00:40:10.050 --> 00:40:10.320]   what
[00:40:10.320 --> 00:40:10.480]   we
[00:40:10.480 --> 00:40:10.590]   do
[00:40:10.590 --> 00:40:10.730]   is
[00:40:10.730 --> 00:40:10.870]   is
[00:40:10.870 --> 00:40:11.150]   pure
[00:40:11.150 --> 00:40:11.730]   research
[00:40:11.730 --> 00:40:12.120]  ,
[00:40:12.120 --> 00:40:12.180]   the
[00:40:12.180 --> 00:40:12.410]   last
[00:40:12.410 --> 00:40:12.770]   third
[00:40:12.770 --> 00:40:13.210]   really
[00:40:13.210 --> 00:40:13.490]   is
[00:40:13.490 --> 00:40:13.940]   consulting
[00:40:13.940 --> 00:40:14.050]   in
[00:40:14.050 --> 00:40:14.210]   the
[00:40:14.210 --> 00:40:14.830]   traditional
[00:40:14.830 --> 00:40:15.110]   sense
[00:40:15.110 --> 00:40:15.290]   and
[00:40:15.290 --> 00:40:15.570]   we
[00:40:15.570 --> 00:40:15.850]   work
[00:40:15.850 --> 00:40:16.240]   with
[00:40:16.240 --> 00:40:16.590]   um
[00:40:16.590 --> 00:40:17.040]   you
[00:40:17.040 --> 00:40:17.150]   know
[00:40:17.150 --> 00:40:17.200]   um
[00:40:17.200 --> 00:40:17.510]   large
[00:40:17.510 --> 00:40:18.080]   companies
[00:40:18.080 --> 00:40:18.270]   for
[00:40:18.270 --> 00:40:18.460]   the
[00:40:18.460 --> 00:40:18.710]   most
[00:40:18.710 --> 00:40:18.960]   part
[00:40:18.960 --> 00:40:19.080]   uh
[00:40:19.080 --> 00:40:19.200]  ,
[00:40:19.200 --> 00:40:19.910]   venture
[00:40:19.910 --> 00:40:20.330]   capitalists
[00:40:20.330 --> 00:40:20.640]   hedge
[00:40:20.640 --> 00:40:20.760]  ,
[00:40:20.760 --> 00:40:21.070]   funds
[00:40:21.070 --> 00:40:21.700]   investment
[00:40:21.700 --> 00:40:21.820]  ,
[00:40:21.820 --> 00:40:22.150]   banks
[00:40:22.150 --> 00:40:22.320]   you
[00:40:22.320 --> 00:40:22.570]   know
[00:40:22.570 --> 00:40:22.950]   anyone
[00:40:22.950 --> 00:40:23.140]   who
[00:40:23.140 --> 00:40:23.260]  's
[00:40:23.260 --> 00:40:23.640]   trying
[00:40:23.640 --> 00:40:23.760]   to
[00:40:23.760 --> 00:40:24.260]   allocate
[00:40:24.260 --> 00:40:24.880]   capital
[00:40:24.880 --> 00:40:25.010]   um
[00:40:25.010 --> 00:40:25.120]   or
[00:40:25.120 --> 00:40:25.400]   make
[00:40:25.400 --> 00:40:25.680]   bets
[00:40:25.680 --> 00:40:25.820]   on
[00:40:25.820 --> 00:40:26.320]   whether
[00:40:26.320 --> 00:40:26.670]   start
[00:40:26.670 --> 00:40:26.750]  -
[00:40:26.750 --> 00:40:26.960]  ups
[00:40:26.960 --> 00:40:27.240]   will
[00:40:27.240 --> 00:40:27.520]   make
[00:40:27.520 --> 00:40:27.660]   it
[00:40:27.660 --> 00:40:27.790]   or
[00:40:27.790 --> 00:40:27.890]   not
[00:40:27.890 --> 00:40:28.420]   and
[00:40:28.420 --> 00:40:28.740]   really
[00:40:28.740 --> 00:40:28.960]   the
[00:40:28.960 --> 00:40:29.180]   one
[00:40:29.180 --> 00:40:29.470]   line
[00:40:29.470 --> 00:40:29.610]   of
[00:40:29.610 --> 00:40:29.750]   uh
[00:40:29.750 --> 00:40:30.250]   what
[00:40:30.250 --> 00:40:30.330]   what
[00:40:30.330 --> 00:40:30.400]   I
[00:40:30.400 --> 00:40:30.540]   do
[00:40:30.540 --> 00:40:30.760]   for
[00:40:30.760 --> 00:40:30.830]   a
[00:40:30.830 --> 00:40:31.270]   living
[00:40:31.270 --> 00:40:31.510]   um
[00:40:31.510 --> 00:40:31.880]   you
[00:40:31.880 --> 00:40:31.940]   know
[00:40:31.940 --> 00:40:32.000]   my
[00:40:32.000 --> 00:40:32.480]   research
[00:40:32.480 --> 00:40:32.710]   firm
[00:40:32.710 --> 00:40:33.290]   predicts
[00:40:33.290 --> 00:40:33.300]   if
[00:40:33.300 --> 00:40:33.890]   businesses
[00:40:33.890 --> 00:40:34.070]   are
[00:40:34.070 --> 00:40:34.420]   likely
[00:40:34.420 --> 00:40:34.540]   to
[00:40:34.540 --> 00:40:34.950]   survive
[00:40:34.950 --> 00:40:35.070]   or
[00:40:35.070 --> 00:40:35.310]   fail
[00:40:35.310 --> 00:40:35.490]   and
[00:40:35.490 --> 00:40:35.770]   and
[00:40:35.770 --> 00:40:35.910]   that
[00:40:35.910 --> 00:40:36.020]  's
[00:40:36.020 --> 00:40:36.290]   what
[00:40:36.290 --> 00:40:36.380]   we
[00:40:36.380 --> 00:40:36.510]   do
[00:40:36.510 --> 00:40:36.680]   day
[00:40:36.680 --> 00:40:36.800]   in
[00:40:36.800 --> 00:40:36.980]   and
[00:40:36.980 --> 00:40:37.180]   day
[00:40:37.180 --> 00:40:37.340]   out
[00:40:37.340 --> 00:40:37.580]  .
[00:40:38.220 --> 00:40:37.600]   Do
[00:40:37.600 --> 00:40:38.080]   you
[00:40:38.080 --> 00:40:38.310]   use
[00:40:38.310 --> 00:40:38.330]   your
[00:40:38.330 --> 00:40:38.520]   own
[00:40:38.520 --> 00:40:39.150]   predictive
[00:40:39.150 --> 00:40:39.530]   models
[00:40:39.530 --> 00:40:39.650]   on
[00:40:39.650 --> 00:40:39.900]   your
[00:40:39.900 --> 00:40:40.090]   own
[00:40:40.090 --> 00:40:40.590]   business
[00:40:40.590 --> 00:40:41.320]  ? [SPEAKER_TURN]
[00:40:41.420 --> 00:40:41.500]  
[00:40:41.500 --> 00:40:41.710]   That
[00:40:41.710 --> 00:40:41.890]  's
[00:40:41.890 --> 00:40:41.990]   an
[00:40:41.990 --> 00:40:42.790]   interesting
[00:40:42.790 --> 00:40:43.510]   question
[00:40:43.510 --> 00:40:43.520]   um
[00:40:43.520 --> 00:40:43.580]   I
[00:40:43.580 --> 00:40:43.940]   think
[00:40:43.940 --> 00:40:44.150]   if
[00:40:44.150 --> 00:40:44.270]   I
[00:40:44.270 --> 00:40:44.360]   was
[00:40:44.360 --> 00:40:44.500]   to
[00:40:44.500 --> 00:40:44.640]   do
[00:40:44.640 --> 00:40:44.930]   that
[00:40:44.930 --> 00:40:45.010]   I
[00:40:45.010 --> 00:40:45.360]   would
[00:40:45.360 --> 00:40:45.870]   predict
[00:40:45.870 --> 00:40:46.160]   that
[00:40:46.160 --> 00:40:46.300]   my
[00:40:46.300 --> 00:40:46.510]   own
[00:40:46.510 --> 00:40:47.100]   business
[00:40:47.100 --> 00:40:47.380]   will
[00:40:47.380 --> 00:40:47.520]   be
[00:40:47.520 --> 00:40:48.170]   destroyed
[00:40:48.170 --> 00:40:48.310]   by
[00:40:48.310 --> 00:40:48.520]   the
[00:40:48.520 --> 00:40:48.960]   incumb
[00:40:48.960 --> 00:40:49.240]  ents
[00:40:49.240 --> 00:40:49.660]   right
[00:40:49.660 --> 00:40:49.740]  ,
[00:40:49.740 --> 00:40:49.870]   Uh
[00:40:49.870 --> 00:40:50.020]   so
[00:40:50.020 --> 00:40:50.170]   I
[00:40:50.170 --> 00:40:50.450]   would
[00:40:50.450 --> 00:40:51.100]   probably
[00:40:51.100 --> 00:40:51.150]   I
[00:40:51.150 --> 00:40:51.460]   would
[00:40:51.460 --> 00:40:52.080]   probably
[00:40:52.080 --> 00:40:52.710]   recommend
[00:40:52.710 --> 00:40:52.760]   a
[00:40:52.760 --> 00:40:53.140]   bunch
[00:40:53.140 --> 00:40:53.250]   of
[00:40:53.250 --> 00:40:53.670]   puts
[00:40:53.670 --> 00:40:53.760]  .
[00:40:53.760 --> 00:40:53.900]   Um
[00:40:53.900 --> 00:40:54.320]   but
[00:40:54.320 --> 00:40:54.590]   but
[00:40:54.590 --> 00:40:54.750]   really
[00:40:54.750 --> 00:40:54.890]   uh
[00:40:54.890 --> 00:40:55.090]   you
[00:40:55.090 --> 00:40:55.570]   know
[00:40:55.570 --> 00:40:55.750]   maybe
[00:40:55.750 --> 00:40:55.890]   it
[00:40:55.890 --> 00:40:56.100]  's
[00:40:56.100 --> 00:40:56.260]   a
[00:40:56.260 --> 00:40:56.380]   cop
[00:40:56.380 --> 00:40:56.400]  -
[00:40:56.400 --> 00:40:56.590]  out
[00:40:56.590 --> 00:40:56.730]   uh
[00:40:56.730 --> 00:40:56.800]   i
[00:40:56.800 --> 00:40:56.870]   i
[00:40:56.870 --> 00:40:57.080]   in
[00:40:57.080 --> 00:40:57.300]   fact
[00:40:57.300 --> 00:40:57.380]   I
[00:40:57.380 --> 00:40:57.510]  'm
[00:40:57.510 --> 00:40:57.800]   sure
[00:40:57.800 --> 00:40:57.940]   it
[00:40:57.940 --> 00:40:58.120]  's
[00:40:58.120 --> 00:40:58.150]   a
[00:40:58.150 --> 00:40:58.360]   cop
[00:40:58.360 --> 00:40:58.430]  -
[00:40:58.430 --> 00:40:58.660]  out
[00:40:58.660 --> 00:40:58.850]   but
[00:40:58.850 --> 00:40:59.140]   this
[00:40:59.140 --> 00:40:59.280]   is
[00:40:59.280 --> 00:40:59.570]   this
[00:40:59.570 --> 00:40:59.710]   is
[00:40:59.710 --> 00:41:00.140]   really
[00:41:00.140 --> 00:41:00.210]   a
[00:41:00.210 --> 00:41:00.570]   labor
[00:41:00.570 --> 00:41:00.710]   of
[00:41:00.710 --> 00:41:01.070]   love
[00:41:01.070 --> 00:41:01.220]   I
[00:41:01.220 --> 00:41:01.280]  .
[00:41:01.280 --> 00:41:01.350]   I
[00:41:01.350 --> 00:41:01.490]  'm
[00:41:01.490 --> 00:41:01.560]   a
[00:41:01.560 --> 00:41:02.140]   research
[00:41:02.140 --> 00:41:02.430]   geek
[00:41:02.430 --> 00:41:02.570]   at
[00:41:02.570 --> 00:41:02.930]   heart
[00:41:02.930 --> 00:41:03.140]   I
[00:41:03.140 --> 00:41:03.210]  've
[00:41:03.210 --> 00:41:03.420]  .
[00:41:03.420 --> 00:41:03.740]   been
[00:41:03.740 --> 00:41:04.070]   doing
[00:41:04.070 --> 00:41:04.360]   this
[00:41:04.360 --> 00:41:04.650]   work
[00:41:04.650 --> 00:41:04.860]   now
[00:41:04.860 --> 00:41:05.070]   for
[00:41:05.070 --> 00:41:05.430]   about
[00:41:05.430 --> 00:41:05.720]   five
[00:41:05.720 --> 00:41:06.130]   years
[00:41:06.130 --> 00:41:06.220]   um
[00:41:06.220 --> 00:41:06.430]   and
[00:41:06.430 --> 00:41:06.640]   and
[00:41:06.640 --> 00:41:06.710]   I
[00:41:06.710 --> 00:41:06.840]  'm
[00:41:06.840 --> 00:41:07.230]   just
[00:41:07.230 --> 00:41:07.980]   continually
[00:41:07.980 --> 00:41:08.700]   interested
[00:41:08.700 --> 00:41:08.810]   in
[00:41:08.810 --> 00:41:09.310]   pushing
[00:41:09.310 --> 00:41:09.520]   the
[00:41:09.520 --> 00:41:10.240]   boundaries
[00:41:10.240 --> 00:41:10.380]   of
[00:41:10.380 --> 00:41:10.700]   what
[00:41:10.700 --> 00:41:11.420]  's
[00:41:11.420 --> 00:41:11.420]  
[00:41:11.420 --> 00:41:11.670]   even
[00:41:11.670 --> 00:41:11.860]   at
[00:41:11.860 --> 00:41:11.980]   the
[00:41:11.980 --> 00:41:12.420]   expense
[00:41:12.420 --> 00:41:12.540]   of
[00:41:12.540 --> 00:41:12.660]   of
[00:41:12.660 --> 00:41:12.970]   maybe
[00:41:12.970 --> 00:41:13.090]   bu
[00:41:13.090 --> 00:41:13.600]   building
[00:41:13.600 --> 00:41:13.850]   out
[00:41:13.850 --> 00:41:13.980]   the
[00:41:13.980 --> 00:41:14.490]   business
[00:41:14.490 --> 00:41:14.740]  .
[00:41:14.740 --> 00:41:14.900]   So
[00:41:14.900 --> 00:41:14.990]   I
[00:41:14.990 --> 00:41:15.060]   I
[00:41:15.060 --> 00:41:15.220]   I
[00:41:15.220 --> 00:41:15.550]   would
[00:41:15.550 --> 00:41:15.870]   sure
[00:41:15.870 --> 00:41:16.020]   I
[00:41:16.020 --> 00:41:16.360]   would
[00:41:16.360 --> 00:41:16.670]   love
[00:41:16.670 --> 00:41:16.840]   to
[00:41:16.840 --> 00:41:16.960]   put
[00:41:16.960 --> 00:41:17.430]   a
[00:41:17.430 --> 00:41:17.910]   different
[00:41:17.910 --> 00:41:18.140]   hat
[00:41:18.140 --> 00:41:18.300]   on
[00:41:18.300 --> 00:41:18.840]   and
[00:41:18.840 --> 00:41:18.880]   and
[00:41:18.880 --> 00:41:19.060]   try
[00:41:19.060 --> 00:41:19.210]   to
[00:41:19.210 --> 00:41:19.540]   make
[00:41:19.540 --> 00:41:19.810]   this
[00:41:19.810 --> 00:41:19.880]   a
[00:41:19.880 --> 00:41:20.180]   huge
[00:41:20.180 --> 00:41:20.930]   disruptive
[00:41:20.930 --> 00:41:21.530]   business
[00:41:21.530 --> 00:41:21.860]   um
[00:41:21.860 --> 00:41:21.860]   in
[00:41:21.860 --> 00:41:22.040]   all
[00:41:22.040 --> 00:41:22.410]   cand
[00:41:22.410 --> 00:41:22.470]  or
[00:41:22.470 --> 00:41:22.480]   I
[00:41:22.480 --> 00:41:22.530]   I
[00:41:22.530 --> 00:41:22.710]  've
[00:41:22.710 --> 00:41:22.960]   been
[00:41:22.960 --> 00:41:23.080]   so
[00:41:23.080 --> 00:41:23.550]   focused
[00:41:23.550 --> 00:41:23.630]   uh
[00:41:23.630 --> 00:41:23.690]   I
[00:41:23.690 --> 00:41:23.870]  've
[00:41:23.870 --> 00:41:24.110]   been
[00:41:24.110 --> 00:41:24.240]   so
[00:41:24.240 --> 00:41:24.480]   geek
[00:41:24.480 --> 00:41:24.610]  ed
[00:41:24.610 --> 00:41:24.820]   out
[00:41:24.820 --> 00:41:24.910]   on
[00:41:24.910 --> 00:41:25.160]   the
[00:41:25.160 --> 00:41:25.340]   work
[00:41:25.340 --> 00:41:25.590]   that
[00:41:25.590 --> 00:41:25.650]   I
[00:41:25.650 --> 00:41:25.710]   I
[00:41:25.710 --> 00:41:25.960]   just
[00:41:25.960 --> 00:41:26.270]   haven
[00:41:26.270 --> 00:41:26.390]  't
[00:41:26.390 --> 00:41:26.820]   thought
[00:41:26.820 --> 00:41:26.940]   of
[00:41:26.940 --> 00:41:27.110]   it
[00:41:27.110 --> 00:41:27.310]   that
[00:41:27.310 --> 00:41:27.490]   way
[00:41:27.490 --> 00:41:28.340]  . [SPEAKER_TURN]
[00:41:28.940 --> 00:41:29.050]  
[00:41:29.050 --> 00:41:29.190]   Well
[00:41:29.190 --> 00:41:29.380]   how
[00:41:29.380 --> 00:41:29.510]   did
[00:41:29.510 --> 00:41:29.680]   you
[00:41:29.680 --> 00:41:29.850]   how
[00:41:29.850 --> 00:41:30.030]   did
[00:41:30.030 --> 00:41:30.190]   you
[00:41:30.190 --> 00:41:30.350]   get
[00:41:30.350 --> 00:41:30.770]   started
[00:41:30.770 --> 00:41:31.000]   with
[00:41:31.000 --> 00:41:31.110]   um
[00:41:31.110 --> 00:41:31.350]   your
[00:41:31.350 --> 00:41:31.930]   consulting
[00:41:31.930 --> 00:41:32.150]   firm
[00:41:32.150 --> 00:41:32.330]  ?
[00:41:32.330 --> 00:41:32.390]   I
[00:41:32.390 --> 00:41:32.620]   mean
[00:41:32.620 --> 00:41:32.680]   y
[00:41:32.680 --> 00:41:32.850]   you
