
[00:00:00.640 --> 00:00:01.010]   (
[00:34:19.300 --> 00:34:20.060]   committed
[00:34:20.060 --> 00:34:20.080]   guy
[00:34:20.080 --> 00:34:20.290]  .
[00:34:20.290 --> 00:34:20.540]   He
[00:34:20.540 --> 00:34:20.590]  's
[00:34:20.590 --> 00:34:21.110]   exactly
[00:34:21.110 --> 00:34:21.450]   what
[00:34:21.450 --> 00:34:21.620]   you
[00:34:21.620 --> 00:34:21.900]   want
[00:34:21.900 --> 00:34:22.800]  . [SPEAKER_TURN]
[00:34:22.800 --> 00:34:22.890]   He
[00:34:22.890 --> 00:34:23.080]   also
[00:34:23.080 --> 00:34:23.320]   seems
[00:34:23.320 --> 00:34:23.550]   like
[00:34:23.550 --> 00:34:23.550]   a
[00:34:23.550 --> 00:34:23.740]   kind
[00:34:23.740 --> 00:34:23.870]   of
[00:34:23.870 --> 00:34:23.920]   a
[00:34:23.920 --> 00:34:24.060]   hust
[00:34:24.060 --> 00:34:24.210]  ler
[00:34:24.210 --> 00:34:24.440]   like
[00:34:24.440 --> 00:34:24.480]   to
[00:34:24.480 --> 00:34:24.670]   make
[00:34:24.670 --> 00:34:24.770]   it
[00:34:24.770 --> 00:34:25.050]   happen
[00:34:25.050 --> 00:34:25.140]  ,
[00:34:25.140 --> 00:34:25.380]   right
[00:34:25.380 --> 00:34:25.700]  ? [SPEAKER_TURN]
[00:34:25.700 --> 00:34:26.020]   There
[00:34:26.020 --> 00:34:26.150]  's
[00:34:26.150 --> 00:34:26.400]   a
[00:34:26.400 --> 00:34:26.450]   lot
[00:34:26.450 --> 00:34:26.530]   of
[00:34:26.530 --> 00:34:26.790]   work
[00:34:26.790 --> 00:34:26.980]  .
[00:34:26.980 --> 00:34:27.240]   Yeah
[00:34:27.240 --> 00:34:27.370]  ,
[00:34:27.370 --> 00:34:27.530]   he
[00:34:27.530 --> 00:34:27.630]  's
[00:34:27.630 --> 00:34:27.890]   hard
[00:34:27.890 --> 00:34:28.160]   work
[00:34:28.160 --> 00:34:28.340]  .
[00:34:28.340 --> 00:34:28.600]   Well
[00:34:28.600 --> 00:34:28.730]   he
[00:34:28.730 --> 00:34:28.860]   he
[00:34:28.860 --> 00:34:28.990]  's
[00:34:28.990 --> 00:34:29.180]   all
[00:34:29.180 --> 00:34:29.310]   in
[00:34:29.310 --> 00:34:29.500]   you
[00:34:29.500 --> 00:34:29.760]   know
[00:34:29.760 --> 00:34:29.950]   and
[00:34:29.950 --> 00:34:30.270]   uh
[00:34:30.270 --> 00:34:30.330]   and
[00:34:30.330 --> 00:34:30.460]   see
[00:34:30.460 --> 00:34:30.590]   he
[00:34:30.590 --> 00:34:30.780]   was
[00:34:30.780 --> 00:34:30.960]   the
[00:34:30.960 --> 00:34:31.030]   C
[00:34:31.030 --> 00:34:31.090]  _
[00:34:31.090 --> 00:34:31.150]  T
[00:34:31.150 --> 00:34:31.200]  _
[00:34:31.200 --> 00:34:31.270]  O
[00:34:31.270 --> 00:34:31.400]  _
[00:34:31.400 --> 00:34:31.520]   pay
[00:34:31.520 --> 00:34:31.840]   scale
[00:34:31.840 --> 00:34:32.030]  .
[00:34:32.030 --> 00:34:32.290]   Like
[00:34:32.290 --> 00:34:32.440]   so
[00:34:32.440 --> 00:34:32.550]   he
[00:34:32.550 --> 00:34:32.680]  's
[00:34:32.680 --> 00:34:32.940]   been
[00:34:32.940 --> 00:34:33.240]   through
[00:34:33.240 --> 00:34:33.920]   a
[00:34:33.920 --> 00:34:33.930]   company
[00:34:33.930 --> 00:34:34.180]   that
[00:34:34.180 --> 00:34:34.310]  's
[00:34:34.310 --> 00:34:34.420]   gone
[00:34:34.420 --> 00:34:35.010]   and
[00:34:35.010 --> 00:34:35.180]   raised
[00:34:35.180 --> 00:34:35.470]   money
[00:34:35.470 --> 00:34:35.710]   and
[00:34:35.710 --> 00:34:35.850]   had
[00:34:35.850 --> 00:34:35.980]   up
[00:34:35.980 --> 00:34:36.380]   rounds
[00:34:36.380 --> 00:34:36.560]   and
[00:34:36.560 --> 00:34:36.820]   down
[00:34:36.820 --> 00:34:37.210]   rounds
[00:34:37.210 --> 00:34:37.400]   and
[00:34:37.400 --> 00:34:37.860]   finally
[00:34:37.860 --> 00:34:38.040]   was
[00:34:38.040 --> 00:34:38.570]   acquired
[00:34:38.570 --> 00:34:38.760]   and
[00:34:38.760 --> 00:34:38.960]   the
[00:34:38.960 --> 00:34:39.270]   whole
[00:34:39.270 --> 00:34:39.520]   life
[00:34:39.520 --> 00:34:39.850]   cycle
[00:34:39.850 --> 00:34:40.040]   and
[00:34:40.040 --> 00:34:40.260]   he
[00:34:40.260 --> 00:34:40.300]  's
[00:34:40.300 --> 00:34:40.560]   seen
[00:34:40.560 --> 00:34:40.620]   a
[00:34:40.620 --> 00:34:40.820]   lot
[00:34:40.820 --> 00:34:40.940]   of
[00:34:40.940 --> 00:34:41.130]   the
[00:34:41.130 --> 00:34:41.650]   mistakes
[00:34:41.650 --> 00:34:41.910]   that
[00:34:41.910 --> 00:34:42.170]   were
[00:34:42.170 --> 00:34:42.430]   made
[00:34:42.430 --> 00:34:43.000]   and
[00:34:43.000 --> 00:34:43.010]   things
[00:34:43.010 --> 00:34:43.270]   that
[00:34:43.270 --> 00:34:43.530]   were
[00:34:43.530 --> 00:34:44.220]   done
[00:34:44.220 --> 00:34:44.220]  .
[00:34:44.820 --> 00:34:44.900]  
[00:34:44.900 --> 00:34:44.980]   when
[00:34:44.980 --> 00:34:45.140]   they
[00:34:45.140 --> 00:34:45.260]   had
[00:34:45.260 --> 00:34:45.380]   too
[00:34:45.380 --> 00:34:45.540]   much
[00:34:45.540 --> 00:34:45.740]   money
[00:34:45.740 --> 00:34:45.860]   and
[00:34:45.860 --> 00:34:46.100]   things
[00:34:46.100 --> 00:34:46.260]   that
[00:34:46.260 --> 00:34:46.420]   were
[00:34:46.420 --> 00:34:46.610]   just
[00:34:46.610 --> 00:34:46.740]   done
[00:34:46.740 --> 00:34:47.190]   inefficient
[00:34:47.190 --> 00:34:47.270]  ly
[00:34:47.270 --> 00:34:47.420]   and
[00:34:47.420 --> 00:34:47.470]  ,
[00:34:47.470 --> 00:34:47.550]   so
[00:34:47.550 --> 00:34:47.670]   now
[00:34:47.670 --> 00:34:47.750]   he
[00:34:47.750 --> 00:34:47.830]  's
[00:34:47.830 --> 00:34:47.990]   like
[00:34:47.990 --> 00:34:48.150]   okay
[00:34:48.150 --> 00:34:48.340]  .
[00:34:48.340 --> 00:34:48.540]   Like
[00:34:48.540 --> 00:34:49.070]   these
[00:34:49.070 --> 00:34:49.480]   are
[00:34:49.480 --> 00:34:49.990]   things
[00:34:49.990 --> 00:34:50.120]   that
[00:34:50.120 --> 00:34:50.200]   I
[00:34:50.200 --> 00:34:50.360]   kn
[00:34:50.360 --> 00:34:50.430]  i
[00:34:50.430 --> 00:34:50.510]   y
[00:34:50.510 --> 00:34:50.750]   you
[00:34:50.750 --> 00:34:51.070]   know
[00:34:51.070 --> 00:34:51.150]   I
[00:34:51.150 --> 00:34:51.300]  'm
[00:34:51.300 --> 00:34:51.540]   not
[00:34:51.540 --> 00:34:51.940]   gonna
[00:34:51.940 --> 00:34:52.180]   let
[00:34:52.180 --> 00:34:52.660]   happen
[00:34:52.660 --> 00:34:52.990]   And
[00:34:52.990 --> 00:34:53.130]  .
[00:34:53.130 --> 00:34:53.230]   I
[00:34:53.230 --> 00:34:53.530]   feel
[00:34:53.530 --> 00:34:53.850]   like
[00:34:53.850 --> 00:34:54.010]   he
[00:34:54.010 --> 00:34:54.160]  's
[00:34:54.160 --> 00:34:54.720]   learned
[00:34:54.720 --> 00:34:54.800]   a
[00:34:54.800 --> 00:34:55.040]   lot
[00:34:55.040 --> 00:34:55.160]   of
[00:34:55.160 --> 00:34:55.760]   hard
[00:34:55.760 --> 00:34:56.080]   lessons
[00:34:56.080 --> 00:34:56.320]   And
[00:34:56.320 --> 00:34:56.550]  .
[00:34:56.550 --> 00:34:56.730]   uh
[00:34:56.730 --> 00:34:56.950]   you
[00:34:56.950 --> 00:34:57.270]   know
[00:34:57.270 --> 00:34:57.430]   so
[00:34:57.430 --> 00:34:57.980]   anyway
[00:34:57.980 --> 00:34:58.070]   so
[00:34:58.070 --> 00:34:58.150]   I
[00:34:58.150 --> 00:34:58.940]   ultimately
[00:34:58.940 --> 00:34:59.400]   was
[00:34:59.400 --> 00:34:59.890]   investing
[00:34:59.890 --> 00:35:00.050]   in
[00:35:00.050 --> 00:35:00.210]   in
[00:35:00.210 --> 00:35:00.450]   him
[00:35:00.450 --> 00:35:00.930]   Always
[00:35:00.930 --> 00:35:01.300]  .
[00:35:01.300 --> 00:35:01.400]   the
[00:35:01.400 --> 00:35:01.830]   idea
[00:35:01.830 --> 00:35:01.870]  ,
[00:35:01.870 --> 00:35:02.190]   plus
[00:35:02.190 --> 00:35:02.580]   him
[00:35:02.580 --> 00:35:02.660]  .
[00:35:02.660 --> 00:35:02.820]   Um
[00:35:02.820 --> 00:35:03.240]   and
[00:35:03.240 --> 00:35:03.240]   I
[00:35:03.240 --> 00:35:03.250]   dunno
[00:35:03.250 --> 00:35:03.710]   man
[00:35:03.710 --> 00:35:03.840]  ,
[00:35:03.840 --> 00:35:03.900]   I
[00:35:03.900 --> 00:35:04.260]   mean
[00:35:04.260 --> 00:35:04.330]   in
[00:35:04.330 --> 00:35:04.440]   the
[00:35:04.440 --> 00:35:04.620]   end
[00:35:04.620 --> 00:35:04.680]   I
[00:35:04.680 --> 00:35:04.980]   think
[00:35:04.980 --> 00:35:05.160]   why
[00:35:05.160 --> 00:35:05.520]   do
[00:35:05.520 --> 00:35:05.750]   most
[00:35:05.750 --> 00:35:05.880]   people
[00:35:05.880 --> 00:35:06.060]   not
[00:35:06.060 --> 00:35:06.310]   make
[00:35:06.310 --> 00:35:06.660]   money
[00:35:06.660 --> 00:35:06.720]   in
[00:35:06.720 --> 00:35:06.900]   the
[00:35:06.900 --> 00:35:07.000]   market
[00:35:07.000 --> 00:35:07.360]   It
[00:35:07.360 --> 00:35:07.680]  's
[00:35:07.680 --> 00:35:07.750]  ?
[00:35:07.750 --> 00:35:07.860]   the
[00:35:07.860 --> 00:35:08.100]   same
[00:35:08.100 --> 00:35:08.460]   reason
[00:35:08.460 --> 00:35:08.770]   most
[00:35:08.770 --> 00:35:09.060]   angels
[00:35:09.060 --> 00:35:09.330]   don
[00:35:09.330 --> 00:35:09.360]  't
[00:35:09.360 --> 00:35:09.610]   get
[00:35:09.610 --> 00:35:09.780]   into
[00:35:09.780 --> 00:35:10.020]   good
[00:35:10.020 --> 00:35:10.320]   deals
[00:35:10.320 --> 00:35:10.430]   it
[00:35:10.430 --> 00:35:10.740]  's
[00:35:10.740 --> 00:35:10.990]   because
[00:35:10.990 --> 00:35:11.350]   people
[00:35:11.350 --> 00:35:11.530]   are
[00:35:11.530 --> 00:35:11.960]   fearful
[00:35:11.960 --> 00:35:12.190]   they
[00:35:12.190 --> 00:35:12.380]   don
[00:35:12.380 --> 00:35:12.500]  't
[00:35:12.500 --> 00:35:12.860]   think
[00:35:12.860 --> 00:35:12.980]   for
[00:35:12.980 --> 00:35:13.590]   themselves
[00:35:13.590 --> 00:35:13.830]   they
[00:35:13.830 --> 00:35:13.950]  ,
[00:35:13.950 --> 00:35:14.130]   don
[00:35:14.130 --> 00:35:14.250]  't
[00:35:14.250 --> 00:35:14.740]   look
[00:35:14.740 --> 00:35:14.820]   have
[00:35:14.820 --> 00:35:14.820]  
[00:35:14.820 --> 00:35:15.180]   first
[00:35:15.180 --> 00:35:15.630]   principles
[00:35:15.630 --> 00:35:15.840]   they
[00:35:15.840 --> 00:35:16.130]   think
[00:35:16.130 --> 00:35:16.270]   too
[00:35:16.270 --> 00:35:16.590]   superf
[00:35:16.590 --> 00:35:16.690]  ic
[00:35:16.690 --> 00:35:16.810]  ially
[00:35:16.810 --> 00:35:17.060]  ,
[00:35:17.060 --> 00:35:17.390]   they
[00:35:17.390 --> 00:35:17.430]  're
[00:35:17.430 --> 00:35:17.480]   a
[00:35:17.480 --> 00:35:17.690]   very
[00:35:17.690 --> 00:35:17.960]   cargo
[00:35:17.960 --> 00:35:18.170]   cult
[00:35:18.170 --> 00:35:18.330]  ist
[00:35:18.330 --> 00:35:18.490]   and
[00:35:18.490 --> 00:35:18.760]   they
[00:35:18.760 --> 00:35:18.860]  're
[00:35:18.860 --> 00:35:19.340]   thinking
[00:35:19.340 --> 00:35:19.360]   I
[00:35:19.360 --> 00:35:19.440]  ,
[00:35:19.440 --> 00:35:19.770]   dunno
[00:35:19.770 --> 00:35:19.810]  ,
[00:35:19.810 --> 00:35:19.910]   it
[00:35:19.910 --> 00:35:20.010]  's
[00:35:20.010 --> 00:35:20.380]   just
[00:35:20.380 --> 00:35:20.380]   a
[00:35:20.380 --> 00:35:20.530]   lot
[00:35:20.530 --> 00:35:21.010]   of
[00:35:21.010 --> 00:35:21.170]   people
[00:35:21.170 --> 00:35:21.370]   don
[00:35:21.370 --> 00:35:21.500]  't
[00:35:21.500 --> 00:35:21.760]   aren
[00:35:21.760 --> 00:35:21.910]  't
[00:35:21.910 --> 00:35:22.560]   successful
[00:35:22.560 --> 00:35:22.690]   at
[00:35:22.690 --> 00:35:22.950]   that
[00:35:22.950 --> 00:35:23.210]   kind
[00:35:23.210 --> 00:35:23.340]   of
[00:35:23.340 --> 00:35:23.710]   stuff
[00:35:23.710 --> 00:35:24.110]  .
[00:35:24.110 --> 00:35:24.110]   That
[00:35:24.110 --> 00:35:24.190]  's
[00:35:24.190 --> 00:35:24.360]   what
[00:35:24.360 --> 00:35:24.560]   I
[00:35:24.560 --> 00:35:24.610]   think
[00:35:24.610 --> 00:35:25.120]  . [SPEAKER_TURN]
[00:35:25.860 --> 00:35:25.950]  
[00:35:25.950 --> 00:35:26.110]   Yeah
[00:35:26.110 --> 00:35:26.360]   well
[00:35:26.360 --> 00:35:26.480]  ,
[00:35:26.480 --> 00:35:26.720]   um
[00:35:26.720 --> 00:35:26.920]   there
[00:35:26.920 --> 00:35:27.330]   was
[00:35:27.330 --> 00:35:27.550]   another
[00:35:27.550 --> 00:35:27.610]   p
[00:35:27.610 --> 00:35:27.730]   uh
[00:35:27.730 --> 00:35:27.980]   blog
[00:35:27.980 --> 00:35:28.390]   post
[00:35:28.390 --> 00:35:28.480]   that
[00:35:28.480 --> 00:35:28.800]   Jason
[00:35:28.800 --> 00:35:29.050]   Cal
[00:35:29.050 --> 00:35:29.240]  acan
[00:35:29.240 --> 00:35:29.430]   has
[00:35:29.430 --> 00:35:29.620]   put
[00:35:29.620 --> 00:35:29.810]   out
[00:35:29.810 --> 00:35:30.060]   very
[00:35:30.060 --> 00:35:30.570]   recently
[00:35:30.570 --> 00:35:30.690]   um
[00:35:30.690 --> 00:35:31.260]   saying
[00:35:31.260 --> 00:35:31.260]   how
[00:35:31.260 --> 00:35:31.660]   much
[00:35:31.660 --> 00:35:31.900]   should
[00:35:31.900 --> 00:35:32.080]   you
[00:35:32.080 --> 00:35:32.590]   raise
[00:35:32.590 --> 00:35:32.820]   for
[00:35:32.820 --> 00:35:32.840]   your
[00:35:32.840 --> 00:35:33.090]   seed
[00:35:33.090 --> 00:35:33.280]   and
[00:35:33.280 --> 00:35:33.340]   I
[00:35:33.340 --> 00:35:33.660]   guess
[00:35:33.660 --> 00:35:33.910]   seed
[00:35:33.910 --> 00:35:34.030]   is
[00:35:34.030 --> 00:35:34.290]   what
[00:35:34.290 --> 00:35:34.470]   you
[00:35:34.470 --> 00:35:34.660]   get
[00:35:34.660 --> 00:35:34.850]   for
[00:35:34.850 --> 00:35:35.040]   the
[00:35:35.040 --> 00:35:35.420]   angels
[00:35:35.420 --> 00:35:35.670]   that
[00:35:35.670 --> 00:35:35.790]  's
[00:35:35.790 --> 00:35:36.000]   that
[00:35:36.000 --> 00:35:36.350]  's
[00:35:36.350 --> 00:35:36.420]   the
[00:35:36.420 --> 00:35:36.730]   angels
[00:35:36.730 --> 00:35:37.080]   round
[00:35:37.080 --> 00:35:37.240]  .
[00:35:37.240 --> 00:35:37.360]   He
[00:35:37.360 --> 00:35:37.860]  's
[00:35:37.860 --> 00:35:38.070]   saying
[00:35:38.070 --> 00:35:38.110]   like
[00:35:38.110 --> 00:35:38.300]   two
[00:35:38.300 --> 00:35:38.800]   thousand
[00:35:38.800 --> 00:35:38.810]   fifteen
[00:35:38.810 --> 00:35:39.820]   seven
[00:35:39.820 --> 00:35:40.010]   hundred
[00:35:40.010 --> 00:35:40.200]   and
[00:35:40.200 --> 00:35:40.520]   fifty
[00:35:40.520 --> 00:35:41.050]   thousand
[00:35:41.050 --> 00:35:41.150]   is
[00:35:41.150 --> 00:35:41.400]   what
[00:35:41.400 --> 00:35:41.590]   you
[00:35:41.590 --> 00:35:41.860]   need
[00:35:41.860 --> 00:35:42.570]  .
[00:35:42.570 --> 00:35:42.570]   You
[00:35:42.570 --> 00:35:43.070]   know
[00:35:43.070 --> 00:35:43.150]   that
[00:35:43.150 --> 00:35:43.290]  's
[00:35:43.290 --> 00:35:43.490]   you
[00:35:43.490 --> 00:35:43.710]   you
[00:35:43.710 --> 00:35:43.920]   you
[00:35:43.920 --> 00:35:44.490]   should
[00:35:44.490 --> 00:35:44.520]   be
[00:35:44.520 --> 00:35:44.700]   you
[00:35:44.700 --> 00:35:44.990]   need
[00:35:44.990 --> 00:35:45.270]   to
[00:35:45.270 --> 00:35:45.270]   go
[00:35:45.270 --> 00:35:45.650]   for
[00:35:45.650 --> 00:35:46.060]   eighteen
[00:35:46.060 --> 00:35:46.490]   months
[00:35:46.490 --> 00:35:46.630]   to
[00:35:46.630 --> 00:35:47.060]   prove
[00:35:47.060 --> 00:35:47.200]   the
[00:35:47.200 --> 00:35:47.490]   idea
[00:35:47.490 --> 00:35:47.630]   um
[00:35:47.630 --> 00:35:48.050]   and
[00:35:48.050 --> 00:35:48.050]   you
[00:35:48.050 --> 00:35:48.550]   wanna
[00:35:48.550 --> 00:35:48.580]   be
[00:35:48.580 --> 00:35:49.130]   spending
[00:35:49.130 --> 00:35:49.490]   about
[00:35:49.490 --> 00:35:49.920]   thirty
[00:35:49.920 --> 00:35:50.060]   to
[00:35:50.060 --> 00:35:50.420]   forty
[00:35:50.420 --> 00:35:51.000]   thousand
[00:35:51.000 --> 00:35:51.070]   a
[00:35:51.070 --> 00:35:51.530]   month
[00:35:51.530 --> 00:35:51.640]   for
[00:35:51.640 --> 00:35:52.220]   eighteen
[00:35:52.220 --> 00:35:52.650]   months
[00:35:52.650 --> 00:35:53.350]  .
[00:35:53.350 --> 00:35:54.380]   So [SPEAKER_TURN]
[00:35:55.160 --> 00:35:55.210]  
[00:35:55.210 --> 00:35:55.240]   But
[00:35:55.240 --> 00:35:55.260]  .
[00:35:55.260 --> 00:35:55.480]   the [SPEAKER_TURN]
[00:35:55.540 --> 00:35:55.540]  
[00:35:55.540 --> 00:35:55.780]   know
[00:35:55.780 --> 00:35:55.940]  ,
[00:35:55.940 --> 00:35:56.020]   he
[00:35:56.020 --> 00:35:56.450]   invests
[00:35:56.450 --> 00:35:56.630]   in
[00:35:56.630 --> 00:35:56.640]   a
[00:35:56.640 --> 00:35:56.820]   lot
[00:35:56.820 --> 00:35:56.930]   of
[00:35:56.930 --> 00:35:57.240]   stuff
[00:35:57.240 --> 00:35:57.480]   that
[00:35:57.480 --> 00:35:57.850]   sounds
[00:35:57.850 --> 00:35:58.440]   about
[00:35:58.440 --> 00:35:58.470]   right
[00:35:58.470 --> 00:35:58.650]  .
[00:35:58.650 --> 00:35:58.710]   I
[00:35:58.710 --> 00:35:58.950]   mean
[00:35:58.950 --> 00:35:59.180]   you
[00:35:59.180 --> 00:35:59.370]   know
[00:35:59.370 --> 00:35:59.420]   I
[00:35:59.420 --> 00:35:59.730]   mean
[00:35:59.730 --> 00:35:59.810]   I
[00:35:59.810 --> 00:35:59.910]   don
[00:35:59.910 --> 00:36:00.030]  't
[00:36:00.030 --> 00:36:00.270]   know
[00:36:00.270 --> 00:36:00.390]   if
[00:36:00.390 --> 00:36:00.510]   it
[00:36:00.510 --> 00:36:00.630]  's
[00:36:00.630 --> 00:36:00.690]   s
[00:36:00.690 --> 00:36:00.750]   I
[00:36:00.750 --> 00:36:01.130]   wouldn
[00:36:01.130 --> 00:36:01.330]  't
[00:36:01.330 --> 00:36:01.480]   know
[00:36:01.480 --> 00:36:01.600]   if
[00:36:01.600 --> 00:36:01.780]   it
[00:36:01.780 --> 00:36:01.900]   was
[00:36:01.900 --> 00:36:02.210]   seven
[00:36:02.210 --> 00:36:02.520]   fifty
[00:36:02.520 --> 00:36:02.640]   or
[00:36:02.640 --> 00:36:02.900]   four
[00:36:02.900 --> 00:36:03.310]   hundred
[00:36:03.310 --> 00:36:03.430]   or
[00:36:03.430 --> 00:36:03.950]   whatever
[00:36:03.950 --> 00:36:04.100]   but
[00:36:04.100 --> 00:36:04.220]  ,
[00:36:04.220 --> 00:36:04.330]   it
[00:36:04.330 --> 00:36:04.700]   sounds
[00:36:04.700 --> 00:36:04.730]   about
[00:36:04.730 --> 00:36:05.320]   right
[00:36:05.320 --> 00:36:05.590]  ,
[00:36:05.590 --> 00:36:05.630]   you
[00:36:05.630 --> 00:36:05.860]   know
[00:36:05.860 --> 00:36:06.040]   I
[00:36:06.040 --> 00:36:06.050]  ,
[00:36:06.050 --> 00:36:06.290]   mean
[00:36:06.290 --> 00:36:06.350]   I
[00:36:06.350 --> 00:36:06.590]   even
[00:36:06.590 --> 00:36:06.770]   you
[00:36:06.770 --> 00:36:07.010]   know
[00:36:07.010 --> 00:36:07.070]   I
[00:36:07.070 --> 00:36:07.250]   don
[00:36:07.250 --> 00:36:07.370]  't
[00:36:07.370 --> 00:36:07.610]   know
[00:36:07.610 --> 00:36:07.720]   as
[00:36:07.720 --> 00:36:07.970]   much
[00:36:07.970 --> 00:36:08.520]   obviously
[00:36:08.520 --> 00:36:08.660]   as
[00:36:08.660 --> 00:36:08.880]   much
[00:36:08.880 --> 00:36:09.000]   as
[00:36:09.000 --> 00:36:09.120]   he
[00:36:09.120 --> 00:36:09.350]   does
[00:36:09.350 --> 00:36:09.910]   about
[00:36:09.910 --> 00:36:09.910]   that
[00:36:09.910 --> 00:36:10.140]   kind
[00:36:10.140 --> 00:36:10.430]   of
[00:36:10.430 --> 00:36:10.580]   stuff
[00:36:10.580 --> 00:36:10.760]  .
[00:36:10.760 --> 00:36:10.880]   Um
[00:36:10.880 --> 00:36:11.060]   but
[00:36:11.060 --> 00:36:11.180]   uh
[00:36:11.180 --> 00:36:11.410]   yeah
[00:36:11.410 --> 00:36:11.600]   but
[00:36:11.600 --> 00:36:11.780]  ,
[00:36:11.780 --> 00:36:11.800]   I
[00:36:11.800 --> 00:36:12.020]   mean
[00:36:12.020 --> 00:36:12.690]   getting
[00:36:12.690 --> 00:36:12.710]   that
[00:36:12.710 --> 00:36:13.000]   seven
[00:36:13.000 --> 00:36:13.310]   fifty
[00:36:13.310 --> 00:36:13.510]   is
[00:36:13.510 --> 00:36:13.610]   you
[00:36:13.610 --> 00:36:13.850]   know
[00:36:13.850 --> 00:36:14.270]   you
[00:36:14.270 --> 00:36:14.270]   just
[00:36:14.270 --> 00:36:14.430]   don
[00:36:14.430 --> 00:36:14.810]  't
[00:36:14.810 --> 00:36:14.930]   show
[00:36:14.930 --> 00:36:14.930]   up
[00:36:14.930 --> 00:36:15.110]   not
[00:36:15.110 --> 00:36:15.420]   being
[00:36:15.420 --> 00:36:15.500]   a
[00:36:15.500 --> 00:36:16.030]   celebrity
[00:36:16.030 --> 00:36:16.770]   entrepreneur
[00:36:16.770 --> 00:36:16.950]   and
[00:36:16.950 --> 00:36:17.130]   say
[00:36:17.130 --> 00:36:17.310]   hey
[00:36:17.310 --> 00:36:17.550]   here
[00:36:17.550 --> 00:36:17.670]  's
[00:36:17.670 --> 00:36:17.850]   the
[00:36:17.850 --> 00:36:18.150]   mock
[00:36:18.150 --> 00:36:18.200]  -
[00:36:18.200 --> 00:36:18.330]  ups
[00:36:18.330 --> 00:36:18.550]   and
[00:36:18.550 --> 00:36:18.680]   you
[00:36:18.680 --> 00:36:18.930]   know
[00:36:18.930 --> 00:36:19.550]   prototype
[00:36:19.550 --> 00:36:19.600]   of
[00:36:19.600 --> 00:36:19.840]   the
[00:36:19.840 --> 00:36:20.020]   site
[00:36:20.020 --> 00:36:20.200]   and
[00:36:20.200 --> 00:36:20.380]   you
[00:36:20.380 --> 00:36:20.620]   know
[00:36:20.620 --> 00:36:20.740]   we
[00:36:20.740 --> 00:36:21.010]  're
[00:36:21.010 --> 00:36:21.230]   gonna
[00:36:21.230 --> 00:36:21.350]   in
[00:36:21.350 --> 00:36:21.470]   my
[00:36:21.470 --> 00:36:21.590]   co
[00:36:21.590 --> 00:36:21.650]  -
[00:36:21.650 --> 00:36:22.080]  founder
[00:36:22.080 --> 00:36:22.250]   and
[00:36:22.250 --> 00:36:22.440]   you
[00:36:22.440 --> 00:36:22.680]   know
[00:36:22.680 --> 00:36:22.980]   give
[00:36:22.980 --> 00:36:23.040]   us
[00:36:23.040 --> 00:36:23.350]   three
[00:36:23.350 --> 00:36:24.620]   thousand
[00:36:24.620 --> 00:36:24.800]   million
[00:36:24.800 --> 00:36:25.080]   like
[00:36:25.160 --> 00:36:25.200]  
[00:36:25.200 --> 00:36:25.240]   I
[00:36:25.240 --> 00:36:25.530]   think
[00:36:25.530 --> 00:36:25.540]   you
[00:36:25.540 --> 00:36:26.020]   can
[00:36:26.020 --> 00:36:26.200]   count
[00:36:26.200 --> 00:36:26.380]   the
[00:36:26.380 --> 00:36:26.750]   number
[00:36:26.750 --> 00:36:26.870]   of
[00:36:26.870 --> 00:36:27.110]   that
[00:36:27.110 --> 00:36:27.420]   times
[00:36:27.420 --> 00:36:27.660]   that
[00:36:27.660 --> 00:36:28.090]   happens
[00:36:28.090 --> 00:36:28.210]   on
[00:36:28.210 --> 00:36:28.450]   like
[00:36:28.450 --> 00:36:28.630]   one
[00:36:28.630 --> 00:36:28.870]   hand
[00:36:28.870 --> 00:36:29.050]  .
[00:36:29.050 --> 00:36:29.110]   I
[00:36:29.110 --> 00:36:29.350]   mean
[00:36:29.350 --> 00:36:29.590]   that
[00:36:29.590 --> 00:36:29.830]   just
[00:36:29.830 --> 00:36:29.890]   i
[00:36:29.890 --> 00:36:30.440]   there
[00:36:30.440 --> 00:36:30.440]   if
[00:36:30.440 --> 00:36:30.660]   the
[00:36:30.660 --> 00:36:30.730]   c
[00:36:30.730 --> 00:36:31.180]   time
[00:36:31.180 --> 00:36:31.500]   that
[00:36:31.500 --> 00:36:31.630]   that
[00:36:31.630 --> 00:36:32.210]   happens
[00:36:32.210 --> 00:36:32.370]   the
[00:36:32.370 --> 00:36:32.930]   person
[00:36:32.930 --> 00:36:32.970]   is
